id,,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,,
1400000US47065011325,,"Census Tract 113.25, Hamilton County, Tennessee",0,0,0,52,29,0,0,16,38,151,152,85,416,0,18,0,53,24,0,21,14,40,134,46,66,683,0,0,13,26,24,0,159,0,45,123,131,162,187.41,323.09,469.5,642,1622,,
1400000US47065011326,,"Census Tract 113.26, Hamilton County, Tennessee",0,41,0,116,0,0,32,64,56,27,12,0,456,0,70,47,182,0,0,27,0,32,52,37,9,201,8,38,0,0,0,51,0,0,104,0,0,0,502,270,175,58,1005,,
1400000US47065011402,,"Census Tract 114.02, Hamilton County, Tennessee",0,0,0,0,39,55,43,0,235,23,0,19,289,0,0,0,0,110,0,0,12,0,26,0,141,372,0,41,0,0,51,38,53,13,28,136,12,0,107,479.5,316.5,172,1075,,
1400000US47065011411,,"Census Tract 114.11, Hamilton County, Tennessee",118,0,29,0,24,0,15,0,36,43,43,66,288,0,0,0,87,0,0,0,0,78,23,42,58,224,0,0,25,0,24,0,27,0,75,49,6,18,274.84,168.66,209.5,233,886,,
1400000US47065011413,,"Census Tract 114.13, Hamilton County, Tennessee",0,0,59,0,79,14,0,40,131,92,0,0,514,0,0,0,0,148,0,0,39,182,74,28,43,380,1,0,0,0,93,37,0,39,16,40,128,26,165.6,547.9,370.5,225,1309,,
1400000US47065011442,,"Census Tract 114.42, Hamilton County, Tennessee",42,0,45,10,21,40,0,0,98,21,14,28,257,0,0,10,0,12,47,59,7,67,0,14,41,207,0,10,0,134,22,10,0,0,31,0,0,0,269.15,297.85,119,97,783,,
1400000US47065011443,,"Census Tract 114.43, Hamilton County, Tennessee",0,99,0,191,0,0,0,13,106,37,20,9,314,0,51,43,78,0,0,0,0,40,47,0,55,79,0,0,0,28,0,14,0,29,0,8,0,0,490,129,165,84,868,,
1400000US47065011444,,"Census Tract 114.44, Hamilton County, Tennessee",0,0,6,0,44,12,25,0,35,10,0,0,282,63,0,51,0,85,30,12,0,32,9,0,0,343,31,0,157,39,25,0,0,0,43,23,15,10,397.82,237.18,97,25,757,,
1400000US47065011445,,"Census Tract 114.45, Hamilton County, Tennessee",0,3,0,65,0,82,0,0,182,0,0,8,145,0,2,0,0,43,27,0,0,73,0,0,0,154,0,0,0,0,7,8,0,0,52,7,5,75,86.5,304,160.5,88,639,,
1400000US47065011446,,"Census Tract 114.46, Hamilton County, Tennessee",0,0,0,138,48,0,0,0,56,72,8,112,259,0,0,0,32,117,14,0,0,0,88,0,8,141,0,13,0,34,9,0,0,13,13,0,12,47,274.42,178.08,194.5,187,834,,
1400000US47065011447,,"Census Tract 114.47, Hamilton County, Tennessee",0,0,48,34,0,0,0,0,188,187,99,181,784,31,0,0,0,35,0,0,0,245,248,141,84,714,17,0,6,0,0,0,0,0,322,94,87,188,147.55,400.95,906.5,780,2235,,
1400000US47065011600,,"Census Tract 116, Hamilton County, Tennessee",275,0,44,0,0,0,0,0,8,43,0,43,466,159,0,51,0,0,144,0,0,16,96,0,0,421,155,0,60,40,0,78,0,11,0,77,0,0,784,245,228,43,1300,,
1400000US47065011700,,"Census Tract 117, Hamilton County, Tennessee",0,0,139,115,64,0,0,0,20,137,20,10,322,27,0,0,45,88,0,0,0,115,27,13,7,374,71,0,0,39,0,17,0,0,148,17,71,11,486.16,260.34,322.5,132,1201,,
1400000US47065011800,,"Census Tract 118, Hamilton County, Tennessee",0,26,0,0,0,0,12,30,86,58,0,14,218,17,0,0,21,69,0,0,0,60,21,0,30,337,0,0,0,0,44,81,0,0,60,97,13,42,101.29,301.71,279,99,781,,
1400000US47065011900,,"Census Tract 119, Hamilton County, Tennessee",0,18,0,49,7,4,16,0,21,0,4,0,100,0,16,0,6,21,10,22,0,19,6,0,0,86,0,0,0,6,5,0,25,29,5,11,0,5,105.89,150.61,39.5,9,305,,
1400000US47065001200,,"Census Tract 12, Hamilton County, Tennessee",32,148,49,0,8,0,26,0,69,0,22,0,113,34,15,0,0,0,0,0,8,19,10,27,0,287,125,13,0,62,0,64,0,9,0,5,9,0,480.64,156.36,59,58,754,,
1400000US47065012000,,"Census Tract 120, Hamilton County, Tennessee",0,0,0,3,2,0,0,0,4,8,42,53,191,0,0,6,22,7,0,0,0,11,16,19,110,228,3,0,6,9,2,7,0,0,6,26,23,146,52.63,24.87,60.5,393,531,,
1400000US47065012100,,"Census Tract 121, Hamilton County, Tennessee",51,55,193,130,0,0,0,0,105,32,0,72,308,0,24,44,88,12,25,0,4,0,22,70,19,425,0,23,0,92,0,0,0,0,126,0,50,134,703.96,152.54,169.5,345,1371,,
1400000US47065012200,,"Census Tract 122, Hamilton County, Tennessee",43,0,0,26,12,0,0,0,0,0,0,0,76,0,0,0,24,11,0,0,0,41,0,0,0,65,0,35,0,0,0,20,0,0,10,0,0,0,135.59,60.91,25.5,0,222,,
1400000US47065012300,,"Census Tract 123, Hamilton County, Tennessee",12,48,46,40,10,0,0,19,108,7,15,25,665,60,129,235,90,0,0,18,19,96,0,18,0,216,40,32,52,0,17,0,0,29,33,0,13,0,792.91,221.59,125.5,71,1211,,
1400000US47065012400,,"Census Tract 124, Hamilton County, Tennessee",0,18,0,0,0,0,0,0,0,0,0,22,30,0,5,0,0,0,0,0,0,0,0,0,25,29,0,0,0,0,0,0,0,0,0,0,0,29,23,0,0,76,99,,
1400000US47065001300,,"Census Tract 13, Hamilton County, Tennessee",28,13,65,0,0,16,0,11,5,0,8,0,153,46,62,45,0,0,0,0,0,0,0,0,0,183,51,31,24,19,0,0,0,17,31,10,0,0,384,62,28,8,482,,
1400000US47065001400,,"Census Tract 14, Hamilton County, Tennessee",40,28,0,0,0,18,12,0,33,37,0,0,84,0,9,9,0,0,7,6,13,17,23,0,0,98,0,0,0,0,10,0,8,30,43,7,0,0,89.3,147.2,113.5,0,350,,
1400000US47065001600,,"Census Tract 16, Hamilton County, Tennessee",248,110,44,46,0,0,0,0,0,0,0,0,194,10,104,14,49,17,0,0,0,0,0,0,0,154,35,116,3,0,0,0,0,0,0,0,0,0,784.61,11.39,0,0,796,,
1400000US47065001800,,"Census Tract 18, Hamilton County, Tennessee",0,0,20,0,0,0,0,0,50,0,29,65,114,0,0,0,10,9,0,0,0,16,59,20,0,106,0,0,0,26,18,8,0,0,14,16,24,0,64.91,66.09,115,138,384,,
1400000US47065001900,,"Census Tract 19, Hamilton County, Tennessee",172,0,120,22,0,24,0,0,46,0,0,0,371,234,0,64,0,0,0,0,24,10,39,0,0,391,227,9,8,52,0,65,0,0,9,0,21,0,908,145.5,71.5,21,1146,,
1400000US47065002000,,"Census Tract 20, Hamilton County, Tennessee",0,6,0,0,14,0,0,0,3,0,0,45,55,0,18,7,0,14,16,0,0,0,0,0,0,56,0,0,8,0,0,13,0,0,9,5,11,10,48.24,53.76,11,66,179,,
1400000US47065002300,,"Census Tract 23, Hamilton County, Tennessee",0,31,0,0,33,0,0,0,12,0,0,0,118,54,0,0,0,0,0,0,31,18,0,15,0,132,42,51,0,0,0,0,0,15,17,7,0,0,188.89,91.61,30.5,15,326,,
1400000US47065002400,,"Census Tract 24, Hamilton County, Tennessee",85,176,106,160,26,11,0,63,13,25,0,11,596,170,103,75,40,22,39,0,20,108,8,0,11,589,190,108,115,32,15,96,0,0,22,0,0,11,1380.79,342.71,104.5,33,1861,,
1400000US47065002500,,"Census Tract 25, Hamilton County, Tennessee",117,239,145,52,19,0,0,0,100,24,0,0,512,76,191,47,41,20,0,32,23,32,25,0,25,373,33,14,13,124,0,0,22,0,101,31,0,35,1104.87,219.63,196.5,60,1581,,
1400000US47065002600,,"Census Tract 26, Hamilton County, Tennessee",51,80,16,3,0,9,0,41,0,0,0,5,164,19,0,80,0,0,31,0,0,34,0,0,0,160,37,0,59,0,8,56,0,0,0,0,0,0,347.64,159.36,17,5,529,,
1400000US47065002800,,"Census Tract 28, Hamilton County, Tennessee",10,0,28,12,0,11,0,0,52,8,0,82,126,0,0,0,0,0,0,0,0,53,30,25,18,351,0,0,0,0,7,11,0,0,99,113,68,53,52.31,128.69,253,246,680,,
1400000US47065002900,,"Census Tract 29, Hamilton County, Tennessee",0,10,38,0,27,21,0,0,27,30,19,0,308,0,67,21,46,0,61,0,0,15,98,0,0,103,0,34,29,0,0,21,0,0,0,6,13,0,253.91,142.09,155,32,583,,
1400000US47065003000,,"Census Tract 30, Hamilton County, Tennessee",41,8,0,55,22,23,0,37,72,0,0,0,255,16,0,0,33,10,11,0,0,147,29,0,9,125,22,0,0,14,29,17,0,0,35,8,0,0,209.13,255.87,164,9,638,,
1400000US47065003100,,"Census Tract 31, Hamilton County, Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32,,
1400000US47065003200,,"Census Tract 32, Hamilton County, Tennessee",32,0,0,12,46,0,0,0,0,12,41,0,165,20,0,0,0,74,0,0,0,6,16,28,21,137,34,0,0,11,0,8,0,0,24,44,0,16,148.6,103.4,87,106,445,,
1400000US47065003300,,"Census Tract 33, Hamilton County, Tennessee",11,0,40,0,0,0,302,0,28,26,16,17,721,83,0,7,0,1,0,296,124,123,12,65,10,411,11,0,0,49,4,0,4,54,54,67,61,107,202.65,885.85,207.5,276,1572,,
1400000US47065003400,,"Census Tract 34, Hamilton County, Tennessee",0,0,0,0,0,0,115,0,0,0,0,12,253,79,60,36,0,0,0,23,0,0,0,0,55,407,30,77,23,12,0,15,0,0,74,0,0,176,317,190,37,243,787,,
1400000US47065000400,,"Census Tract 4, Hamilton County, Tennessee",168,26,23,17,0,11,0,0,37,0,0,0,304,150,12,62,42,5,11,0,8,14,0,0,0,230,24,0,33,75,5,24,0,22,38,0,9,0,635.3,127.2,44.5,9,816,,
1400000US47065000600,,"Census Tract 6, Hamilton County, Tennessee",0,0,9,10,0,0,0,0,74,29,38,71,267,0,0,18,10,0,0,0,0,76,49,41,73,181,7,0,9,7,0,0,0,0,0,0,20,138,70,75,153,381,679,,
1400000US47065000700,,"Census Tract 7, Hamilton County, Tennessee",21,29,0,0,0,45,0,0,0,0,54,240,367,30,20,0,0,0,43,0,0,41,111,66,56,152,0,22,0,0,0,0,0,0,19,13,10,88,122,118,154,514,908,,
1400000US47065000800,,"Census Tract 8, Hamilton County, Tennessee",16,6,0,0,6,13,8,0,0,23,0,8,29,7,0,0,0,0,0,3,0,19,0,0,0,73,0,12,0,0,4,0,0,0,37,5,0,15,44.3,58.7,56,23,182,,
1400000US47065980100,,"Census Tract 9801, Hamilton County, Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1400000US47065980200,,"Census Tract 9802, Hamilton County, Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1400000US47067960500,,"Census Tract 9605, Hancock County, Tennessee",6,0,0,14,0,4,0,0,28,48,10,11,141,14,14,41,21,0,5,7,5,6,23,0,5,196,26,12,16,45,0,36,6,0,5,45,0,5,209,82.5,135.5,31,458,,
1400000US47067960600,,"Census Tract 9606, Hancock County, Tennessee",65,42,30,0,3,6,7,0,46,17,3,25,380,46,25,111,13,0,18,21,0,37,47,51,11,223,35,11,0,24,0,5,7,0,56,7,50,28,402.99,135.51,140.5,168,847,,
1400000US47069950100,,"Census Tract 9501, Hardeman County, Tennessee",40,18,1,2,28,0,0,4,60,11,3,20,116,14,4,0,5,17,6,0,19,15,15,15,6,390,3,24,20,2,50,77,0,40,42,31,19,82,164.35,268.15,115.5,145,693,,
1400000US47069950200,,"Census Tract 9502, Hardeman County, Tennessee",4,10,11,14,0,0,0,0,64,16,0,0,300,37,22,37,14,71,21,11,15,49,23,0,0,192,0,5,67,11,2,0,0,27,68,4,4,4,256.09,213.41,133.5,8,611,,
1400000US47069950300,,"Census Tract 9503, Hardeman County, Tennessee",0,0,8,20,48,42,0,0,8,0,0,0,421,0,80,28,40,21,93,61,0,25,33,21,19,250,9,43,12,12,15,16,5,19,20,41,22,36,279.72,318.78,100.5,98,797,,
1400000US47069950400,,"Census Tract 9504, Hardeman County, Tennessee",52,0,52,0,1,9,1,0,12,0,9,17,442,54,32,57,134,0,46,1,0,42,27,8,41,529,77,40,31,109,29,15,0,53,170,0,4,1,647.9,257.1,139,80,1124,,
1400000US47069950500,,"Census Tract 9505, Hardeman County, Tennessee",69,83,0,0,49,9,0,0,70,68,1,0,360,39,64,0,0,59,8,9,42,48,87,4,0,291,0,2,35,4,37,0,11,29,131,35,7,0,343.85,329.65,314.5,12,1000,,
1400000US47069950600,,"Census Tract 9506, Hardeman County, Tennessee",26,16,55,64,89,3,0,0,32,0,0,10,128,5,2,31,59,7,2,0,0,17,2,3,0,219,3,13,0,120,0,0,0,18,3,46,13,3,425.68,113.32,74,29,642,,
1400000US47071920100,,"Census Tract 9201, Hardin County, Tennessee",0,9,0,0,9,89,0,0,64,9,0,24,274,0,28,47,0,10,9,24,0,91,45,0,20,470,8,23,97,0,45,22,11,0,178,68,18,0,233.12,364.38,288.5,62,948,,
1400000US47071920200,,"Census Tract 9202, Hardin County, Tennessee",81,18,4,0,0,3,7,3,36,32,13,2,232,30,0,15,30,10,5,0,8,81,28,0,25,363,40,0,25,131,11,9,24,5,57,36,6,19,380.93,165.07,183,65,794,,
1400000US47071920300,,"Census Tract 9203, Hardin County, Tennessee",43,45,20,0,6,0,0,7,67,43,51,37,295,17,32,7,0,0,0,0,24,101,56,18,40,351,0,64,6,0,6,0,0,8,50,53,0,164,237.96,156.04,261,310,965,,
1400000US47071920400,,"Census Tract 9204, Hardin County, Tennessee",211,100,28,25,8,123,0,0,23,0,9,31,393,80,50,12,28,25,133,0,0,53,0,12,0,303,9,64,19,16,0,28,0,39,98,0,0,30,652.89,432.11,87,82,1254,,
1400000US47071920500,,"Census Tract 9205, Hardin County, Tennessee",15,21,0,56,0,0,0,0,37,36,0,54,376,15,0,57,78,0,0,13,0,97,0,70,46,326,0,12,51,0,37,23,0,19,50,13,66,55,317.21,171.79,141,291,921,,
1400000US47071920600,,"Census Tract 9206, Hardin County, Tennessee",0,0,0,0,11,15,0,0,0,0,0,30,138,0,0,14,0,0,0,0,0,60,47,17,0,214,17,18,16,24,11,0,4,48,22,54,0,0,96.26,122.74,142,47,408,,
1400000US47073050100,,"Census Tract 501, Hawkins County, Tennessee",0,6,5,0,5,0,11,10,90,45,20,17,257,23,0,16,14,42,27,0,10,65,37,9,14,199,11,17,59,11,19,31,0,22,29,0,0,0,183.78,247.22,174,60,665,,
1400000US47073050200,,"Census Tract 502, Hawkins County, Tennessee",21,71,0,0,18,0,0,0,12,0,0,0,314,30,74,0,40,44,0,0,0,46,17,47,16,384,28,50,100,23,0,13,0,46,75,14,18,17,457.46,167.04,97.5,98,820,,
1400000US47073050301,,"Census Tract 503.01, Hawkins County, Tennessee",67,45,0,64,0,17,0,12,13,16,40,16,414,99,0,74,63,13,16,0,11,39,0,84,15,278,12,0,36,70,22,0,0,0,100,0,0,38,541.55,155.45,92,193,982,,
1400000US47073050302,,"Census Tract 503.02, Hawkins County, Tennessee",38,0,5,53,0,0,40,0,62,61,10,6,206,20,13,5,21,6,6,0,21,82,14,12,6,363,56,13,24,60,6,12,23,47,73,20,29,0,311.96,265.54,203.5,63,844,,
1400000US47073050400,,"Census Tract 504, Hawkins County, Tennessee",49,47,8,51,2,20,9,0,18,3,15,47,547,40,119,13,63,2,30,21,19,81,104,3,52,484,15,79,0,107,13,42,0,84,71,52,10,11,596.61,321.39,244,138,1300,,
1400000US47073050501,,"Census Tract 505.01, Hawkins County, Tennessee",0,49,38,23,0,6,8,0,76,46,0,0,247,24,0,18,43,55,16,25,0,11,45,10,0,265,13,0,9,23,19,41,0,0,63,52,23,22,264.42,220.58,218,55,758,,
1400000US47073050502,,"Census Tract 505.02, Hawkins County, Tennessee",41,10,13,32,0,20,23,9,29,0,9,0,248,84,10,21,0,0,0,0,0,103,20,10,0,220,16,89,0,0,2,0,0,11,38,10,27,27,316.66,149.34,115,73,654,,
1400000US47073050503,,"Census Tract 505.03, Hawkins County, Tennessee",2,7,0,36,0,11,0,15,82,9,16,15,273,101,0,19,0,0,29,0,21,0,76,21,6,325,4,0,19,21,0,20,0,0,70,110,30,51,209,172,271,139,791,,
1400000US47073050601,,"Census Tract 506.01, Hawkins County, Tennessee",222,82,36,13,0,31,0,0,57,0,17,55,367,8,35,0,103,28,13,0,18,49,0,59,54,472,24,18,59,48,13,119,0,52,56,0,28,55,661.53,341.47,81,268,1352,,
1400000US47073050602,,"Census Tract 506.02, Hawkins County, Tennessee",36,0,19,0,0,0,0,0,26,31,10,38,247,43,9,0,54,18,9,0,0,39,64,0,11,329,25,24,14,31,18,18,0,0,18,119,8,54,266.88,92.62,255.5,121,736,,
1400000US47073050700,,"Census Tract 507, Hawkins County, Tennessee",72,0,0,0,0,52,0,15,102,12,0,0,128,52,0,0,14,12,0,0,0,14,10,26,0,299,28,8,0,49,30,43,0,11,64,19,23,24,236.86,239.14,131,73,680,,
1400000US47073050800,,"Census Tract 508, Hawkins County, Tennessee",21,0,81,21,0,0,0,0,31,18,0,0,454,114,18,27,8,25,44,0,70,90,16,0,42,427,103,14,93,36,8,19,0,0,99,17,14,24,546.89,265.11,161,80,1053,,
1400000US47073050900,,"Census Tract 509, Hawkins County, Tennessee",3,0,36,25,2,8,0,12,86,25,5,0,178,13,3,56,7,3,10,4,11,49,17,1,4,161,22,27,0,7,0,10,2,3,58,6,10,16,200.65,159.85,144.5,36,541,,
1400000US47075930100,,"Census Tract 9301, Haywood County, Tennessee",0,24,0,0,8,15,9,0,19,25,0,0,270,0,6,0,20,11,77,9,0,44,42,0,61,134,0,0,0,30,6,0,0,25,35,5,0,33,88.25,200.75,121,94,504,,
1400000US47075930200,,"Census Tract 9302, Haywood County, Tennessee",36,21,7,0,0,0,15,0,10,7,12,0,110,9,50,0,0,0,13,14,0,11,0,0,13,129,7,9,0,0,0,28,0,0,26,21,21,17,139,93.5,51.5,63,347,,
1400000US47075930301,,"Census Tract 9303.01, Haywood County, Tennessee",49,233,0,0,0,0,0,0,99,0,5,0,531,45,24,82,224,0,42,0,0,31,40,9,34,370,0,53,37,72,0,10,0,0,68,71,38,21,819,151,210,107,1287,,
1400000US47075930302,,"Census Tract 9303.02, Haywood County, Tennessee",0,13,0,36,19,0,20,38,39,0,0,19,166,6,17,0,25,40,6,0,9,48,15,0,0,384,0,37,54,84,93,0,0,38,29,49,0,0,322.16,270.84,122,19,734,,
1400000US47075930400,,"Census Tract 9304, Haywood County, Tennessee",66,0,12,0,36,35,0,0,94,29,0,14,306,126,0,0,57,0,33,0,0,35,27,5,23,195,13,0,0,25,0,11,0,0,27,98,17,4,310.88,181.12,232,63,787,,
1400000US47075930500,,"Census Tract 9305, Haywood County, Tennessee",50,0,7,0,0,6,0,0,23,36,7,0,178,34,8,0,46,0,0,0,4,4,47,31,4,123,14,10,6,14,0,0,0,0,26,21,23,9,189,36.5,130.5,74,430,,
1400000US47077975000,,"Census Tract 9750, Henderson County, Tennessee",0,0,0,0,0,50,0,0,34,9,27,30,213,0,0,0,0,0,46,0,0,77,33,34,23,243,0,30,8,0,35,0,0,0,112,32,26,0,49.55,230.95,185.5,140,606,,
1400000US47077975100,,"Census Tract 9751, Henderson County, Tennessee",2,2,14,17,50,0,0,0,13,4,20,0,264,4,17,48,0,76,0,0,0,86,3,30,0,432,27,111,29,16,0,0,0,0,97,18,3,131,328.58,182.42,123,184,818,,
1400000US47077975200,,"Census Tract 9752, Henderson County, Tennessee",72,0,0,26,0,15,14,36,86,44,69,38,325,32,80,54,38,0,0,12,32,18,0,18,41,376,34,0,0,34,91,0,0,25,52,93,30,17,400.03,272.97,215,213,1101,,
1400000US47077975300,,"Census Tract 9753, Henderson County, Tennessee",76,0,69,21,38,26,8,0,274,31,20,50,812,165,0,23,10,103,26,0,12,112,257,20,84,559,26,16,61,0,60,21,11,0,173,69,0,122,533.33,518.17,636.5,296,1984,,
1400000US47077975400,,"Census Tract 9754, Henderson County, Tennessee",24,0,39,66,0,0,0,0,13,21,0,0,623,175,47,94,61,148,0,13,0,77,0,8,0,288,46,0,49,17,101,0,0,0,0,36,26,13,700.17,224.83,102,47,1074,,
1400000US47077975500,,"Census Tract 9755, Henderson County, Tennessee",88,11,2,3,38,21,39,15,0,19,0,6,270,30,34,14,22,41,21,0,9,28,60,9,2,267,40,2,8,23,13,0,0,17,42,74,42,6,307.36,218.64,188,65,779,,
1400000US47079969000,,"Census Tract 9690, Henry County, Tennessee",0,142,0,31,0,0,28,0,6,77,27,0,296,0,151,0,0,0,0,19,48,55,23,0,0,24,0,0,0,0,0,0,0,0,5,9,10,0,324,128,142,37,631,,
1400000US47079969100,,"Census Tract 9691, Henry County, Tennessee",0,8,24,8,9,5,0,5,11,10,0,0,214,0,20,56,0,5,3,0,12,59,21,16,22,254,0,20,25,9,18,2,24,0,62,41,34,19,180.56,138.44,138,91,548,,
1400000US47079969200,,"Census Tract 9692, Henry County, Tennessee",0,0,1,0,22,2,0,0,24,0,0,0,102,5,7,5,25,0,11,0,0,28,21,0,0,147,2,6,6,21,0,20,3,0,64,21,0,4,85.26,108.74,100,4,298,,
1400000US47079969300,,"Census Tract 9693, Henry County, Tennessee",97,0,0,33,152,0,0,0,9,0,0,0,384,142,32,88,0,105,0,0,0,0,11,0,6,404,88,40,76,26,15,0,31,30,51,31,0,16,711.76,273.24,72,22,1079,,
1400000US47079969400,,"Census Tract 9694, Henry County, Tennessee",34,47,38,8,8,0,0,0,19,0,13,7,128,29,27,0,19,9,0,0,7,20,0,5,12,110,9,16,11,11,10,0,0,11,19,18,0,5,257.91,65.09,47,42,412,,
1400000US47079969500,,"Census Tract 9695, Henry County, Tennessee",0,0,0,0,0,71,69,0,143,0,0,0,367,0,34,36,67,0,0,70,0,126,0,0,34,454,64,29,0,160,0,0,0,0,145,12,0,44,390,417,219,78,1104,,
1400000US47079969600,,"Census Tract 9696, Henry County, Tennessee",0,81,42,0,111,29,0,0,104,53,47,68,420,16,73,49,0,69,57,0,0,101,39,0,16,621,50,17,0,0,70,28,17,32,55,127,58,167,410.5,460.5,349,356,1576,,
1400000US47079969700,,"Census Tract 9697, Henry County, Tennessee",12,7,9,0,22,0,17,0,6,6,33,0,177,22,4,9,31,28,12,17,5,16,9,24,0,106,15,28,0,16,7,0,0,0,23,5,0,12,171.81,111.69,42.5,69,395,,
1400000US47079969800,,"Census Tract 9698, Henry County, Tennessee",15,9,50,33,0,16,0,3,35,7,0,7,212,34,14,18,30,2,54,0,5,24,8,0,23,190,37,18,0,18,4,35,0,19,12,32,4,11,277.98,171.52,82.5,45,577,,
1400000US47081950100,,"Census Tract 9501, Hickman County, Tennessee",0,13,25,106,0,15,42,150,115,75,0,21,265,0,0,31,0,0,14,40,0,99,81,0,0,473,0,130,0,0,0,55,40,30,79,90,0,49,305,532.5,392.5,70,1300,,
1400000US47081950200,,"Census Tract 9502, Hickman County, Tennessee",0,49,0,0,0,50,0,18,30,0,30,53,667,0,162,92,0,0,93,0,45,125,71,79,0,793,13,42,218,0,44,112,0,0,262,26,76,0,590.52,555.98,305.5,238,1690,,
1400000US47081950301,,"Census Tract 9503.01, Hickman County, Tennessee",34,0,0,16,41,23,0,11,20,11,0,0,279,49,0,0,40,20,114,0,0,25,0,31,0,240,53,0,0,12,24,55,0,34,12,28,0,22,232.05,322.45,67.5,53,675,,
1400000US47081950302,,"Census Tract 9503.02, Hickman County, Tennessee",0,60,0,38,14,20,20,24,125,0,56,9,311,0,0,55,22,12,40,0,12,73,20,18,59,272,27,0,0,20,40,43,11,0,38,8,36,49,243.78,332.22,146,227,949,,
1400000US47081950400,,"Census Tract 9504, Hickman County, Tennessee",0,22,0,7,0,0,0,26,16,13,0,7,143,0,25,0,9,6,23,0,0,9,32,18,21,216,17,25,7,0,13,26,17,28,11,38,0,34,118.27,150.73,101,80,450,,
1400000US47081950500,,"Census Tract 9505, Hickman County, Tennessee",0,0,0,4,0,0,0,0,15,0,0,0,35,0,0,0,7,0,0,0,0,22,6,0,0,131,13,0,0,0,18,7,0,0,82,0,11,0,29.94,78.56,65.5,11,185,,
1400000US47083120100,,"Census Tract 1201, Houston County, Tennessee",0,0,22,0,0,17,12,0,50,43,0,0,236,9,16,21,0,0,41,13,0,54,20,20,42,268,0,0,42,0,14,0,12,0,99,43,30,28,114.62,205.88,207.5,120,648,,
1400000US47083120200,,"Census Tract 1202, Houston County, Tennessee",12,7,0,0,12,0,7,0,19,7,0,14,144,11,0,15,10,0,43,0,0,19,0,31,15,159,12,0,12,0,26,18,10,0,21,21,30,9,91.54,132.96,57.5,99,381,,
1400000US47083120300,,"Census Tract 1203, Houston County, Tennessee",53,0,40,27,15,34,30,18,29,27,10,3,253,59,0,54,8,5,24,9,12,48,30,4,0,199,0,23,33,0,0,32,21,0,25,25,6,34,303.6,244.4,133,57,738,,
1400000US47085130100,,"Census Tract 1301, Humphreys County, Tennessee",86,0,15,19,0,8,0,25,158,114,35,10,405,75,0,29,20,0,0,0,11,147,102,21,0,298,58,34,24,6,6,5,0,0,61,28,32,44,367.98,236.02,427,142,1173,,
1400000US47085130200,,"Census Tract 1302, Humphreys County, Tennessee",9,0,15,0,23,28,0,0,26,12,0,0,127,58,0,5,12,25,0,0,0,0,27,0,0,133,8,0,0,0,17,6,0,0,27,18,32,25,128.45,104.05,83.5,57,373,,
