id,,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,,
1400000US05089960100,,"Census Tract 9601, Marion County, Arkansas",49,6,0,0,18,0,9,0,30,0,0,42,302,0,9,21,43,0,0,0,0,119,81,16,13,217,0,0,39,23,13,6,0,5,79,21,31,0,221,56.48,293.52,102,673,,
1400000US05089960201,,"Census Tract 9602.01, Marion County, Arkansas",65,21,38,35,49,8,7,0,68,0,0,23,212,16,0,49,42,30,12,3,10,11,1,0,38,295,58,12,71,16,21,55,0,5,25,8,11,13,523,116.64,96.36,85,821,,
1400000US05089960202,,"Census Tract 9602.02, Marion County, Arkansas",67,25,37,4,12,2,0,0,75,3,0,0,327,28,54,25,7,11,19,0,20,85,6,24,48,325,9,33,51,22,0,0,43,28,61,38,16,24,385,147.36,232.64,112,877,,
1400000US05089960300,,"Census Tract 9603, Marion County, Arkansas",15,0,55,0,19,27,0,10,37,0,0,6,298,24,0,44,5,45,21,0,0,56,38,65,0,143,16,0,0,4,54,9,6,18,36,0,0,0,281,111.64,146.36,71,610,,
1400000US05091020100,,"Census Tract 201, Miller County, Arkansas",28,73,57,36,100,0,0,52,62,28,12,0,278,11,18,73,90,0,0,0,0,9,54,10,13,256,29,40,60,0,0,10,0,24,15,0,67,11,615,99.76,154.24,113,982,,
1400000US05091020200,,"Census Tract 202, Miller County, Arkansas",79,28,0,28,112,0,12,6,67,8,8,16,283,22,44,0,77,44,18,8,6,39,0,0,25,144,21,10,0,0,6,35,29,0,10,0,3,30,471,132.56,105.44,82,791,,
1400000US05091020400,,"Census Tract 204, Miller County, Arkansas",73,25,48,0,8,0,0,0,3,5,4,0,157,60,2,32,0,33,0,10,0,0,12,8,0,174,70,9,0,31,0,28,10,5,21,0,0,0,391,56.84,37.16,12,497,,
1400000US05091020500,,"Census Tract 205, Miller County, Arkansas",84,22,17,0,0,0,0,0,22,0,0,0,204,99,22,29,9,37,0,0,0,8,0,0,0,299,151,45,17,16,18,0,0,24,19,0,9,0,566,31.84,41.16,9,648,,
1400000US05091020600,,"Census Tract 206, Miller County, Arkansas",184,0,48,19,33,4,0,30,0,0,0,0,298,135,32,30,75,8,4,0,12,2,0,0,0,165,40,13,15,65,0,7,0,7,18,0,0,0,697,67.2,16.8,0,781,,
1400000US05091020701,,"Census Tract 207.01, Miller County, Arkansas",0,0,11,0,22,8,0,0,24,27,13,0,230,32,65,0,0,22,20,0,6,9,66,10,0,415,10,70,0,32,0,11,51,10,140,52,13,26,264,133.68,290.32,62,750,,
1400000US05091020702,,"Census Tract 207.02, Miller County, Arkansas",49,31,0,69,22,43,0,0,22,0,17,16,314,68,123,30,32,22,23,0,0,0,0,16,0,265,62,0,0,67,33,0,0,0,67,23,13,0,608,80.24,97.76,62,848,,
1400000US05091020801,,"Census Tract 208.01, Miller County, Arkansas",10,27,25,0,0,0,0,30,19,5,33,64,138,0,0,17,0,0,29,9,0,22,8,33,20,240,0,106,23,0,0,0,0,15,12,41,0,43,208,91.48,98.52,193,591,,
1400000US05091020802,,"Census Tract 208.02, Miller County, Arkansas",0,0,0,38,0,4,0,0,36,33,23,12,124,0,23,13,0,0,8,0,0,21,31,0,28,72,0,0,0,0,0,0,0,19,28,4,0,21,74,44.6,139.4,84,342,,
1400000US05091020900,,"Census Tract 209, Miller County, Arkansas",17,48,20,0,25,2,51,0,87,125,51,91,792,0,145,60,0,21,0,19,0,243,191,35,78,719,0,0,86,0,0,0,0,12,208,134,142,137,422,170.08,901.92,534,2028,,
1400000US05091021000,,"Census Tract 210, Miller County, Arkansas",43,11,0,0,97,74,22,17,249,73,71,0,584,49,6,0,6,98,75,21,66,98,109,56,0,707,113,12,0,6,128,23,30,34,127,46,143,45,569,437.84,626.16,315,1948,,
1400000US05091980000,,"Census Tract 9800, Miller County, Arkansas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1400000US05093010100,,"Census Tract 101, Mississippi County, Arkansas",0,44,6,0,32,0,0,0,0,0,0,0,108,51,6,21,14,0,16,0,0,0,0,0,0,155,67,0,0,32,0,0,0,16,16,24,0,0,273,34.56,37.44,0,345,,
1400000US05093010200,,"Census Tract 102, Mississippi County, Arkansas",245,65,23,119,0,15,0,0,89,59,0,0,404,41,0,84,73,0,50,22,0,65,0,0,69,596,80,0,45,220,0,65,0,0,0,23,46,117,995,176.64,211.36,232,1615,,
1400000US05093010300,,"Census Tract 103, Mississippi County, Arkansas",103,0,30,44,0,0,0,0,0,0,0,0,381,268,0,63,37,0,0,0,0,0,13,0,0,124,24,0,68,0,0,0,0,0,10,22,0,0,637,1.6,43.4,0,682,,
1400000US05093010600,,"Census Tract 106, Mississippi County, Arkansas",95,59,30,98,8,73,0,10,17,100,0,31,590,0,93,0,0,169,171,0,29,0,56,0,72,486,90,26,81,0,99,54,0,30,34,22,0,50,848,375.16,220.84,153,1597,,
1400000US05093010700,,"Census Tract 107, Mississippi County, Arkansas",5,10,9,2,10,9,9,8,153,23,35,51,288,18,37,0,5,38,7,4,12,39,54,24,50,347,8,45,3,0,19,56,9,8,19,117,35,28,209,155.76,371.24,223,959,,
1400000US05093010800,,"Census Tract 108, Mississippi County, Arkansas",35,31,159,12,74,10,39,10,53,24,45,16,598,41,141,67,49,76,22,4,11,122,12,27,26,749,117,6,75,6,71,0,15,43,91,85,173,67,960,196.56,344.44,354,1855,,
1400000US05093010900,,"Census Tract 109, Mississippi County, Arkansas",3,26,17,26,40,4,7,68,50,43,4,0,140,19,27,32,0,9,1,0,0,40,5,7,0,204,15,9,25,15,12,12,5,16,63,9,18,5,275,137.48,185.52,34,632,,
1400000US05093011000,,"Census Tract 110, Mississippi County, Arkansas",215,0,19,30,13,0,0,0,14,43,0,0,517,201,44,97,0,44,6,0,9,54,24,0,38,543,107,80,164,0,35,52,10,51,7,27,0,10,1049,140,157,48,1394,,
1400000US05093011100,,"Census Tract 111, Mississippi County, Arkansas",43,0,0,52,10,0,0,0,54,45,0,0,226,25,24,88,0,12,0,0,0,21,0,56,0,196,0,0,85,23,0,18,0,0,48,22,0,0,362,37.68,170.32,56,626,,
1400000US05093011200,,"Census Tract 112, Mississippi County, Arkansas",5,0,18,0,5,17,4,0,59,29,0,10,236,22,14,11,8,16,29,2,5,63,37,4,25,168,8,18,16,14,16,31,3,11,15,14,3,19,171,123.92,195.08,61,551,,
1400000US05093011300,,"Census Tract 113, Mississippi County, Arkansas",21,31,31,13,4,12,0,9,9,28,2,13,118,27,8,24,0,0,0,0,0,23,9,24,3,110,7,4,14,0,0,7,3,0,32,15,5,23,184,41.24,105.76,70,401,,
1400000US05093011400,,"Census Tract 114, Mississippi County, Arkansas",0,0,0,0,97,0,0,0,27,48,0,93,127,0,0,0,0,42,0,0,0,18,39,23,5,191,82,0,0,0,0,0,0,0,37,45,4,23,221,13.12,200.88,148,583,,
1400000US05095950100,,"Census Tract 9501, Monroe County, Arkansas",105,5,51,10,20,8,29,0,18,0,0,0,237,93,10,48,0,0,8,0,0,57,21,0,0,191,66,16,28,0,0,0,0,0,54,24,0,3,452,65.64,153.36,3,674,,
1400000US05095950200,,"Census Tract 9502, Monroe County, Arkansas",59,0,18,40,0,0,0,7,12,2,3,4,107,18,9,12,19,0,4,0,0,38,3,0,4,128,41,20,10,5,7,2,0,0,21,8,2,12,258,24.36,72.64,25,380,,
1400000US05095950300,,"Census Tract 9503, Monroe County, Arkansas",19,18,0,33,26,0,16,9,11,0,16,0,158,14,12,6,6,16,9,0,5,25,23,26,16,116,34,0,0,6,0,0,0,32,23,21,0,0,190,80.44,93.56,58,422,,
1400000US05097953000,,"Census Tract 9530, Montgomery County, Arkansas",2,4,30,0,46,0,0,5,40,22,27,0,173,10,0,65,0,9,14,5,6,0,12,52,0,183,0,7,0,0,8,31,6,5,29,65,0,32,181,83.04,156.96,111,532,,
1400000US05097953100,,"Census Tract 9531, Montgomery County, Arkansas",0,0,29,2,14,4,5,2,4,6,1,5,142,0,19,15,0,18,18,11,16,0,1,22,22,139,0,13,18,0,5,7,14,11,37,10,15,9,133,94.56,51.44,74,353,,
1400000US05097953200,,"Census Tract 9532, Montgomery County, Arkansas",0,28,1,17,1,55,15,13,92,38,0,6,295,98,43,1,16,0,9,18,0,90,20,0,0,224,41,30,13,7,0,4,2,0,125,2,0,0,296,165.12,317.88,6,785,,
1400000US05099090100,,"Census Tract 901, Nevada County, Arkansas",9,0,0,7,15,54,0,0,38,4,0,0,195,11,77,0,5,5,44,17,0,26,10,0,0,199,0,69,4,0,30,70,0,0,17,1,0,8,232,197.96,83.04,8,521,,
1400000US05099090200,,"Census Tract 902, Nevada County, Arkansas",0,261,11,0,0,120,0,0,30,0,0,0,479,9,255,11,23,0,35,0,0,101,45,0,0,217,0,0,17,0,0,36,0,44,120,0,0,0,587,275.16,255.84,0,1118,,
1400000US05099090300,,"Census Tract 903, Nevada County, Arkansas",11,0,0,7,0,0,0,0,14,0,0,1,47,0,4,0,0,0,0,0,0,16,10,17,0,150,57,2,15,10,0,0,0,0,22,31,0,13,106,8.32,84.68,31,230,,
1400000US05101180100,,"Census Tract 1801, Newton County, Arkansas",50,0,17,36,15,21,4,13,67,83,1,0,204,13,3,15,0,0,9,13,23,83,43,0,2,267,12,4,0,30,0,5,12,0,123,79,0,2,195,143.68,434.32,5,778,,
1400000US05101180200,,"Census Tract 1802, Newton County, Arkansas",6,0,3,0,8,0,0,0,95,26,0,0,361,5,0,108,7,66,0,50,42,53,6,24,0,273,12,0,46,25,33,5,35,0,88,19,10,0,319,169.76,249.24,34,772,,
1400000US05103950100,,"Census Tract 9501, Ouachita County, Arkansas",91,9,26,3,13,10,7,0,86,42,63,0,330,48,42,41,0,0,14,12,15,53,95,10,0,370,31,28,68,0,24,41,11,7,21,93,29,17,424,142.6,364.4,119,1050,,
1400000US05103950200,,"Census Tract 9502, Ouachita County, Arkansas",0,0,0,0,0,33,0,0,22,11,0,0,144,0,6,0,3,2,0,3,16,44,13,0,57,87,0,9,0,0,0,28,2,1,8,0,5,34,20,94.84,86.16,96,297,,
1400000US05103950300,,"Census Tract 9503, Ouachita County, Arkansas",26,0,0,34,0,2,65,0,50,0,0,4,282,4,11,26,52,117,12,11,0,17,32,0,0,373,8,9,17,22,26,3,13,0,80,153,11,31,352,129.52,308.48,46,836,,
1400000US05103950400,,"Census Tract 9504, Ouachita County, Arkansas",29,102,0,44,0,26,0,0,20,0,10,0,384,50,35,35,89,12,0,0,0,102,33,22,6,300,23,27,78,11,12,44,0,0,30,52,14,9,547,94.32,212.68,61,915,,
1400000US05103950500,,"Census Tract 9505, Ouachita County, Arkansas",68,82,0,0,101,0,8,0,13,0,0,27,268,36,0,23,12,13,0,19,0,51,90,8,16,302,33,22,27,42,49,0,14,31,84,0,0,0,508,95.68,214.32,51,869,,
1400000US05103950600,,"Census Tract 9506, Ouachita County, Arkansas",270,73,0,84,0,0,0,8,0,0,14,0,458,73,47,0,131,0,139,0,16,19,25,0,8,553,127,208,0,7,0,137,0,5,0,34,0,35,1020,308.04,74.96,57,1460,,
1400000US05105952700,,"Census Tract 9527, Perry County, Arkansas",2,0,71,61,26,0,0,0,27,120,54,4,474,34,14,130,63,0,0,0,0,71,116,43,3,297,52,0,47,80,20,17,0,0,56,24,1,0,600,41.64,389.36,105,1136,,
1400000US05105952800,,"Census Tract 9528, Perry County, Arkansas",22,16,4,5,73,0,6,0,27,16,0,2,348,16,5,85,28,56,0,3,0,102,21,19,13,277,20,11,10,38,60,0,0,0,86,23,8,21,449,43.4,240.6,63,796,,
1400000US05105952900,,"Census Tract 9529, Perry County, Arkansas",10,0,4,13,0,0,0,23,5,0,26,5,105,14,12,5,7,0,0,0,20,16,0,12,19,171,4,0,5,7,0,6,0,31,29,15,18,56,81,88,57,136,362,,
1400000US05107480100,,"Census Tract 4801, Phillips County, Arkansas",53,95,0,0,0,55,0,0,0,0,0,0,232,51,65,0,0,12,0,11,7,0,8,67,11,288,19,149,6,14,0,0,20,0,51,21,0,8,464,101.16,71.84,86,723,,
1400000US05107480200,,"Census Tract 4802, Phillips County, Arkansas",119,32,44,0,5,10,10,6,64,101,0,0,347,83,35,0,9,18,0,19,0,51,128,0,4,482,11,45,10,8,79,57,6,31,0,143,53,39,498,157.4,468.6,96,1220,,
1400000US05107480300,,"Census Tract 4803, Phillips County, Arkansas",182,173,0,0,0,17,0,0,94,0,0,0,578,288,16,0,66,0,72,0,0,39,23,74,0,617,161,0,193,70,0,17,0,0,103,73,0,0,1149,143.76,294.24,74,1661,,
1400000US05107480400,,"Census Tract 4804, Phillips County, Arkansas",12,64,0,36,9,0,4,0,12,0,0,0,138,59,12,0,24,6,0,0,0,37,0,0,0,154,96,0,0,17,0,0,8,0,24,9,0,0,335,23.68,70.32,0,429,,
1400000US05107480500,,"Census Tract 4805, Phillips County, Arkansas",0,77,48,0,0,0,0,0,0,0,0,0,88,11,48,14,0,0,0,0,0,15,0,0,0,244,0,135,36,0,0,0,0,0,73,0,0,0,369,14.08,73.92,0,457,,
1400000US05107480600,,"Census Tract 4806, Phillips County, Arkansas",68,17,0,32,16,6,14,0,37,22,0,0,112,5,3,9,0,3,7,0,21,56,0,0,8,109,24,6,12,21,3,2,0,0,10,25,0,6,219,66.48,133.52,14,433,,
1400000US05109953300,,"Census Tract 9533, Pike County, Arkansas",48,12,34,13,46,23,48,0,29,16,0,23,324,42,38,44,17,25,20,16,0,46,32,0,44,315,20,14,32,65,29,0,0,0,58,88,0,9,479,128.28,247.72,76,931,,
1400000US05109953400,,"Census Tract 9534, Pike County, Arkansas",0,0,0,0,12,0,5,31,14,1,0,17,138,0,0,12,0,16,5,0,11,35,35,8,16,114,0,0,17,0,4,4,15,6,17,19,0,32,61,87.56,110.44,73,332,,
1400000US05109953500,,"Census Tract 9535, Pike County, Arkansas",42,16,14,61,41,20,9,15,83,15,52,3,376,11,7,50,94,28,18,3,46,67,12,24,16,306,13,12,10,31,4,9,3,28,87,53,24,32,434,188.92,279.08,151,1053,,
1400000US05111490100,,"Census Tract 4901, Poinsett County, Arkansas",75,40,5,39,40,27,0,4,50,17,0,2,323,33,37,7,15,28,15,0,9,100,23,3,53,417,85,58,35,14,25,32,13,2,85,6,42,20,536,139.6,243.4,120,1039,,
1400000US05111490200,,"Census Tract 4902, Poinsett County, Arkansas",63,0,0,8,0,0,14,0,32,6,6,0,76,23,0,12,16,0,15,0,0,10,0,0,0,128,11,0,12,8,7,41,0,0,15,34,0,0,160,79.12,87.88,6,333,,
1400000US05111490300,,"Census Tract 4903, Poinsett County, Arkansas",40,120,30,0,35,5,0,0,0,0,0,0,317,65,76,48,0,51,5,0,0,23,14,30,5,333,90,19,38,31,60,0,0,0,58,30,0,7,703,22.96,112.04,42,880,,
1400000US05111490400,,"Census Tract 4904, Poinsett County, Arkansas",62,15,0,0,5,0,0,0,171,12,46,48,269,49,28,0,0,10,0,0,0,123,41,10,8,395,11,46,0,85,5,0,24,0,124,63,21,16,316,90.88,467.12,149,1023,,
1400000US05111490500,,"Census Tract 4905, Poinsett County, Arkansas",28,13,46,96,41,47,5,0,99,30,0,0,466,85,10,51,92,12,122,0,38,39,10,7,0,491,89,25,56,37,13,73,0,11,90,72,12,13,694,332.48,303.52,32,1362,,
1400000US05111490600,,"Census Tract 4906, Poinsett County, Arkansas",0,23,0,36,9,8,0,0,28,4,2,0,125,0,15,0,43,0,11,0,11,17,2,3,23,143,2,7,0,12,18,16,0,26,52,6,4,0,165,87.52,93.48,32,378,,
1400000US05111490700,,"Census Tract 4907, Poinsett County, Arkansas",56,85,0,19,0,0,0,18,9,12,0,10,176,38,39,19,3,18,6,0,17,27,0,9,0,113,37,25,21,0,0,0,0,0,30,0,0,0,360,51.56,67.44,19,498,,
1400000US05113950100,,"Census Tract 9501, Polk County, Arkansas",0,0,49,17,32,23,0,11,0,32,24,0,295,45,9,11,19,20,14,0,13,107,23,0,34,255,30,9,30,0,12,14,0,0,85,33,0,42,283,105.72,249.28,100,738,,
1400000US05113950200,,"Census Tract 9502, Polk County, Arkansas",0,28,102,144,94,0,0,0,82,24,10,0,500,0,50,142,60,77,0,0,76,20,55,20,0,479,42,55,48,38,62,0,0,17,84,80,39,14,942,122.76,315.24,83,1463,,
1400000US05113950300,,"Census Tract 9503, Polk County, Arkansas",24,0,25,2,63,105,2,0,0,0,0,2,228,4,2,27,0,34,37,3,55,53,0,0,13,277,27,10,28,24,39,18,0,76,34,2,13,6,309,309.92,75.08,34,728,,
1400000US05113950400,,"Census Tract 9504, Polk County, Arkansas",44,0,0,0,6,15,0,9,8,55,0,0,154,32,0,0,0,0,59,0,17,27,19,0,0,146,8,0,0,0,0,76,0,0,39,23,0,0,90,187.84,159.16,0,437,,
1400000US05113950500,,"Census Tract 9505, Polk County, Arkansas",10,8,2,1,14,17,0,0,7,6,0,4,189,6,24,22,2,23,5,0,6,17,77,7,0,202,66,12,15,3,18,19,0,5,15,30,11,8,226,58.24,145.76,30,460,,
1400000US05113950600,,"Census Tract 9506, Polk County, Arkansas",64,21,16,11,14,21,18,0,24,12,0,6,295,38,57,21,4,46,10,15,11,36,45,0,12,339,60,38,9,30,24,37,4,15,38,31,9,44,453,146.68,170.32,71,841,,
1400000US05115950700,,"Census Tract 9507, Pope County, Arkansas",15,14,13,14,18,48,0,6,20,29,7,0,131,0,3,20,5,0,10,0,6,28,31,17,11,299,0,3,38,12,0,65,0,0,56,99,8,18,155,151.64,246.36,61,614,,
1400000US05115950800,,"Census Tract 9508, Pope County, Arkansas",12,80,49,0,0,94,8,0,12,18,16,60,328,8,69,0,0,0,27,0,0,83,3,9,129,336,2,85,20,0,17,16,0,0,63,77,17,39,342,170.28,230.72,270,1013,,
1400000US05115950900,,"Census Tract 9509, Pope County, Arkansas",11,42,19,39,0,23,0,0,20,84,0,28,787,7,102,0,37,20,21,0,0,169,87,71,273,629,42,33,22,10,0,8,0,0,196,65,74,179,384,113.6,559.4,625,1682,,
1400000US05115951000,,"Census Tract 9510, Pope County, Arkansas",100,15,28,0,0,0,0,4,4,125,34,8,411,60,16,2,33,0,0,16,4,73,116,91,0,339,16,51,20,9,72,0,19,5,107,19,15,6,422,77.44,414.56,154,1068,,
1400000US05115951100,,"Census Tract 9511, Pope County, Arkansas",0,68,0,20,91,0,0,72,17,29,39,0,306,0,24,0,51,62,10,33,32,35,52,7,0,414,12,45,27,28,89,33,14,0,18,95,12,41,517,205.2,234.8,99,1056,,
1400000US05115951200,,"Census Tract 9512, Pope County, Arkansas",0,4,61,51,0,44,0,49,113,95,65,61,771,165,33,26,103,57,32,0,32,81,74,81,87,848,63,44,97,16,57,0,0,11,103,128,47,282,777,215.52,546.48,623,2162,,
1400000US05115951300,,"Census Tract 9513, Pope County, Arkansas",104,68,0,145,66,16,69,0,0,59,37,32,847,66,152,36,0,128,11,35,0,321,98,0,0,328,51,11,54,0,39,0,31,0,42,68,0,32,920,220.08,529.92,101,1771,,
1400000US05115951400,,"Census Tract 9514, Pope County, Arkansas",73,0,27,0,36,40,19,0,12,11,0,0,129,19,34,0,0,0,67,0,0,9,0,0,0,135,8,24,0,28,0,57,0,0,0,18,0,0,249,186.36,46.64,0,482,,
1400000US05115951501,,"Census Tract 9515.01, Pope County, Arkansas",0,0,0,0,14,12,0,0,93,11,38,23,206,0,8,0,0,0,9,0,0,57,42,8,82,184,0,0,0,0,0,0,4,10,37,6,49,78,22,64.92,216.08,278,581,,
1400000US05115951502,,"Census Tract 9515.02, Pope County, Arkansas",0,105,60,33,20,56,0,0,66,14,45,22,457,0,0,66,67,98,0,33,0,84,19,15,75,469,22,0,36,196,16,72,0,0,0,17,25,85,719,185,176,267,1347,,
1400000US05115951600,,"Census Tract 9516, Pope County, Arkansas",141,0,98,263,99,125,101,151,179,64,13,12,695,45,32,109,122,129,121,0,0,16,37,84,0,532,61,19,0,22,87,18,78,12,93,98,26,18,1227,652.08,440.92,153,2473,,
1400000US05117460100,,"Census Tract 4601, Prairie County, Arkansas",25,0,14,0,49,3,5,0,48,7,95,0,183,0,0,5,0,65,0,29,3,36,23,13,9,237,0,8,4,38,34,6,0,8,95,0,35,9,242,82.64,180.36,161,666,,
1400000US05117460200,,"Census Tract 4602, Prairie County, Arkansas",16,0,4,6,3,31,0,8,29,32,0,17,91,7,0,28,0,3,0,0,12,20,5,0,16,190,14,0,35,15,0,50,0,6,14,25,9,22,131,117.08,114.92,64,427,,
1400000US05117460300,,"Census Tract 4603, Prairie County, Arkansas",57,7,16,0,5,76,0,8,34,10,3,0,153,42,7,6,15,3,14,0,13,8,6,2,37,180,56,8,0,0,8,36,0,7,35,29,1,0,230,166.32,109.68,43,549,,
1400000US05119001100,,"Census Tract 11, Pulaski County, Arkansas",78,0,0,0,0,0,0,0,14,6,0,0,101,12,0,0,40,12,0,0,0,37,0,0,0,301,28,0,0,48,12,16,0,0,121,0,76,0,230,43.52,150.48,76,500,,
1400000US05119001200,,"Census Tract 12, Pulaski County, Arkansas",4,16,13,0,3,7,0,0,35,0,0,0,46,16,20,6,0,4,0,0,0,0,0,0,0,75,60,0,0,0,0,0,0,0,15,0,0,0,142,15,42,0,199,,
1400000US05119001300,,"Census Tract 13, Pulaski County, Arkansas",111,0,51,0,0,7,8,0,26,0,0,0,143,10,42,0,0,6,0,0,0,79,6,0,0,133,50,0,6,0,30,5,11,13,18,0,0,0,306,63.68,109.32,0,479,,
1400000US05119001501,,"Census Tract 15.01, Pulaski County, Arkansas",0,58,0,0,46,0,0,17,9,47,0,160,219,0,0,0,0,99,0,0,0,45,0,0,75,181,2,0,0,0,0,0,0,0,80,0,23,76,205,38.44,159.56,334,737,,
1400000US05119001502,,"Census Tract 15.02, Pulaski County, Arkansas",0,0,0,0,0,0,0,0,148,26,0,36,185,0,0,0,0,0,0,0,0,127,0,0,58,121,0,0,0,0,0,0,0,0,0,0,0,121,0,44,257,215,516,,
1400000US05119001600,,"Census Tract 16, Pulaski County, Arkansas",0,0,0,0,0,0,0,0,62,0,0,266,265,0,0,0,33,0,0,35,0,20,35,9,133,587,4,0,14,51,18,0,120,0,30,29,46,275,120,172.92,158.08,729,1180,,
1400000US05119001800,,"Census Tract 18, Pulaski County, Arkansas",0,138,0,0,0,71,0,46,34,10,0,0,596,44,213,0,49,15,197,0,0,30,41,0,7,175,0,37,0,0,14,70,0,18,0,30,6,0,510,412.24,134.76,13,1070,,
1400000US05119001900,,"Census Tract 19, Pulaski County, Arkansas",0,9,0,34,0,0,0,0,69,0,0,26,243,34,0,62,30,74,0,0,0,43,0,0,0,216,73,0,45,57,0,11,0,0,20,0,10,0,418,32.12,110.88,36,597,,
1400000US05119000200,,"Census Tract 2, Pulaski County, Arkansas",13,0,0,0,0,21,0,0,0,0,0,0,81,20,5,0,0,0,20,0,0,36,0,0,0,136,48,0,0,0,0,64,0,0,10,8,0,6,86,112.36,46.64,6,251,,
1400000US05119002001,,"Census Tract 20.01, Pulaski County, Arkansas",73,0,14,44,22,108,33,43,47,0,0,0,507,140,0,32,0,24,96,0,90,111,0,0,14,582,106,0,308,0,0,78,0,0,0,18,0,72,763,473.28,150.72,86,1473,,
1400000US05119002002,,"Census Tract 20.02, Pulaski County, Arkansas",214,100,61,82,6,9,24,25,58,0,65,0,570,223,72,30,110,35,8,25,0,46,0,21,0,490,72,39,31,18,115,90,59,0,58,8,0,0,1208,265.92,144.08,86,1704,,
1400000US05119002102,,"Census Tract 21.02, Pulaski County, Arkansas",91,0,149,0,182,42,0,0,74,0,0,0,382,74,28,50,84,63,32,0,30,12,0,9,0,258,38,59,42,26,0,17,0,30,9,20,8,9,886,166.2,99.8,26,1178,,
1400000US05119002103,,"Census Tract 21.03, Pulaski County, Arkansas",0,7,0,0,0,0,30,0,36,59,9,7,87,0,0,0,0,0,27,11,15,28,3,0,3,115,0,0,0,0,6,16,0,0,32,61,0,0,13,114.36,203.64,19,350,,
1400000US05119002104,,"Census Tract 21.04, Pulaski County, Arkansas",0,0,0,0,45,0,0,0,20,0,28,71,311,0,0,0,0,0,0,28,0,109,9,21,144,379,0,0,0,0,86,0,0,0,72,82,0,139,131,60.16,259.84,403,854,,
1400000US05119002203,,"Census Tract 22.03, Pulaski County, Arkansas",0,0,13,0,0,26,0,29,71,79,14,69,389,40,0,22,23,0,0,0,104,91,23,0,86,232,33,24,10,0,0,0,0,0,69,59,0,37,165,195.96,355.04,206,922,,
1400000US05119002204,,"Census Tract 22.04, Pulaski County, Arkansas",66,0,0,0,44,22,53,0,202,69,98,99,603,77,0,0,55,0,20,28,14,28,48,104,229,435,0,0,0,0,0,0,15,38,36,82,142,122,242,232.56,422.44,794,1691,,
1400000US05119002206,,"Census Tract 22.06, Pulaski County, Arkansas",0,0,0,0,155,22,0,32,87,14,32,47,220,0,0,0,0,0,0,17,28,92,40,32,11,114,0,46,0,55,0,0,0,0,0,0,0,13,256,127.64,204.36,135,723,,
1400000US05119002208,,"Census Tract 22.08, Pulaski County, Arkansas",0,0,0,0,0,0,0,0,66,0,0,43,158,25,0,0,19,0,0,0,0,66,0,8,40,178,0,0,0,34,15,0,0,10,78,32,0,9,93,43.6,208.4,100,445,,
1400000US05119002209,,"Census Tract 22.09, Pulaski County, Arkansas",0,7,9,81,0,18,0,65,107,0,35,0,309,0,12,0,79,34,0,0,0,157,0,0,27,84,0,0,0,27,0,0,0,0,26,0,16,15,249,129.4,243.6,93,715,,
1400000US05119002403,,"Census Tract 24.03, Pulaski County, Arkansas",44,94,0,33,0,47,0,7,234,14,0,49,458,87,82,135,0,0,42,0,0,61,0,0,51,422,0,24,46,0,0,52,0,1,120,32,26,121,545,215.4,394.6,247,1402,,
