idx,IKN_addr,general,pediatric,specialist,Y_lat,X_long,med_indicator,chip_indicator,hygienist_for_general,hygienist_for_pediatric
6007,"8221 FREDERICKSBURG RD,SAN ANTONIO,TX,78229",0.0,0.3428571428571429,0.0,29.51556628,-98.57159644,0,1,0.0,0.6857142857142858
6008,"8221 FREDERICKSBURG RD,SAN ANTONIO,TX,78229-3355",0.0,0.29166666666666663,0.0,29.51556628,-98.57159644,0,1,0.0,0.5833333333333333
6009,"8221 GULF FWY STE 300,HOUSTON,TX,77017-4539",2.4444555444555447,0.0,0.0,29.67922103,-95.27083962,0,1,4.8889110889110885,0.0
6010,"8222 BRUTON RD,DALLAS,TX,75217-1902",1.0,0.0,0.0,32.74871548,-96.67970099,0,1,2.0,0.0
6011,"8222 DOUGLAS AVE STE 890,DALLAS,TX,75225-5939",0.0,0.0,1.5,32.86287102,-96.80855826,0,1,0.0,0.0
6012,"8223 BROADWAY ST,HOUSTON,TX,77061-1201",5.090467076782868,0.2261904761904761,0.0,29.67333965,-95.27699240000001,0,1,10.180934153565735,0.4523809523809522
6013,"8224 PARK LN STE 125 # 125,DALLAS,TX,75231-6020",0.1380952380952381,0.05,0.0,32.87142976,-96.76334737,0,1,0.2761904761904762,0.1
6014,"8224 PARK LN STE 125,DALLAS,TX,75231-6020",5.2514844466805854,0.8702319739084446,0.3409090909090909,32.87142976,-96.76334737,0,1,10.502968893361171,1.7404639478168893
6015,"8224 PARK LN,DALLAS,TX,75231-6011",0.8474393873212908,0.3793228829993536,0.0,32.87142976,-96.76334737,0,1,1.6948787746425815,0.7586457659987073
6016,"823 BANDERA RD,SAN ANTONIO,TX,78228-5227",0.2847222222222222,0.125,0.0,29.45619282,-98.55370571,0,1,0.5694444444444444,0.25
6017,"8238 E R L THORNTON FWY STE C,DALLAS,TX,75228-7174",2.0650183150183152,0.2,0.0,32.7933376,-96.69832439,0,1,4.130036630036631,0.4
6018,"8238 E R L THORNTON FWY,DALLAS,TX,75228",2.8269841269841267,0.3333333333333333,0.0,32.7933376,-96.69832439,0,1,5.653968253968253,0.6666666666666666
6019,"8238 E R L THORNTON FWY,DALLAS,TX,75228-7185",0.49404761904761896,0.0,0.0,32.7933376,-96.69832439,0,1,0.9880952380952379,0.0
