IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,Y_med,X_med,Y_chip,X_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"851 6TH AVE,NEWPORT,MN,55055-1264",0.006097560975609756,0.006097560975609756,0.0,0.0,0.0,0.0,44.86297538,-93.00108274,44.86297538,-93.00108274,1,0,0,1
"8511 JEFFERSON LN N,BROOKLYN PARK,MN,55445-2121",3.6166666666666663,3.75,0.0,0.0,0.0,0.0,45.14667006,-93.39706581,45.14667006,-93.39706581,1,0,0,1
"8515 EAGLE POINT BLVD,LAKE ELMO,MN,55042-8624",0.5,0.5,0.75,0.75,3.9027777777777777,3.9027777777777777,44.95487382,-92.93272497,44.95487382,-92.93272497,1,0,0,1
"8525 EDINBROOK XING STE 402,BROOKLYN PARK,MN,55443-3729",2.0,2.0,0.0,0.0,0.0,0.0,45.10943903,-93.32873674,45.10943903,-93.32873674,1,0,0,1
"8559 EDINBROOK PKWY,BROOKLYN PARK,MN,55443-3747",10.257917189135213,9.95310689461818,0.0,0.0,0.16666666666666666,0.16666666666666666,45.11027699,-93.30837291,45.11027699,-93.30837291,1,0,0,1
"8559 EDINBROOK PKWY,MINNEAPOLIS,MN,55443",1.4166666666666663,1.6666666666666663,0.0,0.0,0.0,0.0,45.11027699,-93.30837291,45.11027699,-93.30837291,1,0,0,1
"8600 NICOLLET AVE S,BLOOMINGTON,MN,55420-2824",4.75,4.75,0.0,0.0,0.25,0.25,44.847414,-93.27846875,44.847414,-93.27846875,1,0,0,1
"8600 NICOLLET AVE S,MINNEAPOLIS,MN,55420",0.8333333333333333,0.8333333333333333,0.0,0.0,0.0,0.0,44.847414,-93.27846875,44.847414,-93.27846875,1,0,0,1
"864 MAIN ST S,SAUK CENTRE,MN,56378-1767",0.0,0.0,0.18181818181818185,0.14285714285714285,0.0,0.0,45.72873913,-94.95185133,45.72873913,-94.95185133,1,0,0,1
"8650 HUDSON BLVD N STE 105,LAKE ELMO,MN,55042-8416",0.9692982456140352,0.9692982456140352,0.0,0.0,1.1666666666666667,1.1428571428571428,44.949406,-92.92592622,44.949406,-92.92592622,1,0,0,1
"867 GRAND AVE,SAINT PAUL,MN,55105-3024",0.0,0.0,0.0,0.0,0.4,0.3333333333333333,44.94003271,-93.13688221,44.94003271,-93.13688221,1,0,0,1
"8711 E POINT DOUGLAS RD S STE 110,COTTAGE GROVE,MN,55016-5031",1.0337690087690088,1.1264097014097014,0.0,0.0,0.0,0.0,44.81437419,-92.92911633,44.81437419,-92.92911633,1,0,0,1
"8711 E POINT DOUGLAS RD S,COTTAGE GROVE,MN,55016-5000",2.793434343434343,2.7064324564324567,0.0,0.0,0.0,0.0,44.81437419,-92.92911633,44.81437419,-92.92911633,1,0,0,1
"8775 COLUMBINE RD,EDEN PRAIRIE,MN,55344",0.25,0.3333333333333333,0.0,0.0,0.0,0.0,44.84492665,-93.44175124,44.84492665,-93.44175124,1,0,0,1
"8775 COLUMBINE RD,EDEN PRAIRIE,MN,55344-6695",3.090909090909092,2.9242424242424243,0.0,0.0,0.0,0.0,44.84492665,-93.44175124,44.84492665,-93.44175124,1,0,0,1
"8785 COLUMBINE RD,EDEN PRAIRIE,MN,55344-6695",0.0,0.0,1.7,1.7,0.0,0.0,44.84492665,-93.44175124,44.84492665,-93.44175124,1,0,0,1
"880 SIBLEY MEMORIAL HWY STE 111,MENDOTA HEIGHTS,MN,55118-1721",0.5,0.3333333333333333,0.0,0.0,0.0,0.0,44.90490104,-93.13226198,44.90490104,-93.13226198,1,0,0,1
"880 SIBLEY MEMORIAL HWY,MENDOTA HEIGHTS,MN,55118-1736",0.27222222222222225,0.3555555555555555,0.0,0.0,0.0,0.0,44.90490104,-93.13226198,44.90490104,-93.13226198,1,0,0,1
"880 SIBLEY MEMORIAL HWY,SAINT PAUL,MN,55118",0.25,0.3333333333333333,0.0,0.0,0.0,0.0,44.90490104,-93.13226198,44.90490104,-93.13226198,1,0,0,1
"8900 PENN AVE S STE 202,BLOOMINGTON,MN,55431-2068",1.0,1.0,0.0,0.0,0.0,0.0,44.84232029,-93.30897075,44.84232029,-93.30897075,1,0,0,1
"8900 PENN AVE S STE 211,BLOOMINGTON,MN,55431-2068",2.0,2.0,0.0,0.0,1.0,1.0,44.84232029,-93.30897075,44.84232029,-93.30897075,1,0,0,1
"8900 PENN AVE S,MINNEAPOLIS,MN,55431",1.0,1.0,0.0,0.0,0.0,0.0,44.84232029,-93.30897075,44.84232029,-93.30897075,1,0,0,1
"895 7TH ST E,SAINT PAUL,MN,55106",0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,44.96378889,-93.06206295,44.96378889,-93.06206295,1,0,0,1
"895 7TH ST E,SAINT PAUL,MN,55106-3871",12.905555555555555,12.476190476190474,0.8333333333333333,0.8333333333333333,0.0,0.0,44.96378889,-93.06206295,44.96378889,-93.06206295,1,0,0,1
"8960 SPRINGBROOK DR NW STE 150,COON RAPIDS,MN,55433-5809",17.879761904761907,17.662337662337663,0.0,0.0,0.0,0.0,45.13392201,-93.273026,45.13392201,-93.273026,1,0,0,1
"8960 SPRINGBROOK DR NW STE 150,MINNEAPOLIS,MN,55433-5809",0.0,0.0,0.0,0.0,0.14285714285714285,0.2,45.13392201,-93.273026,45.13392201,-93.273026,1,0,0,1
"8960 SPRINGBROOK DR NW,MINNEAPOLIS,MN,55433",1.0595238095238095,1.1682900432900434,0.0,0.0,0.0,0.0,45.13392201,-93.273026,45.13392201,-93.273026,1,0,0,1
"8980 HUDSON BLVD N,LAKE ELMO,MN,55042-9704",8.930574702357553,8.729274244574041,0.0,0.0,0.1,0.1,44.94923350000001,-92.92420974,44.94923350000001,-92.92420974,1,0,0,1
"90 WESTERN AVE N,SAINT PAUL,MN,55102-2033",0.010416666666666666,0.010416666666666666,0.0,0.0,0.0,0.0,44.94414399,-93.11602936,44.94414399,-93.11602936,1,0,0,1
"900 4TH ST SE,PINE CITY,MN,55063-1738",0.006097560975609756,0.006097560975609756,0.0,0.0,0.0,0.0,45.81898155,-92.96890114,45.81898155,-92.96890114,1,0,0,1
"901 MARQUETTE AVE STE 230,MINNEAPOLIS,MN,55402-3260",5.040109197510161,5.055086727294419,0.0,0.0,0.0,0.0,44.97411918,-93.2726782,44.97411918,-93.2726782,1,0,0,1
"901 MARQUETTE AVE,MINNEAPOLIS,MN,55402",0.027027027027027032,0.027027027027027032,0.0,0.0,0.0,0.0,44.97411918,-93.2726782,44.97411918,-93.2726782,1,0,0,1
"901 S MARQUETTE AVE,MINNEAPOLIS,MN,55402",0.022222222222222227,0.022222222222222227,0.0,0.0,0.0,0.0,44.97411918,-93.2726782,44.97411918,-93.2726782,1,0,0,1
"903 3RD ST NE STE 1,ROSEAU,MN,56751-1217",0.8333333333333333,0.75,0.0,0.0,0.0,0.0,48.8480992,-95.75036602,48.8480992,-95.75036602,1,0,0,1
"903 3RD ST NE,ROSEAU,MN,56751-1217",1.0,1.0,0.0,0.0,0.0,0.0,48.8480992,-95.75036602,48.8480992,-95.75036602,1,0,0,1
"903 W CENTER ST  STE 208,ROCHESTER,MN,55902-6278",0.08333333333333333,0.1,0.0,0.0,0.0,0.0,44.02350345,-92.47707203,44.02350345,-92.47707203,1,0,0,1
"903 W CENTER ST STE 130,ROCHESTER,MN,55902-6278",0.16666666666666666,0.1,0.0,0.0,0.0,0.0,44.02350345,-92.47707203,44.02350345,-92.47707203,1,0,0,1
"904 VALLEY DR,DULUTH,MN,55804-1747",0.02696278604652984,0.027044972198163292,0.0,0.0,0.0,0.0,46.82834815,-92.06076343,46.82834815,-92.06076343,1,0,0,1
"9042 CAHILL AVE,INVER GROVE HEIGHTS,MN,55076-3543",2.5,3.0,0.5,0.0,0.0,0.0,44.81852131,-93.03924658,44.81852131,-93.03924658,1,0,0,1
"906 WOODLAND AVE,DULUTH,MN,55803",0.25,0.25,0.0,0.0,0.0,0.0,46.81591043,-92.07817318,46.81591043,-92.07817318,1,0,0,1
"906 WOODLAND AVE,DULUTH,MN,55812-1113",1.25,1.25,0.0,0.0,0.0,0.0,46.81576469,-92.07817768,46.81576469,-92.07817768,1,0,0,1
"907 W LINCOLN AVE,OLIVIA,MN,56277",0.5,0.5,0.0,0.0,0.0,0.0,44.77643753,-94.99048102,44.77643753,-94.99048102,1,0,0,1
"907 W LINCOLN AVE,OLIVIA,MN,56277-4215",1.5,1.5,0.0,0.0,0.0,0.0,44.77643753,-94.99048102,44.77643753,-94.99048102,1,0,0,1
"9075 QUADAY AVE NE STE 103,OTSEGO,MN,55330-6673",0.14285714285714285,0.14285714285714285,0.0,0.0,0.9999999999999998,0.9999999999999998,45.282393,-93.56426258,45.282393,-93.56426258,1,0,0,1
"908 W MAIN ST,ADAMS,MN,55909-9776",0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,43.56594363,-92.7282339,43.56594363,-92.7282339,1,0,0,1
"909 FULTON ST SE,MINNEAPOLIS,MN,55455-4800",0.25,0.16666666666666666,0.0,0.0,0.0,0.0,44.97025648,-93.22519402,44.97025648,-93.22519402,1,0,0,1
"91 SNELLING AVE N STE 110,SAINT PAUL,MN,55104-6756",3.905153963778917,3.7549551663993936,0.0,0.0,0.0,0.0,44.94415499,-93.16705179,44.94415499,-93.16705179,1,0,0,1
"91 SNELLING AVE N,SAINT PAUL,MN,55104",0.25,0.3333333333333333,0.0,0.0,0.0,0.0,44.94415499,-93.16705179,44.94415499,-93.16705179,1,0,0,1
"910 11TH ST N,MOORHEAD,MN,56560-1564",0.02696278604652984,0.027044972198163292,0.0,0.0,0.0,0.0,46.88500505,-96.76251183,46.88500505,-96.76251183,1,0,0,1
"911 1ST ST N,HOPKINS,MN,55343",0.5,0.5,0.0,0.0,0.0,0.0,44.92614352,-93.41193108,44.92614352,-93.41193108,1,0,0,1
"911 1ST ST N,HOPKINS,MN,55343-7526",0.5,0.5,0.0,0.0,0.0,0.0,44.92614352,-93.41193108,44.92614352,-93.41193108,1,0,0,1
"9120 BALTIMORE ST NE,BLAINE,MN,55449-4337",0.5,0.5,0.0,0.0,0.0,0.0,45.136224,-93.23350998,45.136224,-93.23350998,1,0,0,1
"9120 BALTIMORE ST NE,MINNEAPOLIS,MN,55449",0.5,0.5,0.0,0.0,0.0,0.0,45.13622399,-93.23350998,45.13622399,-93.23350998,1,0,0,1
"9145 SPRINGBROOK DR NW STE 100,COON RAPIDS,MN,55433-5886",10.51132434635689,10.622652177280306,0.5,0.0,1.2959830866807611,1.2965116279069768,45.13650242,-93.2745912,45.13650242,-93.2745912,1,0,0,1
"9145 SPRINGBROOK DR NW,MINNEAPOLIS,MN,55433",1.5454545454545454,2.046511627906977,0.0,0.0,0.5,0.5,45.13649448,-93.2745912,45.13649448,-93.2745912,1,0,0,1
"915 37TH AVE S,MOORHEAD,MN,56560",0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,46.83630161,-96.76537502,46.83630161,-96.76537502,1,0,0,1
"915 37TH AVE S,MOORHEAD,MN,56560-6148",1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,46.83630161,-96.76537502,46.83630161,-96.76537502,1,0,0,1
"916 RICE ST,SAINT PAUL,MN,55117-5425",2.9385964912280698,2.895833333333333,0.0,0.0,0.0,0.0,44.96885136,-93.1059227,44.96885136,-93.1059227,1,0,0,1
"917 1ST AVE SE,LONG PRAIRIE,MN,56347",0.5,0.5,0.0,0.0,0.0,0.0,45.97294853,-94.84812169,45.97294853,-94.84812169,1,0,0,1
"917 1ST AVE SE,LONG PRAIRIE,MN,56347-1448",1.5,1.5,0.0,0.0,0.0,0.0,45.97294853,-94.84812169,45.97294853,-94.84812169,1,0,0,1
"917 GRAND AVE,SAINT PAUL,MN,55105",1.1893939393939394,1.3565891472868217,0.0,0.0,0.0,0.0,44.93999247,-93.13837263,44.93999247,-93.13837263,1,0,0,1
"917 GRAND AVE,SAINT PAUL,MN,55105-3043",8.317352252292995,8.176765785157686,0.0,0.0,0.0,0.0,44.93999247,-93.13837263,44.93999247,-93.13837263,1,0,0,1
"918 MARKET ST,PERHAM,MN,56573-2118",5.0,5.0,0.0,0.0,0.0,0.0,46.58320789,-95.57263012,46.58320789,-95.57263012,1,0,0,1
"919 EMERSON AVE N,MINNEAPOLIS,MN,55411-4139",0.020865225070920087,0.020947411222553537,0.0,0.0,0.0,0.0,44.98739459,-93.29414935,44.98739459,-93.29414935,1,0,0,1
"919 MARYLAND AVE E,SAINT PAUL,MN,55106-2618",2.0,2.0,0.0,0.0,0.0,0.0,44.97756651,-93.06155258,44.97756651,-93.06155258,1,0,0,1
"9202 202ND ST W STE 201,LAKEVILLE,MN,55044-7917",0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,44.65498446,-93.25280997,44.65498446,-93.25280997,1,0,0,1
"922 BROADWAY AVE N STE 101,ROCHESTER,MN,55906-6816",1.0434782608695652,1.022222222222222,0.0,0.0,0.0,0.0,44.03295900000001,-92.46298527,44.03295900000001,-92.46298527,1,0,0,1
"925 HIGHWAY 55 STE 204,HASTINGS,MN,55033-3736",0.0,0.0,0.0,0.0,0.4,0.3333333333333333,44.73787948,-92.86519343,44.73787948,-92.86519343,1,0,0,1
"927 TRETTEL LN,CLOQUET,MN,55720",2.5,2.833333333333333,0.0,0.0,0.0,0.0,46.7133755,-92.49127206,46.7133755,-92.49127206,1,0,0,1
"927 TRETTEL LN,CLOQUET,MN,55720-1345",11.666666666666664,11.333333333333332,0.0,0.0,0.0,0.0,46.7133755,-92.49127206,46.7133755,-92.49127206,1,0,0,1
"9300 LEXINGTON AVE N,CIRCLE PINES,MN,55014-1671",1.5,1.3333333333333333,0.0,0.0,0.0,0.0,45.14190167,-93.16373136,45.14190167,-93.16373136,1,0,0,1
"9300 LEXINGTON AVE NE,CIRCLE PINES,MN,55014",0.25,0.3333333333333333,0.0,0.0,0.0,0.0,45.14190167,-93.16373136,45.14190167,-93.16373136,1,0,0,1
"9325 UPLAND LN N STE 330,MAPLE GROVE,MN,55369-4462",0.05263157894736842,0.05263157894736842,0.0,0.0,2.95,2.95,45.12480556,-93.48162627,45.12480556,-93.48162627,1,0,0,1
"9381 CEDAR ST,MONTICELLO,MN,55362-4522",2.75,2.75,0.09090909090909093,0.14285714285714285,1.6666666666666663,1.6666666666666663,45.28475027,-93.80492873,45.28475027,-93.80492873,1,0,0,1
"9413 36TH AVE N,MINNEAPOLIS,MN,55427",1.0,1.0,0.0,0.0,0.0,0.0,45.02199148,-93.39828299,45.02199148,-93.39828299,1,0,0,1
"9413 36TH AVE N,NEW HOPE,MN,55427-1717",1.0,1.0,0.0,0.0,0.0,0.0,45.02199148,-93.39828299,45.02199148,-93.39828299,1,0,0,1
"945 ECHO DR SE,HUTCHINSON,MN,55350",0.5,0.5,0.0,0.0,0.0,0.0,44.87984172,-94.3726317,44.87984172,-94.3726317,1,0,0,1
"945 ECHO DR SE,HUTCHINSON,MN,55350-5100",3.6666666666666665,3.5,0.0,0.0,0.0,0.0,44.87984172,-94.3726317,44.87984172,-94.3726317,1,0,0,1
"9507 BLACKOAKS LN N,MAPLE GROVE,MN,55311",0.5,0.5,0.0,0.0,0.0,0.0,45.12797363,-93.48939587,45.12797363,-93.48939587,1,0,0,1
"9507 BLACKOAKS LN N,MAPLE GROVE,MN,55311-1229",1.0,1.0,0.0,0.0,0.0,0.0,45.12797363,-93.48939587,45.12797363,-93.48939587,1,0,0,1
"955 HIGHWAY 55 STE 6,HASTINGS,MN,55033-2365",2.0,2.0,0.0,0.0,0.0,0.0,44.73803953,-92.8689128,44.73803953,-92.8689128,1,0,0,1
"955 HIGHWAY 55 UNIT D,HASTINGS,MN,55033-2365",0.09090909090909093,0.09090909090909093,0.0,0.0,0.0,0.0,44.73803953,-92.8689128,44.73803953,-92.8689128,1,0,0,1
"955 HIGHWAY 55,HASTINGS,MN,55033-2365",0.1,0.1,0.0,0.0,0.19090909090909086,0.19090909090909086,44.73803953,-92.8689128,44.73803953,-92.8689128,1,0,0,1
"9600 3RD AVE S,BLOOMINGTON,MN,55420-4417",0.006097560975609756,0.006097560975609756,0.0,0.0,0.0,0.0,44.82906261,-93.27345119,44.82906261,-93.27345119,1,0,0,1
"9600 ALDRICH AVE S,BLOOMINGTON,MN,55420-4210",0.006097560975609756,0.006097560975609756,0.0,0.0,0.0,0.0,44.82931541,-93.28991974,44.82931541,-93.28991974,1,0,0,1
"9600 UPLAND LN N STE 200,MAPLE GROVE,MN,55369-4496",8.489148239148241,8.300282840980515,0.0,0.0,0.0,0.0,45.12933948,-93.47995422,45.12933948,-93.47995422,1,0,0,1
"9600 UPLAND LN N,OSSEO,MN,55369",0.3878898059724613,0.472448629501873,0.0,0.0,0.0,0.0,45.12933948,-93.47995422,45.12933948,-93.47995422,1,0,0,1
"9613 ANDERSON LAKES PKWY,EDEN PRAIRIE,MN,55344",0.5,0.5,0.0,0.0,0.0,0.0,44.83675158,-93.40081453,44.83675158,-93.40081453,1,0,0,1
"9613 ANDERSON LAKES PKWY,EDEN PRAIRIE,MN,55344-4155",1.0,1.0,0.0,0.0,0.0,0.0,44.83675158,-93.40081453,44.83675158,-93.40081453,1,0,0,1
"9630 GROVE CIR N STE 102,MAPLE GROVE,MN,55369-3480",3.5,3.5,0.0,0.0,0.0,0.0,45.12997359,-93.48333614,45.12997359,-93.48333614,1,0,0,1
"9680 TAMARACK RD STE 120,WOODBURY,MN,55125-2624",1.0095238095238095,1.0666666666666669,0.0,0.0,0.0,0.0,44.93796271,-92.9097061,44.93796271,-92.9097061,1,0,0,1
"969 OLD HIGHWAY 8 NW STE 200,NEW BRIGHTON,MN,55112-2794",1.0,1.0,0.0,0.0,0.0,0.0,45.06434589,-93.19309317,45.06434589,-93.19309317,1,0,0,1
"97 85TH AVE NW,COON RAPIDS,MN,55433-6022",6.563891663891663,6.6126040626040625,0.0,0.0,0.125,0.125,45.12461047,-93.26927717,45.12461047,-93.26927717,1,0,0,1
"97 85TH AVE NW,MINNEAPOLIS,MN,55433",0.4611111111111112,0.5444444444444444,0.0,0.0,0.0,0.0,45.12461047,-93.26927717,45.12461047,-93.26927717,1,0,0,1
"9720 SCHREIBER TER N,BROOKLYN PARK,MN,55445-2669",1.5,1.5,0.0,0.0,0.0,0.0,45.13418092,-93.35889829,45.13418092,-93.35889829,1,0,0,1
"973 SKYLINE DR SW,ROCHESTER,MN,55902",1.6345238095238095,1.792857142857143,0.0,0.0,0.0,0.0,44.01287547,-92.48597408,44.01287547,-92.48597408,1,0,0,1
"973 SKYLINE DR SW,ROCHESTER,MN,55902-1220",11.476984126984124,11.323051948051946,0.0,0.0,0.0,0.0,44.01287547,-92.48597408,44.01287547,-92.48597408,1,0,0,1
"975 SNELLING AVE S,SAINT PAUL,MN,55116-2447",0.05589797123171504,0.05598015738334848,0.0,0.0,0.0,0.0,44.911557,-93.16706928,44.911557,-93.16706928,1,0,0,1
"9750 ROCKFORD RD STE 400,PLYMOUTH,MN,55442-2893",1.0,1.0,0.0,0.0,0.0,0.0,45.03384938,-93.40349246,45.03384938,-93.40349246,1,0,0,1
"9800 ROCKFORD RD STE 300,PLYMOUTH,MN,55442-2932",0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,45.03358952,-93.40464455,45.03358952,-93.40464455,1,0,0,1
"9801 DUPONT AVE S STE 320,BLOOMINGTON,MN,55431-3280",1.5,1.5,0.0,0.0,0.0,0.0,44.82601913,-93.29371434,44.82601913,-93.29371434,1,0,0,1
"9801 DUPONT AVE S,BLOOMINGTON,MN,55431-3100",1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,44.82601913,-93.29371434,44.82601913,-93.29371434,1,0,0,1
"9801 DUPONT AVE S,MINNEAPOLIS,MN,55431",1.0,1.0,0.0,0.0,0.0,0.0,44.82601913,-93.29371434,44.82601913,-93.29371434,1,0,0,1
"985 RUTH ST N,SAINT PAUL,MN,55119-3331",0.05589797123171504,0.05598015738334848,0.0,0.0,0.0,0.0,44.97109199,-93.01521936,44.97109199,-93.01521936,1,0,0,1
"9875 HOSPITAL DR,MAPLE GROVE,MN,55369-4648",0.0,0.0,0.0,0.0,0.5,0.5,45.13308161,-93.47937102,45.13308161,-93.47937102,1,0,0,1
"99 NAVAHO AVE STE 102,MANKATO,MN,56001-4877",0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,44.16953416,-93.96318834,44.16953416,-93.96318834,1,0,0,1
"9900 VALLEY CREEK RD STE 110,WOODBURY,MN,55125-4894",1.6666666666666663,1.5,0.0,0.0,0.0,0.0,44.92047045,-92.90538352,44.92047045,-92.90538352,1,0,0,1
"9900 VALLEY CREEK RD, #110,SAINT PAUL,MN,55125",0.3333333333333333,0.5,0.0,0.0,0.0,0.0,44.92047045,-92.90538352,44.92047045,-92.90538352,1,0,0,1
"9907 MAPLE GROVE PKWY N,MAPLE GROVE,MN,55369-4492",1.753968253968254,1.7678571428571428,0.0,0.0,0.0,0.0,45.13597077,-93.47339633,45.13597077,-93.47339633,1,0,0,1
"9907 MAPLE GROVE PKWY,OSSEO,MN,55369",0.5,0.5,0.0,0.0,0.0,0.0,45.13597077,-93.47339633,45.13597077,-93.47339633,1,0,0,1
"991 9TH AVE NW,NEW BRIGHTON,MN,55112-2665",1.0,1.0,0.0,0.0,0.0,0.0,45.06419892,-93.19943194,45.06419892,-93.19943194,1,0,0,1
"9920 FOLEY BLVD NW STE 110,COON RAPIDS,MN,55433-5216",2.0,2.0,0.0,0.0,0.0,0.0,45.15004002,-93.27588271,45.15004002,-93.27588271,1,0,0,1
"9950 VALLEY CREEK RD STE 200,WOODBURY,MN,55125-4884",2.0,2.0,0.0,0.0,0.0,0.0,44.91994447,-92.90406149,44.91994447,-92.90406149,1,0,0,1
"9950 VALLEY CREEK RD,SAINT PAUL,MN,55125",0.5,0.5,0.0,0.0,0.0,0.0,44.91994447,-92.90406149,44.91994447,-92.90406149,1,0,0,1
"998 SELBY AVE,SAINT PAUL,MN,55104-6532",0.05589797123171504,0.05598015738334848,0.0,0.0,0.0,0.0,44.9465675,-93.14280369,44.9465675,-93.14280369,1,0,0,1
"AFTON ROAD DENTAL ASSOC 2716 UPPER AFTON RD,SAINT PAUL,MN,55119",0.3333333333333333,0.5,0.0,0.0,0.0,0.0,44.9596103,-93.02010509,44.9596103,-93.02010509,1,0,0,1
"BICKNELL FAMILY DENTISTRY 311 N 1ST ST,COLD SPRING,MN,56320",0.3333333333333333,0.5,0.0,0.0,0.0,0.0,45.45548,-94.43183989,45.45548,-94.43183989,1,0,0,1
"BLOCK DENTISTRY 14070 COMMERCE AVE SE,PRIOR LAKE,MN,55372",1.0,1.0,0.0,0.0,0.0,0.0,44.7089398,-93.42462369,44.7089398,-93.42462369,1,0,0,1
"BRUCE D FALK 49949 350TH ST,SALOL,MN,56756",0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,48.90039,-95.48412989,48.90039,-95.48412989,1,0,0,1
"CAPITOL DENTAL CENTER 30 E 7TH ST STE 101,SAINT PAUL,MN,55101",1.0,1.0,0.0,0.0,0.0,0.0,44.95147,-93.09036989,44.95147,-93.09036989,1,0,0,1
"CARING HANDS DENTAL CLINIC MORE SMILES 1400 STE 1,ALEXANDRIA,MN,56308",0.25,0.25,0.0,0.0,0.0,0.0,45.8831,-95.37717999,45.8831,-95.37717999,1,0,0,1
"CARING HANDS DENTAL CLINIC MORE SMILES 201,MORRIS,MN,56267",0.75,0.75,0.0,0.0,0.0,0.0,45.5862158,-95.90990479,45.5862158,-95.90990479,1,0,0,1
"CARING HANDS DENTAL CLINIC MORE SMILES 220,ALEXANDRIA,MN,56308",0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,45.8831,-95.37717999,45.8831,-95.37717999,1,0,0,1
"CARING HANDS DENTAL CLINIC MORE SMILES 510,ALEXANDRIA,MN,56308",0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,45.8831,-95.37717999,45.8831,-95.37717999,1,0,0,1
"CARING HANDS DENTAL MORE SMILES 2,MORRIS,MN,56267",0.25,0.25,0.0,0.0,0.0,0.0,45.5862158,-95.90990479,45.5862158,-95.90990479,1,0,0,1
"CEDAR ISLAND DENTAL 7378 KIRKWOOD CART,OSSEO,MN,55369",0.25,0.25,0.0,0.0,0.0,0.0,45.15242,-93.48452999,45.15242,-93.48452999,1,0,0,1
"CENTRASOTA ORAL MAX SURG 3950 N 8TH ST #100,SAINT CLOUD,MN,56303",0.0,0.0,0.0,0.0,0.5,0.5,45.56392,-94.17037999,45.56392,-94.17037999,1,0,0,1
"CENTRASOTA ORAL/MAXILLO 3950 N 8TH ST #100,SAINT CLOUD,MN,56303",0.0,0.0,0.0,0.0,0.0625,0.09090909090909093,45.56392,-94.17037999,45.56392,-94.17037999,1,0,0,1
"COLD SPRING FAMILY DENTISTRY 110 GRANITE COURT,COLD SPRING,MN,56320",1.0,1.0,0.0,0.0,0.0,0.0,45.45548,-94.43183989,45.45548,-94.43183989,1,0,0,1
"DENTAL ASSOCIATES OF ST PAUL 1790 E 7TH ST,SAINT PAUL,MN,55119",1.1666666666666663,1.1666666666666663,0.0,0.0,0.0,0.0,44.9596103,-93.02010509,44.9596103,-93.02010509,1,0,0,1
"DENTAL CLINIC 120 CLINICAL SCIENCES BLDG,MANKATO,MN,56001",0.7,0.8333333333333333,0.0,0.0,0.0,0.0,44.16538,-94.00026999,44.16538,-94.00026999,1,0,0,1
"DENTAL HEALTH SERVICES 1616 N FRANKLIN POB 213,GLENWOOD,MN,56334",0.5,0.6666666666666666,0.0,0.0,0.0,0.0,45.6501351,-95.38517939,45.6501351,-95.38517939,1,0,0,1
"DRS WILLIAMS & WIMMER DDS 6550 YORK AVE STE 315,MINNEAPOLIS,MN,55435",0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,44.89117,-93.31883999,44.89117,-93.31883999,1,0,0,1
"DUANE SUSHOREBA DDS PA SCENIC RIVERS HEALTH SERVICE,COOK,MN,55723",0.14285714285714285,0.2,0.0,0.0,0.0,0.0,47.8538649,-92.68716959,47.8538649,-92.68716959,1,0,0,1
"EAGAN DENTAL CLINIC 4640 STATER ROAD #150,SAINT PAUL,MN,55122",0.5,0.5,0.0,0.0,0.0,0.0,44.833455,-93.19133999,44.833455,-93.19133999,1,0,0,1
"EAST SIDE DENTAL CLINIC 895 E 7TH ST,SAINT PAUL,MN,55106",0.2,0.3333333333333333,0.0,0.0,0.0,0.0,44.95698,-93.06536999,44.95698,-93.06536999,1,0,0,1
"EAST SIDE FAMILY CLINIC 895 E 7TH ST,SAINT PAUL,MN,55106",0.4,0.6666666666666666,0.0,0.0,0.0,0.0,44.95698,-93.06536999,44.95698,-93.06536999,1,0,0,1
"EAST SIDE FAMILY DENTAL 895 E 7TH ST,SAINT PAUL,MN,55106",0.5,0.5,0.0,0.0,0.0,0.0,44.95698,-93.06536999,44.95698,-93.06536999,1,0,0,1
"FAMILY & COSMETIC GENTLE DEN 50001 WINNETKA AVE NO,MINNEAPOLIS,MN,55428",0.25,0.3333333333333333,0.0,0.0,0.0,0.0,45.065735,-93.37977999,45.065735,-93.37977999,1,0,0,1
"FAMILY DENTAL CENTER OF CALE 120 W MAIN,CALEDONIA,MN,55921",0.3333333333333333,0.5,0.0,0.0,0.0,0.0,43.6341701,-91.49712489,43.6341701,-91.49712489,1,0,0,1
"FIFTH AVE DENTAL 1829 5TH AVE S,ANOKA,MN,55303",1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,45.1987849,-93.38519939,45.1987849,-93.38519939,1,0,0,1
