IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"2311 S CASINO DR,LAUGHLIN,NV,89029-1538",0.05263157894736842,1.0,0.0,0.0,0.0,0.0,35.15521486,-114.5747276,35.15521486,-114.5747276,1.0,0.0,0.0,1.0
"235 N EASTERN AVE STE 107,LAS VEGAS,NV,89101-4544",0.3333333333333333,0.25,0.0,0.0,0.0,0.0,36.165627,-115.11592749999998,36.165627,-115.11592749999998,1.0,0.0,0.0,1.0
"2381 E WINDMILL LN STE 11,LAS VEGAS,NV,89123-2069",0.834295049572624,0.8355861244019139,0.0,0.06666666666666668,0.1924262649377066,0.08412698412698412,36.04218282,-115.1190568,36.04218282,-115.1190568,1.0,0.0,0.0,1.0
"2381 RENAISSANCE DR STE B,LAS VEGAS,NV,89119-6498",1.0,1.0,0.5833333333333333,0.25,0.0,0.0,36.10346454,-115.11979540000002,36.10346454,-115.11979540000002,1.0,0.0,0.0,1.0
"2425 E TROPICANA AVE STE 5B,LAS VEGAS,NV,89121-5416",0.3333333333333333,0.5,0.0,0.0,0.0,0.0,36.09980988,-115.117688,36.09980988,-115.117688,1.0,0.0,0.0,1.0
"2425 E TROPICANA AVE,LAS VEGAS,NV,89121-5416",0.045454545454545456,0.1111111111111111,0.0,0.0,0.0,0.0,36.09980988,-115.117688,36.09980988,-115.117688,1.0,0.0,0.0,1.0
"2480 E TOMPKINS AVE STE 102,LAS VEGAS,NV,89121-5466",1.041507482333322,0.3919005401203544,0.047619047619047616,0.0,0.0,0.0,36.10366748,-115.1171943,36.10366748,-115.1171943,1.0,0.0,0.0,1.0
"250 E LAKE MEAD BLVD N,NORTH LAS VEGAS,NV,89030-3000",0.0,0.0,0.0,0.0,0.3333333333333333,0.5,36.19696032,-115.1361911,36.19696032,-115.1361911,1.0,0.0,0.0,1.0
"2500 E LAKE MEAD BLVD,NORTH LAS VEGAS,NV,89030-6464",1.0,0.5,0.0,0.0,0.0,0.0,36.19588548,-115.1161105,36.19588548,-115.1161105,1.0,0.0,0.0,1.0
"2500 W SAHARA AVE STE 202,LAS VEGAS,NV,89102-4367",0.0,0.0,0.0,0.0,1.0,0.5,36.14445277,-115.1749591,36.14445277,-115.1749591,1.0,0.0,0.0,1.0
"2510 W CHARLESTON BLVD STE F56,LAS VEGAS,NV,89102-2175",0.3333333333333333,0.5,0.0,0.0,0.0,0.0,36.15904859,-115.1763535,36.15904859,-115.1763535,1.0,0.0,0.0,1.0
"2551 N GREEN VALLEY PKWY STE 400A,HENDERSON,NV,89014-0272",1.0,1.0,0.0,0.0,0.0,0.0,36.06837348,-115.0825475,36.06837348,-115.0825475,1.0,0.0,0.0,1.0
"2551 N GREEN VALLEY PKWY,HENDERSON,NV,89014-0272",0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,36.06837348,-115.0825475,36.06837348,-115.0825475,1.0,0.0,0.0,1.0
"2560 S MARYLAND PKWY STE 5,LAS VEGAS,NV,89109-1672",1.0,2.0,0.0,0.0,0.0,0.0,36.14290264,-115.1368229,36.14290264,-115.1368229,1.0,0.0,0.0,1.0
"2575 N 5TH ST STE A,ELKO,NV,89801-2468",2.5,2.0,1.0,1.0,0.0,0.0,40.84673296,-115.7842417,40.84673296,-115.7842417,1.0,0.0,0.0,1.0
"2605 S DECATUR BLVD STE 116,LAS VEGAS,NV,89102-8592",2.0,2.0,0.0,0.0,0.0,0.0,36.14276763,-115.208266,36.14276763,-115.208266,1.0,0.0,0.0,1.0
"2660 WINDMILL PKWY,HENDERSON,NV,89074-3385",3.033333333333333,1.1666666666666663,0.0,0.0,0.0,0.0,36.04248137,-115.1042258,36.04248137,-115.1042258,1.0,0.0,0.0,1.0
"2668 LAS VEGAS BLVD N STE 101,N LAS VEGAS,NV,89030-5870",0.16666666666666666,0.5,0.0,0.0,0.0,0.0,36.20814785,-115.1094087,36.20814785,-115.1094087,1.0,0.0,0.0,1.0
"2764 LAKE SAHARA DR STE 107,LAS VEGAS,NV,89117-3400",0.2857142857142857,1.6666666666666663,0.0,0.0,0.0,0.0,36.14019247,-115.283757,36.14019247,-115.283757,1.0,0.0,0.0,1.0
"2799 SUNRIDGE HEIGHTS PKWY STE 100,HENDERSON,NV,89052-5055",0.0,0.0,0.0,0.0,0.5,0.5,35.99130248,-115.109713,35.99130248,-115.109713,1.0,0.0,0.0,1.0
