IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"500 LENTZ DR STE 60,MADISON,TN,37115-5135",,1.0,,0.0,,0.0,,,36.24801114,-86.73790896,,,0.0,1.0
"500 LENTZ DR STE 90A,MADISON,TN,37115-5135",,2.0,,0.0,,0.0,,,36.24801114,-86.73790896,,,0.0,1.0
"5000 CROSSINGS CIR STE 301,MOUNT JULIET,TN,37122-8591",,1.5409090909090908,,0.65,,0.6000000000000001,,,36.16807001,-86.51634544,,,0.0,1.0
"5073 MAIN ST STE 240,SPRING HILL,TN,37174-2738",,1.2,,0.540909090909091,,0.8,,,35.76706041,-86.91902382,,,0.0,1.0
"51 STONEBRIDGE BLVD,JACKSON,TN,38305-2042",,0.5,,0.0,,0.0,,,35.67427139999999,-88.8538959,,,0.0,1.0
"5109 PETER TAYLOR PARK DR STE 100,BRENTWOOD,TN,37027-7672",,0.0,,2.0,,0.0,,,36.03419783,-86.79956519,,,0.0,1.0
"5115 CLINTON HWY,KNOXVILLE,TN,37912-3841",,1.0,,0.0,,0.0,,,36.0029473,-83.9782114,,,0.0,1.0
"5126 SUMMER AVE STE 101,MEMPHIS,TN,38122-4400",,1.0,,0.0,,0.0,,,35.15187025,-89.89000369,,,0.0,1.0
"516 VANCE AVE,MEMPHIS,TN,38126-2117",,1.0,,0.0,,0.0,,,35.13478436,-90.04476076,,,0.0,1.0
"5168 MURFREESBORO RD,LA VERGNE,TN,37086-2712",,2.0,,0.0,,0.0,,,36.01967003,-86.57519829,,,0.0,1.0
"5226 MAIN ST STE C7,SPRING HILL,TN,37174-7403",,0.0,,0.0,,0.5,,,35.7566805,-86.92464140000001,,,0.0,1.0
"5226 MAIN ST,SPRING HILL,TN,37174-7403",,0.3333333333333333,,0.0,,0.0,,,35.7566805,-86.92464140000001,,,0.0,1.0
"527 ENON SPRINGS RD E,SMYRNA,TN,37167-4446",,1.0,,0.0,,0.0,,,35.97359423,-86.49414365,,,0.0,1.0
