BOD_addr,general,pediatric,specialist,Latitude,Longitude
"77 PUTNAM PLACE,GROSSE POINTE SHORES,MI,48236",1.0,0.0,0.0,42.4456999,-82.87858299999998
"77 W SQUARE LAKE,TROY,MI,48098",1.0,0.0,0.0,42.59905286,-83.17890791
"770 RIVERSIDE AVE STE 200,ADRIAN,MI,49221",1.0,0.0,0.0,41.912812100000004,-84.04990407
"7701 GATEHEAD DR,JENISON,MI,49428",1.0,0.0,0.0,42.90943916,-85.8440277
"7714 G RD,ESCANABA,MI,49829",0.0,0.0,1.0,45.82618516,-87.24366336
"7714 GUNNISON CT.,BRIGHTON,MI,48114",1.0,0.0,0.0,42.56095174,-83.79988596
"7749 CHASE ROAD,DEARBORN,MI,48126",1.0,0.0,0.0,42.3489825,-83.1870894
"7760 ELM VALLEY RD,THREE OAKS,MI,49128",0.0,0.0,1.0,41.82776598,-86.64088967
"780 HARDING,DETROIT,MI,48214",1.0,0.0,0.0,42.3624076,-82.9757776
"7805 COOLEY LAKE RD,STE 400,WEST BLOOMFIELD,MI,48324",1.0,0.0,0.0,42.6147281,-83.4392483
"7846 PRIMROSE LANE,PORTAGE,MI,49024",1.0,0.0,0.0,42.20336562,-85.60850265
"7863 MAST RD,DEXTER,MI,48130",1.0,0.0,0.0,42.39730752,-83.87305179
"790 VAN RD,HOLLY,MI,48442",0.0,0.0,1.0,42.83492639999999,-83.5413832
"7900 SPRUCE TREE CT.,SALINE,MI,48176",1.0,0.0,0.0,42.17234608,-83.72317929
"7911 WYOMING,DEARBORN,MI,48126",0.0,0.0,1.0,42.351042299999996,-83.1578977
"792 S LAPEER ROAD,LAKE ORION,MI,48362",1.0,0.0,0.0,42.79184044,-83.24587617
"7925 DIXIE HWY,CLARKSTON,MI,48346",0.0,0.0,1.0,42.7384929,-83.44211800000002
"793 S MAIN ST STE C,LAPEER,MI,48446",0.0,0.0,1.0,43.05638482,-83.31901779
"7934 ASHTON WOODS DR,PORTAGE,MI,49024",1.0,0.0,0.0,42.20151128,-85.60571753
"7955 OLD ELM CT,ADA,MI,49301",0.0,0.0,1.0,42.9418769,-85.4722006
"7971 ARKANSAW RD,ALLEN,MI,49227",1.0,0.0,0.0,41.91962051,-84.76730692
"80 SUNNINGDALE DR,GROSSE POINTE SHORES,MI,48230",1.0,0.0,0.0,42.37994571,-82.92052477
"800 M-139,BENTON HARBOR,MI,49022",1.0,0.0,0.0,42.10157716,-86.43456292
"800 SOUTH CASE STREET,PO BOX 69,NORWAY,MI,49870",1.0,0.0,0.0,45.86816718,-87.90538942
"8001 N MERRIMAN RD,WESTLAND,MI,48185",1.0,0.0,0.0,42.3470875,-83.3517123
"801 EAST M-32,GAYLORD,MI,49735",1.0,0.0,0.0,44.99528528,-84.67100414
"801 N 3RD ST,MARQUETTE,MI,49855",1.0,0.0,0.0,46.55019174,-87.39485292
"801 N 3RD STREET,MARQUETTE,MI,49855",1.0,0.0,0.0,46.55019174,-87.39485292
"802 CROOKED TREE DR,PETOSKEY,MI,49770",1.0,0.0,0.0,45.3538529,-85.0128395
"8025 MANDY LANE,FRANKENMUTH,MI,487349622",1.0,0.0,0.0,43.30664919,-83.76838662
"804 N. MAIN ST.,UNIT #201A,ROCHESTER,MI,48307",1.0,0.0,0.0,42.686200299999996,-83.13354129999998
"8045 WINCHESTER COURT,SAGINAW,MI,48609",1.0,0.0,0.0,43.43834907,-84.07216614
"8064 TEAHEN RD.,BRIGHTON,MI,48116",0.0,0.0,1.0,42.48544404,-83.82619845
"8070 ASHWOOD DR. SE,ADA,MI,49301",1.0,0.0,0.0,42.920533899999995,-85.46941740000003
"808 PRINCETON AVE,ANN ARBOR,MI,48103",1.0,0.0,0.0,42.2731271,-83.75759090000003
"8080 MOORSBRIDGE,SUITE 101,PORTAGE,MI,49024",1.0,0.0,0.0,42.20334288,-85.63365948
"8080 RIDGE RD,CANTON,MI,48187",1.0,0.0,0.0,42.34403237,-83.52793759
"8082 GRAND RIVER,BRIGHTON,MI,48114",0.0,0.0,1.0,42.56698161,-83.80692863
"8086 GRAND RIVER,BRIGHTON,MI,48116",1.0,0.0,0.0,42.50513783,-83.78200382
"81 STILLMEADOW LN,GROSSE POINTE SHORES,MI,48236",1.0,0.0,0.0,42.44820770000001,-82.8775033
"810 W. WACKERLY ST,MIDLAND,MI,48640",0.0,0.0,1.0,43.65498843,-84.23733257
"812 CATHERINE STREET,ANN ARBOR,MI,48104",1.0,0.0,0.0,42.2827908,-83.73903440000002
"812 CYPRESS ST,MANISTEE,MI,49660",1.0,0.0,1.0,44.23761202,-86.31930759999999
"8130 CONSTITUTION BLVD,STERLING HGTS,MI,483133818",0.0,0.0,1.0,42.5907075,-83.0294774
"8130 CONSTITUTION,STERLING HEIGHTS,MI,483133818",0.0,0.0,1.0,42.5907075,-83.0294774
"8130 CONSTITUTION,STERLING HGTS,MI,483133818",1.0,0.0,0.0,42.5907075,-83.0294774
"8136 21 MILE RD,SHELBY TOWNSHIP,MI,48317",1.0,0.0,0.0,42.6402432,-83.0312132
"8136 TWENTY ONE MILE ROAD,SHELBY TOWNSHIP,MI,48317",1.0,0.0,0.0,42.64678920000001,-83.05319061
"8145 COMMERCE RD.,COMMERCE TOWNSHIP,MI,48382",0.0,0.0,1.0,42.5921211,-83.44463990000001
"815 CHURCH,ANN ARBOR,MI,48104",1.0,0.0,0.0,42.271593100000004,-83.7341159
"8150 MOORSBRIDGE STE A,PORTAGE,MI,49002",1.0,0.0,0.0,42.19736760000001,-85.56091628
"8152 25 MILE ROAD SUITE C,SHELBY TOWNSHIP,MI,48316",1.0,0.0,0.0,42.6980254,-83.03274820000001
"8152 25 MILE ROAD,SUITE C,SHELBY TOWNSHIP,MI,48316",1.0,0.0,0.0,42.6980254,-83.03274820000001
"8155 MAIN ST PO BOX 69,BIRCH RUN,MI,48415",1.0,0.0,0.0,43.25022114,-83.79176052
"818 W MIDLAND RD,AUBURN,MI,48611",1.0,0.0,0.0,43.60368535,-84.08555487
"8191 MOORSBRIDGE RD,PORTAGE,MI,49024",1.0,0.0,0.0,42.20847203,-85.62989748
"820 HAZELWOOD STREET,BIRMINGHAM,MI,48009",1.0,0.0,0.0,42.5527451,-83.22330579999998
"820 N WAYNE RD,PO BOX 85188,WESTLAND,MI,48185",1.0,0.0,0.0,42.31467043,-83.38872745
"824 NAPIER AVE,SAINT JOSEPH,MI,49085",1.0,0.0,0.0,42.09071054,-86.48341142
"8240 ROSE RIDGE DRIVE NE,ROCKFORD,MI,49341",1.0,0.0,0.0,43.113556700000004,-85.5337776
"826 N MICHIGAN AVENUE,SAGINAW,MI,48602",0.0,0.0,1.0,43.42216701,-83.95722714
"826 N WISNER ST,JACKSON,MI,49202",1.0,0.0,0.0,42.25729603,-84.42840401
"8270 LOST PINES DR,DAVISBURG,MI,48350",0.0,0.0,1.0,42.7563944,-83.49347440000003
"8283 CJ LANDING,PINCKNEY,MI,48169",1.0,0.0,0.0,42.40821218,-83.93405448
"8285 S SAGINAW,SUITE 102,GRAND BLANC,MI,48439",0.0,1.0,0.0,42.908737,-83.60342759999997
"830 NORTOON DRIVE,MILFORD,MI,48381",1.0,0.0,0.0,42.597568700000004,-83.5741849
"830 S LAPEER RD,OXFORD,MI,48371",1.0,0.0,0.0,42.81299179999999,-83.2548728
"8310 CRIBBINS RD,PO BOX 38,JEDDO,MI,48032",1.0,0.0,0.0,43.14423583,-82.64168603
"8333 WOODCREST DR. NE,ROCKFORD,MI,49341",1.0,0.0,0.0,43.1163377,-85.4592228
"8339 LEWIS AVENUE,TEMPERANCE,MI,48182",1.0,0.0,0.0,41.76672314,-83.56839468
"8359 LOST VALLEY RD.,MASS CITY,MI,49948",1.0,0.0,0.0,46.70878211,-89.03903719
"837 FOREST,BIRMINGHAM,MI,48009",1.0,0.0,0.0,42.5457689,-83.2084049
"837 SEMINOLE RD,SUITE 100,NORTON SHORES,MI,49441",1.0,0.0,0.0,43.18707473,-86.26546803
"8373 CRAB APPLE TRAIL,DEXTER,MI,48130",1.0,0.0,0.0,42.28740745,-83.9028658
"8389 VOIGT,GROSSE ILE,MI,48138",1.0,0.0,0.0,42.173456,-83.1473667
"8400 ALLEN RD,ALLEN PARK,MI,48101",1.0,0.0,0.0,42.2481016,-83.219093
"847 PARCHMENT DR SE,GRAND RAPIDS,MI,49546",0.0,0.0,1.0,42.9477328,-85.5604808
"8504 CANTON CTR RD,CANTON,MI,48187",1.0,0.0,0.0,42.34723037,-83.4889291
"8515 ACORNE AVE,MILAN,MI,48160",1.0,0.0,0.0,42.16353152,-83.67316016
"855 N DARLING AVE,FREMONT,MI,49412",1.0,0.0,0.0,43.47509625,-85.94175504
"855 PENNIMAN AVE.,#203,PLYMOUTH,MI,48170",1.0,0.0,0.0,42.37132734,-83.47003457
"855 S MAIN ST,APT 408,ROYAL OAK,MI,48067",1.0,0.0,0.0,42.483005299999995,-83.1432245
"856 SURREY LANE,PETOSKEY,MI,49770",0.0,0.0,1.0,45.38275520000001,-84.9147777
"8585 HILLERY CT SE,CALEDONIA,MI,49316",1.0,0.0,0.0,42.8086941,-85.46641770000002
"8602 GRAYFIELD,DEARBORN HEIGHTS,MI,48127",1.0,0.0,0.0,42.355290000000004,-83.2665459
"861 KINGS WAY,CANTON,MI,48188",1.0,0.0,0.0,42.3030749,-83.4597282
"8625 JEDDO ROAD,GREENWOOD,MI,48006",1.0,0.0,0.0,43.14822916,-82.68451108
"8641 W GRAND RIVER,SUITE 8,BRIGHTON,MI,48116",1.0,0.0,0.0,42.53832136,-83.78523658
"8641 WEST GRAND RIVER,SUITE 9,BRIGHTON,MI,48116",0.0,0.0,1.0,42.53832136,-83.78523658
"8641 WOODSIDE DRIVE,GROSSE ILE,MI,48138",1.0,0.0,0.0,42.124204399999996,-83.1516413
"8655 METROPOLITAN PKWY,STERLING HEIGHTS,MI,48312",1.0,0.0,0.0,42.566456099999996,-83.02335240000002
"8686 WOVEN AVE NE,ROCKFORD,MI,49341",1.0,0.0,0.0,43.12431160000001,-85.49193659
"8699 GULL RD,RICHLAND,MI,49083",1.0,0.0,0.0,42.37190312,-85.46105708
"8699 GULL ROAD,RICHLAND,MI,49083",1.0,0.0,0.0,42.37190312,-85.46105708
"8700 W OP AVE,KALAMAZOO,MI,49009",0.0,0.0,1.0,42.22290074,-85.71930973
"8708 BAILEY DR NE,ADA,MI,49301",1.0,0.0,0.0,42.9635518,-85.4532853
"871 TURNBERRY CT.,MONROE,MI,48161",1.0,0.0,0.0,41.92224729,-83.45259548
"8724 WALDEN DR WEST,BELLEVILLE,MI,48111",1.0,0.0,0.0,42.2391912,-83.47474709999999
"8725 TEACHOUT RD.,ONSTED,MI,49265",1.0,0.0,0.0,41.98687701,-84.15351869
"876 STEWART RD STE B,MONROE,MI,48162",1.0,0.0,0.0,41.93882082,-83.39868052
"8776 SARAH LN,GROSSE ILE,MI,48138",1.0,0.0,0.0,42.1361206,-83.15258929999997
"879 E SUPERIOR ST,WAYLAND,MI,493480174",1.0,0.0,0.0,42.6743603,-85.63181490000002
"8795 PINE RIDGE DR,CADILLAC,MI,49601",1.0,0.0,0.0,44.249736,-85.50749315
"882 CAPITAL AVE. SW,BATTLE CREEK,MI,49015",1.0,0.0,0.0,42.29809261,-85.19946851
"8841 12TH AVE,JENISON,MI,49428",0.0,0.0,1.0,42.93158919,-85.81217158
"8841 E FULTON,ADA,MI,49301",1.0,0.0,0.0,42.9409446,-85.44945129999998
"8844 SYDNEY DRIVE,SALINE,MI,48176",1.0,0.0,0.0,42.16001811,-83.73156732
"8845 GRAND OAKS CT,WASHINGTON,MI,48095",1.0,0.0,0.0,42.79425197,-83.02987387
"885 LAKE SHORE RD,GROSSE POINTE SHORES,MI,48236",1.0,0.0,0.0,42.443070399999996,-82.87640329999998
"8898 COMMERCE RD.,SUITE 5A,COMMERCE TOWNSHIP,MI,48382",0.0,0.0,1.0,42.59199563,-83.45927221
"8900 EAST LANSING ROAD,DURAND,MI,48429",1.0,0.0,0.0,42.92519423,-83.98951348
"8905 SPINNAKER LANE,EAST JORDAN,MI,49727",1.0,0.0,0.0,45.26200544,-85.15696236
"8910 COMMERCE RD,COMMERCE TOWNSHIP,MI,48382",1.0,0.0,0.0,42.5922523,-83.4602338
"8928 OAKLAND HILLS CIRCLE,PORTAGE,MI,49024",1.0,0.0,0.0,42.18715331,-85.61791426
"8941 KINGSLEY DR,ONSTED,MI,49265",1.0,0.0,0.0,42.01369489,-84.13565839
"8950 MANCHESTER BLVD,GROSSE ILE,MI,48138",1.0,0.0,0.0,42.119446,-83.15608399999998
"8951 CORDWOOD TRAIL,CHEBOYGAN,MI,49721",0.0,0.0,1.0,45.65976375,-84.31485251
"8952 FIELD RD,ALGONAC,MI,48001",1.0,0.0,0.0,42.63994021,-82.56072696
"896 CAMPUS DRIVE,HANCOCK,MI,49930",1.0,0.0,0.0,47.16251241,-88.53997451
"8989 OLYMPIC TR.,BRIGHTON,MI,48114",1.0,0.0,0.0,42.58193623,-83.77706879
"9 HERITAGE OAK LN,BATTLE CREEK,MI,49015",1.0,0.0,0.0,42.256880100000004,-85.19096366
"9 HERITAGE OAK LN,SUITE 4,BATTLE CREEK,MI,49015",1.0,0.0,0.0,42.256880100000004,-85.19096366
"90 S. WHEALKATE DR,SOUTH RANGE,MI,49963",1.0,0.0,0.0,47.06952818,-88.65105326
"900 WATER TOWER RD,BIG RAPIDS,MI,49307",0.0,0.0,1.0,43.69125922,-85.49632049
"902 E. LUDINGTON AVENUE,LUDINGTON,MI,49431",1.0,0.0,0.0,43.9557831,-86.4340653
"902 TENTH AVE,PORT HURON,MI,48060",1.0,0.0,0.0,42.98305179,-82.4335835
"903 CANTERBURY RD,GROSSE POINTE WOODS,MI,48236",1.0,0.0,0.0,42.447170799999995,-82.88661979999998
"903 SEMINOLE DR,LUDINGTON,MI,49431",1.0,0.0,0.0,43.966956,-86.43277859999998
"9036 YORKSHIRE DR,SALINE,MI,48176",1.0,0.0,0.0,42.15474663,-83.74043116
"9038 MCKENDRY DRIVE,SALINE,MI,48176",1.0,0.0,0.0,42.15294398,-83.70394590000002
"9039 N RODGERS COURT,SUITE 4,CALEDONIA,MI,49316",0.0,0.0,1.0,42.79859286,-85.50852062
"9055 S COLLINS RD,FENWICK,MI,48834",1.0,0.0,0.0,43.16147944,-85.08349825
"906 CAMBRIDGE DRIVE SE,GRAND RAPIDS,MI,49506",0.0,1.0,0.0,42.946221200000004,-85.6257022
"907 N GAINSBOROUGH AVE,ROYAL OAK,MI,48067",1.0,0.0,0.0,42.4973867,-83.1323457
"908 COUNTRY LANE,PETOSKEY,MI,49770",1.0,0.0,0.0,45.3651711,-85.0030661
"91 S. WASHINGTON ST.,OXFORD,MI,48371",2.0,0.0,0.0,42.821304299999994,-83.2625427
"9104 WHISPERING PINES DR,SALINE,MI,48176",1.0,0.0,0.0,42.15321923,-83.75246915
"911 E M-32,GAYLORD,MI,49735",2.0,0.0,0.0,44.99528528,-84.67100414
"912 HUTCHINS AVE,ANN ARBOR,MI,48103",1.0,0.0,0.0,42.26964810000001,-83.7574517
"9150 TWIN LAKES DRIVE,WHITE LAKE,MI,48386",0.0,0.0,1.0,42.650566299999994,-83.4615344
"9151 RED ARROW HWY,BRIDGMAN,MI,49106",0.0,0.0,1.0,41.94960411,-86.5568668
"916 WASHINGTON AVE STE 325,BAY CITY,MI,487085723",0.0,0.0,1.0,43.59924486,-83.88750035
"917 W. LAWRENCE AVE,CHARLOTTE,MI,48813",1.0,0.0,0.0,42.56392828,-84.85005601
"919 WESLEY DR,TROY,MI,48098",1.0,0.0,0.0,42.611866299999996,-83.1677604
"920 ERIE STREET,CRYSTAL FALLS,MI,49920",1.0,0.0,0.0,46.09990997,-88.34134504
"9236 EAST SHORE DR,PORTAGE,MI,49002",1.0,0.0,0.0,42.18294476,-85.54177813
"9271 EAST D AVE,RICHLAND,MI,49083",1.0,0.0,0.0,42.37632488,-85.44922654
"9284 BURNING TREE DRIVE,GRAND BLANC,MI,48439",1.0,0.0,0.0,42.9027036,-83.5943046
"930 W AVON ROAD SUITE 14,ROCHESTER HILLS,MI,483072759",1.0,0.0,0.0,42.6669028,-83.15007309999999
"930 W AVON STE 16,ROCHESTER HILLS,MI,483072759",1.0,0.0,0.0,42.6669028,-83.15007309999999
"932 THORNTREE BLVD,JACKSON,MI,49203",1.0,0.0,0.0,42.23526429,-84.45349
"933 3 MILE RD NW,SUITE 110,GRAND RAPIDS,MI,49544",1.0,0.0,0.0,43.0149458,-85.6922846
"933 BUTTERNUT DR,HOLLAND,MI,49424",1.0,0.0,0.0,42.8258152,-86.13290734
"933 THREE MILE RD NW SUITE 102,GRAND RAPIDS,MI,49544",0.0,0.0,1.0,43.04593281,-85.74190662
"936 EAST THREE MILE RD,SAULT SAINTE MARIE,MI,49783",0.0,0.0,1.0,46.41508896,-84.28542816
"937 N. OPDYKE ROAD,AUBURN HILLS,MI,48326",1.0,0.0,0.0,42.653116600000004,-83.2485897
"9389 N. HAGGERTY ROAD,PLYMOUTH,MI,48170",1.0,0.0,0.0,42.35885734,-83.44505807
"940 E 11 MILE RD,ROYAL OAK,MI,48067",1.0,0.0,0.0,42.4898933,-83.13296640000002
"940 WEST AVON ROAD,SUITE 12,ROCHESTER HILLS,MI,48307",1.0,0.0,0.0,42.6666251,-83.15048420000002
"9402 TREECE CT,CLARKSTON,MI,48348",1.0,0.0,0.0,42.7786781,-83.4736786
"9416 S MAIN ST,PLYMOUTH,MI,48170",0.0,0.0,1.0,42.3572536,-83.46900040000001
"9416 S MAIN STREET,PLYMOUTH,MI,481704149",0.0,0.0,1.0,42.3572536,-83.46900040000001
"9416 S MAIN,PLYMOUTH,MI,48170",0.0,0.0,1.0,42.3572536,-83.46900040000001
"9416 SOUTH MAIN STREET,PLYMOUTH,MI,48170",0.0,0.0,1.0,42.3572536,-83.46900040000001
"9416 SOUTH MAIN STREET,SUITE 211,PLYMOUTH,MI,48170",0.0,0.0,1.0,42.3572536,-83.46900040000001
"9416 SOUTH MAIN,PLYMOUTH PROFESSIONAL BLD,PLYMOUTH,MI,48170",0.0,0.0,1.0,42.36762694,-83.53158695
"9435 BURNING TREE DRIVE,SAGINAW,MI,48609",1.0,0.0,0.0,43.42728981,-84.10650519
"9465 W SCENIC LAKE DR,LAINGSBURG,MI,48848",1.0,0.0,0.0,42.85016679,-84.34278809
"9488 WORDEN RD,BEULAH,MI,49617",0.0,0.0,1.0,44.6556509,-86.04948809999998
"9499 HOLLY RD.,GRAND BLANC,MI,48439",1.0,0.0,0.0,42.8880294,-83.630128
"950 S OLD WOODWARD #200,BIRMINGHAM,MI,48009",1.0,0.0,0.0,42.5398159,-83.2080026
"950 S WOODWARD AVE,STE 200,BIRMINGHAM,MI,48009",1.0,0.0,0.0,42.5398468,-83.20775981
"950 SOUTH LAPEER RD,OXFORD,MI,48371",1.0,0.0,0.0,42.8113974,-83.25341920000002
"950 SUNSET DR,IRON MOUNTAIN,MI,49801",1.0,0.0,0.0,45.84787707,-88.05538907
"950 TRADE CENTRE WAY,STE 225,PORTAGE,MI,49002",1.0,0.0,0.0,42.23797252,-85.59839128
"9518 ROLLING GREENS DR.,PINCKNEY,MI,481698131",0.0,0.0,1.0,42.46075966,-83.89613419
"954 52ND ST  SE,KENTWOOD,MI,49508",1.0,0.0,0.0,42.86920037,-85.64148747
"9590 FOWLER LN.,RAPID CITY,MI,49676",2.0,0.0,0.0,44.85985389,-85.28796976
"960 HAZEL STREET,SOUTH HAVEN,MI,49090",1.0,0.0,0.0,42.38943925,-86.28256533
"965 VIRGINIA AVE,MARYSVILLE,MI,48040",1.0,0.0,0.0,42.915136,-82.47642709
"97 WILDERNESS ROAD,NEGAUNEE,MI,49866",1.0,0.0,0.0,46.53805641,-87.57713981
"972 HARVARD RD,BERKLEY,MI,48072",2.0,0.0,0.0,42.4927631,-83.1645448
"9838 MARDAN DRIVE,DIMONDALE,MI,48821",1.0,0.0,0.0,42.6594124,-84.64549720000002
"999 HAYNES #285,BIRMINGHAM,MI,48009",1.0,0.0,0.0,42.5428449,-83.20708370000001
"999 HAYNES ST STE 285,BIRMINGHAM,MI,48009",1.0,0.0,0.0,42.54282120000001,-83.2070986
"ALL SMILES FAMILY DENTISTRY,103 BRAND STREET,ELK RAPIDS,MI,49629",1.0,0.0,0.0,44.91408395,-85.39974684
"ALPINE ORAL SURGERY PC,550 3 MILE RD NW STE C,GRAND RAPIDS,MI,49544-8207",0.0,0.0,1.0,43.04593281,-85.74190662
"ANN ARBOR DENTAL CARE,450 S WAGNER RD,ANN ARBOR,MI,48103",0.0,0.0,1.0,42.25992577,-83.84323520000002
"ARBOR LODGE DENTAL,2385 S HURON PARKWAY,ANN ARBOR,MI,48104",1.0,0.0,0.0,42.26480326,-83.71762813
"ASPEN DENTAL,2165 N TELEGRAPH ROAD,MONROE,MI,48162",0.0,0.0,1.0,41.96029832,-83.43563017
"ASPEN DENTAL,2850 US HWY 41 W,MARQUETTE,MI,49855",1.0,0.0,0.0,46.57863714,-87.45453431
"BEAVERTON FAMILY DENTISTRY,P O B 561 4291 BEAVERTON RD,BEAVERTON,MI,48612",1.0,0.0,0.0,43.88114047,-84.43191418
"BRIEDEN & MILLER ORTHODONTICS PLLC,275 S STATE ST,SPARTA,MI,49345",0.0,0.0,1.0,43.15400348,-85.70372082
"BRIGHTSIDE DENTAL,30021 GREENFIELD RD,SOUTHFIELD,MI,48076",1.0,0.0,0.0,42.49751743,-83.23087295
"C/O ROBERTA L. ZALD,2693 LANSDOWNE RD,WATERFORD,MI,48329-2943",1.0,0.0,0.0,42.67672186,-83.41705744
"CARO DENTAL ASSOCIATES,3134 RAMZI LN,AUBURN HILLS,MI,48326",1.0,0.0,0.0,42.67579413,-83.25336308
"CENTER SOUTH,4085 CENTER RD,BURTON,MI,48519",1.0,0.0,0.0,42.987482899999996,-83.60693416
"CHARLICK, SPRINGSTEAD & WILSON DENTAL,5710 WHITMORE LAKE RD,BRIGHTON,MI,48116",1.0,0.0,0.0,42.50513783,-83.78200382
"CHERRY VALLEY DENTAL,7101 BROADMOOR AVE SE SUITE B,CALEDONIA,MI,49316",1.0,0.0,0.0,42.79680962,-85.55403878
"CHINA TWP FAMILY DENTISTRY,5013 ST CLAIR HWY,CHINA TWP,MI,48054",1.0,0.0,0.0,42.77063602,-82.54495661
"CLEARCHOICE IMPLANT CENTER,28411 NORTHWESTERN HWY STE 115,SOUTHFIELD,MI,48034",1.0,0.0,0.0,42.4969482,-83.2910783
"COLUMBIAVILLE FAMILY DENT,STANLEY K LORANG DDS PC,COLUMBIAVILLE,MI,48421",1.0,0.0,0.0,43.15369253,-83.39210925
"COMPLETE FAMILY DENTISTRY,441 S LIVERNOIS # 275,ROCHESTER HILLS,MI,48307",1.0,0.0,0.0,42.65955142,-83.12323827
"COSMETIC DENTISTRY INSTITUTE,3415 LIVERNOIS ROAD,TROY,MI,48083",1.0,0.0,0.0,42.55702216,-83.11685947
"CRANBROOK DENTAL CARE,33 BLOOMFIELD HILLS PKWY STE 140,BLOOMFIELD HILLS,MI,48304",1.0,0.0,0.0,42.58763587,-83.23457124
"DENTAL CARE INNOVATIONS,190 PLYMOUTH RD,PLYMOUTH,MI,48170",1.0,0.0,0.0,42.36762694,-83.53158695
"DENTISTRY AT THE SPRINGS,6650 CROSSING DR SE,KENTWOOD,MI,49508",1.0,0.0,0.0,42.873476600000004,-85.62531159999997
"DOWNRIVER DENTAL ASSOCIATES,3830 FORT ST,LINCOLN PARK,MI,48146",1.0,0.0,0.0,42.24331588,-83.18106865
"DOWNRIVER SURGERY CENTER,1823 FORT,WYANDOTTE,MI,48192",0.0,0.0,1.0,42.20839019,-83.16157647
"DRAKESHIRE DENTAL CTR,20793 FARMINGTON RD,FARMINGTON HILLS,MI,48336",1.0,0.0,0.0,42.46314561,-83.34726965
"ENDODONTIC ASSOCIATES,2335 PONTIAC LAKE RD,WATERFORD,MI,48328",0.0,0.0,1.0,42.64373134,-83.35625473
"ENDODONTIC ASSOCIATES,5825 S. MAIN ST.,CLARKSTON,MI,48346",0.0,0.0,1.0,42.72155149,-83.42302791
"FAMILY HEALTH CENTER,325 E CENTER ST,PORTAGE,MI,49002",1.0,0.0,0.0,42.19736760000001,-85.56091628
"FARMBROOK FAMILY DENTISTRY,43200 DEQUINDRE STE 107,STERLING HEIGHTS,MI,48314",2.0,0.0,0.0,42.60989489,-83.05432856
"FOUNTAIN VIEW FAMILY DENTAL,925 PONTALUNA RD  STE A,MUSKEGON,MI,49444",1.0,0.0,0.0,43.17907967,-86.19886606
"FRANKE FAMILY DENTISTRY PC,2266 FRANKFORT HWY,FRANKFORT,MI,49635",1.0,0.0,0.0,44.61843794,-86.19347021
"G-3535 BEECHER RD STE J,FLINT,MI,48532",1.0,0.0,0.0,43.01237497,-83.79086439
"G-4252 S LINDEN RD,FLINT,MI,48507",0.0,0.0,1.0,42.96581837,-83.71558651
"G-4560 BEECHER ROAD,FLINT,MI,485322615",1.0,0.0,0.0,43.03068976,-83.76688172
"G-5051 WEST BRISTOL RD,FLINT,MI,48507",0.0,0.0,1.0,42.96581837,-83.71558651
"G-5051 WEST BRISTOL ROAD,FLINT,MI,48507",0.0,0.0,1.0,42.96581837,-83.71558651
"G-5103 W PIERSON RD,FLINT,MI,48504",1.0,0.0,0.0,43.0572512,-83.74978932
"G-5255 W PIERSON RD,FLUSHING,MI,48433",0.0,0.0,1.0,43.07574661,-83.86622462
"G-7237 FENTON ROAD,GRAND BLANC,MI,48439",1.0,0.0,0.0,42.91680482,-83.62913204
"G3222 BEECHER RD,FLINT,MI,48532",0.0,1.0,0.0,43.01237497,-83.79086439
"G3222 BEECHER RD,FLINT,MI,485323614",1.0,0.0,0.0,43.01237497,-83.79086439
"GARDEN CITY DENTAL CENTER,29627 FORD RD,GARDEN CITY,MI,48135",0.0,0.0,1.0,42.32438384,-83.34121094
"GRAND HAVEN DENTAL CARE,17064 ROBBINS RD,GRAND HAVEN,MI,49417",1.0,0.0,0.0,43.01563487,-86.15473979999999
"GRAND RAPIDS ENDODONTICS,1100 4 MILE ROAD NW SUITE C,WALKER,MI,49544",1.0,0.0,0.0,43.04593281,-85.74190662
"GRAND TRAVERSE SMILE CENTER,928 SOUTH GARFIELD AVE,TRAVERSE CITY,MI,49686",1.0,0.0,0.0,44.75772547,-85.50864117
"GRANDVILLE PEDIATRIC DENTISTRY,3131 44TH ST SW,GRANDVILLE,MI,49418",0.0,1.0,0.0,42.87798844,-85.77137671
"GRANDVILLE PROF BUILDING,3050 IVANREST SW STE B,GRANDVILLE,MI,49418",1.0,0.0,0.0,42.87798844,-85.77137671
"GREAT LAKES ORTHODONTICS PC,7864 MOORSBRIDGE RD,PORTAGE,MI,49024",0.0,0.0,1.0,42.20271278,-85.61903246
"HIER FAMILY DENTISTRY,9595 CHERRY VALLEY AVE STE A,CALEDONIA,MI,49316",1.0,0.0,0.0,42.79680962,-85.55403878
"IONIA CORR FAC - DENTAL CLINIC,1576 WEST BLUEWATER HWY,IONIA,MI,48846",1.0,0.0,0.0,42.98705218,-85.05754136
"JAMESTOWNE OFFICE CENTER,31100 TELEGRAPH RD #100,BINGHAM FARMS,MI,48025",1.0,0.0,0.0,42.52034872,-83.26746367
"KARE DENTAL,5820 N LILLEY RD #2,CANTON,MI,48187",1.0,0.0,0.0,42.32920481,-83.48782381
"KELLOGG COMMUNITY COLLEGE DENTAL HYGIENE,450 NORTH AVENUE,BATTLE CREEK,MI,49017",1.0,0.0,0.0,42.3998724,-85.21204429
"LAKEPOINTE ORTHODONTICS,22006 GREATER MACK AVE,SAINT CLAIR SHORES,MI,48080",1.0,0.0,0.0,42.46469032,-82.89671534
