idx,BOD_addr,general,hygienist,pediatric,specialist,med_indicator,chip_indicator,hygienist_for_general,hygienist_for_pediatric
2453,"3700 Ridge Rd., Suite A, Buford GA  30519",2.0,0.0,0.0,0.0,0,0,4.0,0.0
2454,"3702 Washington Rd, Augusta GA  30907",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2455,"3702 Washington Road, Martinez GA  30907",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2456,"371 Switch Rd SW, Calhoun GA  30701",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2457,"372 East College Avenue, PO Box 2508, Ashburn GA  31714",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2458,"3724 Ronny Way, Gainesville GA  30506",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2459,"3725 Old Norcross Rd, #100, Duluth GA  30096",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2460,"3727 Paces Park Circle SE, Smyrna GA  30080",9.0,0.0,0.0,0.0,0,0,18.0,0.0
2461,"3729 Hermitage Drive, Berkeley Lake GA  30096-3117",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2462,"3731 Foxfire Place, Martinez GA  30907",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2463,"3732 LaVista Rd, Decatur GA  30033",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2464,"3733 Canton Highway, Marietta GA  30066",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2465,"3735 Canton Highway, Marietta GA  30066",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2466,"3737 Upland Drive, Marietta GA  30066",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2467,"374-D North Deshon Road, Stone Mountain GA  30087",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2468,"3742 Walton Way Ext., Augusta GA  30907",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2469,"3744 Lavista Road, Suite B, Decatur GA  30033",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2470,"3745 Cherokee St. NW Suite 901, Kennesaw GA  30144",0.0,0.0,1.0,0.0,0,0,0.0,2.0
2471,"375 Hawthorne Lane, Athens GA  30606",4.0,0.0,0.0,0.0,0,0,8.0,0.0
2472,"375 Rockbridge Road, Suite 164, Lilburn GA  30047",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2473,"3752 Cascade Rd Ste190, Atlanta GA  30331",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2474,"3752 Cascade Road, Suite 190, Atlanta GA  30331",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2475,"3752 Honey Pot Way, Marietta GA  30066",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2476,"3752 Upland Dr, Marietta GA  30066",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2477,"3754 Lavista Road, suite 300, Tucker GA  30084",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2478,"3755 Peachtee Rd NE, Ste 1110, Atlanta GA  30319",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2479,"3756 Lavista Rd, Suite 102, Tucker GA  30084",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2480,"376 Dearing Street, Athens GA  30605",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2481,"3765 Shady Maple Drive, Lithonia GA  30038",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2482,"3766 Coastal Hwy. 17, Suite 206, Richmond Hill GA  31324",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2483,"3770 Due West Road, Suite 100, Marietta GA  30064-1016",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2484,"3772 Satellite Blvd, Suite 200, Duluth GA  30096",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2485,"3772 Satellite Blvd, Suite 204, Duluth GA  30096",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2486,"378 Jonesboro Road, McDonough GA  30253",2.0,0.0,0.0,0.0,0,0,4.0,0.0
2487,"378 Savannah Avenue, Statesboro GA  30458",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2488,"3796 Satellite Blvd, STE 101, Duluth GA  30096",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2489,"38 Muscadine Drive, McRae Helena GA  31037",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2490,"38 Pioneer Trail, Marietta GA  30068",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2491,"380 Grand Teton Circle, Fayetteville GA  30215",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2492,"380 Market Place, Suite 200, Roswell GA  30075",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2493,"3800 Satellite Blvd, Gwinnett Place Commons, Duluth GA  30096-5058",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2494,"3802 Burton Ct, Albany GA  31721",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2495,"3802 Washington Rd, Martinez GA  30907",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2496,"3805 Harrison Rd, Loganville GA  30052",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2497,"3805 Harrison Road, Loganville GA  30052",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2498,"3809 Sidestreet, Atlanta GA  30341",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2499,"3811 Club Dr NE, Atlanta GA  30319",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2500,"3815 Grand Forest Dr, Peachtree Corners GA  30092",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2501,"3820 Pleasant Hill Rd., Suite 3, Duluth GA  30096",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2502,"3820 Pleasant Hill Road, Suite 1, Duluth GA  30096",4.0,0.0,0.0,0.0,0,0,8.0,0.0
2503,"3822 Rosemont Dr, Columbus GA  31904",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2504,"3823 Roswell Road, Suite 203, Marietta GA  30062",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2505,"3828 Invernes Way, Martinez GA  30907",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2506,"3830 Rosemont Drive, Columbus GA  31904",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2507,"3830 Roswell Rd NE, Marietta GA  30062",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2508,"3833 Roswell Road NE, Suite 100, Atlanta GA  30342",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2509,"3833 Roswell Road, Suite 100, Atlanta GA  30342",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2510,"3834 Peachtree Road, Atlanta GA  30319",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2511,"3840 Bluffview Drive, Marietta GA  30062",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2512,"385 Country Club Drive, Suite 100, Stockbridge GA  30281",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2513,"3850 Holcomb Bridge Rd, #125, Norcross GA  30092",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2514,"3850 Holcomb Bridge Rd., Suite 125, Norcross GA  30092",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2515,"3852 Ga Highway 121, Blackshear GA  31516",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2516,"3854 Teesdale Court, Sandy Springs GA  30350",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2517,"3855 Johns Creek Parkway, Suite A, Suwanee GA  30024",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2518,"3860 Windermere Parkway, Suite 201, Cumming GA  30041",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2519,"3867 Inverness Way, Martinez GA  30907",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2520,"3869 Beacon Street, Marietta GA  30062",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2521,"3885 Alexandria Drive, Gainesville GA  30506",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2522,"3885 Mundy Mill Rd, Suite 116, Oakwood GA  30566",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2523,"3885 Princeton Lakes Way, Suite 406, Atlanta GA  30331",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2524,"3886 Princeton Lakes Way, Suite 220, Atlanta GA  30331",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2525,"3887 Wakefield Hall Sq. SE, Smyrna GA  30080",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2526,"3892 Crossvale Road, Lithonia GA  30038",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2527,"3895 Johns Creek Parkway, Suite A, Suwanee GA  30024",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2528,"390 GREENCREST DR, ATHENS GA  30605",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2529,"3900 Satellite Blvd #106, Duluth GA  30096",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2530,"3901 Roswell Rd., Suite220, Marietta GA  30062",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2531,"3903 Briarglen Ct, Atlanta GA  30340",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2532,"3903 Jiles Rd., Building 100, Suite 111, Kennesaw GA  30144",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2533,"3908 Rosemont Drive, Columbus GA  31904",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2534,"391 N Main St, Jasper GA  30143",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2535,"391 North Main Street, Jasper GA  30143",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2536,"3911 Mary Eliza Trace, Suite 100, Marietta GA  30064",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2537,"3915 John's Creek Ct, Suite 110, Suwanee GA  30024",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2538,"3915 Johns Creek Court, Suite 100, Suwanee GA  30024",0.0,0.0,1.0,0.0,0,0,0.0,2.0
2539,"3922 Sunbridge Drive, Snellville GA  30039",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2540,"3925 Clayhill, Clarkston GA  30021",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2541,"3930 Charleston Market St, Unit B1, Suwanee GA  30024",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2542,"3930 Stanley Rd, Cumming GA  30041",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2543,"3935 Ashley Trace Ct, Lilburn GA  30047",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2544,"3939 Lavista Road, Ste. E-120, Tucker GA  30084",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2545,"395 Findley Way, Johns Creek GA  30097",0.0,0.0,1.0,0.0,0,0,0.0,2.0
2546,"3950 Cobb Parkway Northwest, Suite 103, Acworth GA  30101",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2547,"3950 Horsham Trl, Dearing GA  30808",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2548,"3951 Mary Eliza Trace, NW, Suite 200, Marietta GA  30064",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2549,"3953 St. Clair Court NE, Atlanta GA  30319",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2550,"396 Liberty Street, Thomasville GA  31757",2.0,0.0,0.0,0.0,0,0,4.0,0.0
2551,"3960 Shallowford Road, Marietta GA  30062",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2552,"3961 Holcomb Bridge Rd, Suite 100, Norcross GA  30092",3.0,0.0,0.0,1.0,0,0,6.0,0.0
2553,"3964 Atlanta Road, Smyrna GA  30080",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2554,"3973 Atlanta Highway  Sw, Suite 100, Loganville GA  30052-1804",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2555,"3973 Atlanta Hwy., Suite #600, Loganville GA  30052",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2556,"3975 Hwy 119 S, Guyton GA  31312",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2557,"3975 Old Milton Pkwy, Suite # 3, Alpharetta GA  30005",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2558,"3985 Steve Reynolds Blvd., Building K 101, Norcross GA  30093",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2559,"399 Blige Rd, Richmond Hill GA  31324",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2560,"3990 Old Milton Parkway, Suite 1, Alpharetta GA  30005",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2561,"4  ARDSLEY COURT, Savannah GA  31411",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2562,"4 Aberdeen Circle, Cordele GA  31015",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2563,"4 Briarberry Bluff Drive, Savannah GA  31406",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2564,"4 Lester Road, Statesboro GA  30458",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2565,"4 Saddlewood, Newnan GA  30265",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2566,"4 Southerland Road, Savannah GA  31411",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2567,"4 Trapper Court, Midland GA  31820",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2568,"4 magnolia ct, Moultrie GA  31768",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2569,"40 Drayton Court, Midway GA  31320",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2570,"40 Trail Road, Marietta GA  30064",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2571,"400 17th Street, Apt 2205, Atlanta GA  30363",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2572,"400 A Johnny Mercer Blvd, Savannah GA  31410",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2573,"400 Brookstone Centre Parkway, Suite 100, Columbus GA  31904",2.0,0.0,0.0,0.0,0,0,4.0,0.0
2574,"400 McDonough Parkway, McDonough GA  30253",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2575,"400 Pharr Road NE, Apt 745, Atlanta GA  30305",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2576,"400 S. Pinetree Blvd., Thomasville GA  31792-7128",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2577,"400 Spillers Way, Warner Robins GA  31088",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2578,"400 Town Park Blvd, Ste 400, Evans GA  30809",0.0,0.0,1.0,0.0,0,0,0.0,2.0
2579,"400 Town Park Blvd, Suite 400, Evans GA  30809",0.0,0.0,1.0,0.0,0,0,0.0,2.0
2580,"400 Town Park Blvd., Suite 400, Evans GA  30809",0.0,0.0,1.0,0.0,0,0,0.0,2.0
2581,"400 Village Parkway, Apt 125, Athens GA  30606",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2582,"4000 Smithtown Road, Suite 150, Suwanee GA  30024",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2583,"4001 Canton Rd #3, Marietta GA  30066",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2584,"4001 Canton Rd., Suite 1, Marietta GA  30066",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2585,"4006 Cadwell Ln, Braselton GA  30517",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2586,"4007 Hidden Haven Court, Advanced Oral and Facial Specialist, Augusta GA  30909",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2587,"4007 Hidden Haven Ct., Augusta GA  30909",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2588,"401 Becket Rd, Saint Marys GA  31558",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2589,"401 Durden St, Vidalia GA  30474",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2590,"401 Permian Way, Suite C, Villa Rica GA  30180",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2591,"401 S. Main St., Suite B-1, Alpharetta GA  30009",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2592,"401 S. Main Street, Suite B-4, Alpharetta GA  30009",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2593,"4012 Erin Drive, Alpharetta GA  30022",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2594,"4019 Augusta Road, Suite 106, Garden City GA  31408",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2595,"4019 Labrador Way, Lilburn GA  30047",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2596,"402 Couper Ave, Saint Simons island GA  31522",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2597,"4020 Chapel Hill Rd, Suite 101, Douglasville GA  30135",0.0,0.0,1.0,1.0,0,0,0.0,2.0
2598,"4020 Elnora Dr., Macon GA  31210",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2599,"4020 Elnora Drive, Macon GA  31210",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2600,"4025 Lindley Circle, Powder Springs GA  30127",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2601,"4025 Wetherburn Way, Peachtree Corners GA  30092",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2602,"4028 Payten Place, Evans GA  30809",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2603,"403 East Maple St, Cumming GA  30040",2.0,0.0,0.0,0.0,0,0,4.0,0.0
2604,"403 Highway 74 North, Suite A, Peachtree City GA  30269",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2605,"4030 Tivoli Way, Alpharetta GA  30004",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2606,"4030 Winder Highway, Flowery Branch GA  30542",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2607,"4038 Mundy Mill Rd, PO Box 19, Oakwood GA  30566",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2608,"404 Green St, Gainesville GA  30501",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2609,"404 Old Mill Ct, Macon GA  31210",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2610,"404 Tribble Gap Road, Cumming GA  30040",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2611,"404 Windsor Manor Court, Duluth GA  30097",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2612,"4045 Orchard Rd., Suite 300, Smyrna GA  30080",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2613,"4046 Shady lane Dr SE, Smyrna GA  30080",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2614,"4046 Wetherburnway, Suite # 3, Peachtree Corners GA  30092",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2615,"404Green St., Gainesville GA  30501",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2616,"405 Kingswood Dr, Albany GA  31707",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2617,"4059 Columbia Road, Martinez GA  30907",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2618,"4059 Payten Place, Evans GA  30809",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2619,"406 Jade Dr, Augusta GA  30907",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2620,"406 STEVENS ENTRY, PEACHTREE CITY GA  30269",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2621,"406 Stevens Entry, Peachtree City GA  30269",2.0,0.0,0.0,2.0,0,0,4.0,0.0
2622,"4060 Johns Creek Parkway, Building B, Suwanee GA  30024",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2623,"4060 Johns Creek Parkway, Suwanee GA  30024",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2624,"4066 Andover Circle, McDonough GA  30252",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2625,"407 Castle Rock, McDonough GA  30253",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2626,"407 Forsyth St, Monticello GA  31064",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2627,"408 Lister Street, Waycross GA  31501",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2628,"408 N Madison Ave, Eatonton GA  31024",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2629,"408 N Westover Blvd, Albany GA  31707",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2630,"408 Park Way  Drive, Augusta GA  30907",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2631,"408 Perry st, manchester GA  31816",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2632,"408 Peru Loop, Blakely GA  39823",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2633,"408 West Perry Street, Manchester GA  31816",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2634,"4082 Mount Vernon Dr, Woodstock GA  30189",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2635,"4084 North Henry Boulevard, Stockbridge GA  30281",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2636,"4086 Amicalola Way, Buford GA  30519",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2637,"4089 Val Tech Road, Berrien Hall, Valdosta GA  31602",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2638,"409 Amber Way, Woodstock GA  30188",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2639,"409 Broome Street, LaGrange GA  30240",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2640,"409 Dixie Street, Carrollton GA  30117",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2641,"4090 Glen Hill Way NE, Marietta GA  30066",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2642,"4095  Christacy Way, Marietta GA  30066",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2643,"4095 Christacy Way, Marietta GA  30066",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2644,"41 Running Oak, Ringgold GA  30736",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2645,"410 E McPherson Ave, Nashville GA  31639",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2646,"410 Fawn Glen Dr, Roswell GA  30075",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2647,"410 N. Jeff Davis Drive, Fayetteville GA  30214",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2648,"410 North Jeff Davis Drive, Suite 200, Fayetteville GA  30214",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2649,"410 Peachtree PKWY, Building 400, Suite 4204, Cumming GA  30041",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2650,"410 Peachtree Pkwy Bldg 400, Ste 4250, Cumming GA  30041",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2651,"410 Peachtree Pkwy, Bldg 400, Suite 4250, Cumming GA  30041",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2652,"410 Remington Ave, Thomasville GA  31792",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2653,"410 Stevens Entry, Peachtree City GA  30269",2.0,0.0,0.0,0.0,0,0,4.0,0.0
2654,"410 Uvalda Street, Waycross GA  31501",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2655,"4104 Arkwright Rd, Macon GA  31210",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2656,"4104 Floyd Street, Covington GA  30014",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2657,"4106 Mill Street Suite B, Covington GA  30014",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2658,"411 Willowpeg Way, Rincon GA  31326",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2659,"412 Northside Dr East, Statesboro GA  30458",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2660,"4121 Cole Rd, Villa Rica GA  30180",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2661,"4122 Shady Oaks Drive, Martinez GA  30907",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2662,"4125 George Busbee Pkwy NW, Kennesaw GA  30144",2.0,0.0,0.0,0.0,0,0,4.0,0.0
2663,"4125 George Busbee Pkwy, -, Kennesaw GA  30144",2.0,0.0,0.0,0.0,0,0,4.0,0.0
2664,"4128-B Arkwright Rd., Macon GA  31210-1707",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2665,"413 Summer Dr. Ne., Atlanta GA  30328",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2666,"4135 Townbranch Ct, Covington GA  30014",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2667,"4136 Mill Street, Covington GA  30014",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2668,"4139 Baker st, suite#15, Covington GA  30014",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2669,"414 Honeybee Lane, Canton GA  30115",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2670,"414 Ivey Drive, Canton GA  30114",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2671,"414 Pendleton Place, Valdosta GA  31602",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2672,"4146 Highway 42, Locust Grove GA  30248",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2673,"415 Amys Way, Grovetown GA  30813",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2674,"415 E Jackson Street, Thomasville GA  31792",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2675,"415 Pineland Rd NW, Atlanta GA  30342",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2676,"415 candler trail, Canton GA  30115",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2677,"4150 Five Forks Trickum RD, Lilburn GA  30047",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2678,"4150 Five Forks Trickum Rd, Lilburn GA  30047",21.0,0.0,0.0,10.0,0,0,42.0,0.0
2679,"4152 Creekview Bluff Ct, Buford GA  30518",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2680,"4152 Creekview Bluff Ct., Buford GA  30518",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2681,"4152 Integrity Way, Powder Springs GA  30127",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2682,"4165 Old Milton Parkway, #270, Alpharetta GA  30005",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2683,"4165 Old Milton Parkway, Suite 190 West, Alpharetta GA  30005",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2684,"4165 Old Milton Parkway, Suite 200, Alpharetta GA  30005",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2685,"4165 Old Milton Parkway, Suite 270, Alpharetta GA  30005",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2686,"4165 Old Milton Pkwy., Ste 270, Alpharetta GA  30005",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2687,"4165 Old Milton Pkwy., Suite 140, Alpharetta GA  30005",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2688,"4166 Dunwoody Terrace, Atlanta GA  30341",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2689,"4168 Baker Street, NorthEast, Covington GA  30014",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2690,"417 Sawtooth Ct, Kathleen GA  31047",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2691,"4174 Mullikin Rd, Evans GA  30809",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2692,"4174 Mullikin Road, Evans GA  30809",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2693,"418 Remington Avenue, Thomasville GA  31792",4.0,0.0,0.0,0.0,0,0,8.0,0.0
2694,"419 East 2nd Avnue, Double Cola Bldg., Rome GA  30161",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2695,"419 North Church Street, Thomaston GA  30286",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2696,"4190 Old Milton Parkway, suite 2i, Alpharetta GA  30005",0.0,0.0,0.0,1.0,0,0,0.0,0.0
2697,"4195 Pleasant Hill Rd., Suite #200, Duluth GA  30096",2.0,0.0,0.0,0.0,0,0,4.0,0.0
2698,"4196 Cavalier Drive, Macon GA  31220",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2699,"42 Georgia Avenue, Commerce GA  30529",1.0,0.0,0.0,0.0,0,0,2.0,0.0
2700,"42 Main St Ste 3-B, Senoia GA  30276",0.0,0.0,0.0,1.0,0,0,0.0,0.0
