id,,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,,
1400000US13081010100,,"Census Tract 101, Crisp County, Georgia",108,57,42,0,42,0,0,0,85,0,0,0,281,80,59,46,0,39,0,0,0,49,0,0,8,160,47,22,0,0,0,36,0,0,21,30,0,4,501.5,154,107.5,12,775,,
1400000US13081010201,,"Census Tract 102.01, Crisp County, Georgia",40,0,45,40,28,0,0,0,13,110,0,0,435,61,0,148,18,36,85,0,0,0,32,29,26,388,5,0,115,0,67,44,71,0,37,13,36,0,537.5,290.5,180,91,1099,,
1400000US13081010202,,"Census Tract 102.02, Crisp County, Georgia",62,36,0,0,0,0,0,0,37,0,22,0,217,14,0,17,0,145,0,0,0,35,0,6,0,224,41,0,18,0,72,0,0,16,14,0,22,41,296.5,167.5,43,91,598,,
1400000US13081010300,,"Census Tract 103, Crisp County, Georgia",24,26,0,6,6,41,0,0,39,41,0,0,352,67,24,26,30,46,9,26,0,44,60,20,0,327,68,0,28,26,36,71,0,0,5,78,10,5,369,235,223,35,862,,
1400000US13081010400,,"Census Tract 104, Crisp County, Georgia",0,202,58,195,0,0,0,0,178,21,0,0,729,216,87,114,274,0,0,0,0,38,0,0,0,622,137,132,60,89,0,0,0,51,60,75,0,18,1564,189,234,18,2005,,
1400000US13081010500,,"Census Tract 105, Crisp County, Georgia",18,0,0,0,0,0,9,22,0,6,0,0,75,10,0,0,3,7,0,0,14,4,13,24,0,88,0,29,0,5,4,14,0,0,13,8,12,3,70.5,73,35.5,39,218,,
1400000US13083040101,,"Census Tract 401.01, Dade County, Georgia",44,0,8,30,62,0,0,0,60,15,17,11,372,46,18,0,21,0,38,0,0,103,8,66,72,327,28,10,0,22,47,39,0,0,105,4,19,53,281.5,265.5,161,238,946,,
1400000US13083040102,,"Census Tract 401.02, Dade County, Georgia",14,0,0,22,0,44,8,7,63,24,31,20,147,18,0,0,38,22,4,10,0,28,0,27,0,369,39,0,20,18,11,0,10,17,180,11,30,33,185.5,252,170.5,141,749,,
1400000US13083040200,,"Census Tract 402, Dade County, Georgia",13,0,0,31,0,27,0,0,21,21,0,21,208,19,0,25,40,8,31,0,0,53,0,0,32,285,0,0,26,13,25,13,40,0,38,69,0,61,183.5,183.5,146,114,627,,
1400000US13083040300,,"Census Tract 403, Dade County, Georgia",0,28,29,22,17,38,0,0,10,66,13,23,130,0,25,11,0,0,0,0,0,14,25,25,30,272,65,0,16,0,0,0,25,0,46,61,25,34,204.5,106.5,187,150,648,,
1400000US13085970100,,"Census Tract 9701, Dawson County, Georgia",0,19,39,12,8,88,34,75,189,56,80,8,449,34,10,33,6,3,25,8,33,106,136,40,15,308,15,10,37,9,10,27,0,29,58,27,54,32,234.5,506,395.5,229,1365,,
1400000US13085970201,,"Census Tract 9702.01, Dawson County, Georgia",21,0,44,140,0,13,0,0,37,100,42,48,389,0,0,27,0,0,15,60,0,33,8,86,160,712,0,0,0,0,0,15,48,0,54,145,132,318,232,213,315,786,1546,,
1400000US13085970202,,"Census Tract 9702.02, Dawson County, Georgia",22,0,47,54,23,238,0,0,62,52,26,67,444,0,0,47,26,49,0,23,0,115,23,104,57,960,15,0,0,0,115,292,70,0,35,114,275,44,304.5,822.5,295,573,1995,,
1400000US13089020100,,"Census Tract 201, DeKalb County, Georgia",30,0,0,0,0,0,0,0,0,27,0,198,224,39,0,0,0,16,0,0,0,10,10,14,135,110,0,0,0,0,0,0,0,0,0,11,20,79,77,13,53,446,589,,
1400000US13089020200,,"Census Tract 202, DeKalb County, Georgia",0,0,0,0,0,0,0,0,0,0,0,14,135,0,14,0,0,0,0,0,0,0,12,0,109,145,17,14,0,0,0,0,0,0,0,13,0,101,45,0,25,224,294,,
1400000US13089020300,,"Census Tract 203, DeKalb County, Georgia",0,0,0,0,0,0,0,0,57,21,34,256,356,0,0,0,0,0,0,0,0,18,23,69,246,326,0,0,0,0,18,0,0,0,8,0,32,268,9,50.5,85.5,905,1050,,
1400000US13089020400,,"Census Tract 204, DeKalb County, Georgia",0,0,0,0,0,0,0,0,7,0,6,114,305,61,0,0,0,0,0,0,0,6,57,12,169,176,10,0,0,0,0,10,0,0,0,0,0,156,71,16.5,63.5,457,608,,
1400000US13089020500,,"Census Tract 205, DeKalb County, Georgia",53,0,0,0,25,0,0,0,26,17,8,27,115,5,39,0,0,0,19,0,28,0,10,4,10,81,0,0,0,0,0,0,0,14,56,6,0,5,109.5,114.5,74,54,352,,
1400000US13089020600,,"Census Tract 206, DeKalb County, Georgia",75,0,0,27,0,0,0,0,0,0,0,18,126,47,46,0,12,0,14,0,0,0,0,0,7,115,88,0,0,12,0,0,0,0,7,8,0,0,307,17.5,11.5,25,361,,
1400000US13089020700,,"Census Tract 207, DeKalb County, Georgia",69,14,0,0,0,0,7,0,0,28,41,130,103,0,8,0,18,0,7,0,0,0,0,16,54,71,10,5,0,6,10,3,0,5,0,11,0,21,135,27,39,262,463,,
1400000US13089020801,,"Census Tract 208.01, DeKalb County, Georgia",14,0,0,0,0,37,0,0,0,17,49,113,197,0,0,16,0,0,0,0,0,87,22,0,72,152,0,0,0,0,0,0,0,0,47,93,0,12,30,104,199,246,579,,
1400000US13089020802,,"Census Tract 208.02, DeKalb County, Georgia",190,0,29,0,15,53,0,0,16,85,8,184,272,41,0,43,56,0,17,0,0,0,56,16,43,261,21,0,58,102,0,17,0,0,17,7,13,26,547.5,111,164.5,290,1113,,
1400000US13089020900,,"Census Tract 209, DeKalb County, Georgia",17,0,0,0,0,35,0,0,0,32,0,208,271,0,0,0,0,0,12,0,0,54,16,78,111,0,0,0,0,0,0,0,0,0,0,0,0,0,17,74,75,397,563,,
1400000US13089021101,,"Census Tract 211.01, DeKalb County, Georgia",0,0,0,20,0,0,8,0,23,65,8,346,353,8,0,0,0,0,0,32,0,0,0,7,306,199,0,0,0,0,0,0,11,0,0,24,15,149,28,62.5,100.5,831,1022,,
1400000US13089021102,,"Census Tract 211.02, DeKalb County, Georgia",0,0,0,0,0,0,0,0,54,0,20,231,118,0,0,0,0,0,0,0,0,0,16,52,50,269,0,0,0,0,0,0,0,0,0,17,37,215,0,27,60,605,692,,
1400000US13089021202,,"Census Tract 212.02, DeKalb County, Georgia",0,0,0,0,0,0,138,0,44,81,60,498,785,0,0,0,0,0,20,142,0,32,31,0,560,758,42,0,0,0,0,38,0,0,32,108,0,538,42,392,274,1656,2364,,
1400000US13089021204,,"Census Tract 212.04, DeKalb County, Georgia",145,207,61,43,116,0,0,18,42,0,0,0,362,70,161,24,70,23,14,0,0,0,0,0,0,229,41,79,0,58,51,0,0,0,0,0,0,0,1054,148,21,0,1223,,
1400000US13089021208,,"Census Tract 212.08, DeKalb County, Georgia",0,22,29,0,7,0,0,0,57,14,43,128,220,0,29,69,0,16,0,0,0,19,0,29,58,315,0,27,108,0,0,0,0,0,10,0,57,113,295.5,54.5,57,428,835,,
1400000US13089021209,,"Census Tract 212.09, DeKalb County, Georgia",63,0,86,0,0,0,0,0,0,148,18,262,227,9,0,0,0,0,0,0,0,19,78,62,59,138,0,0,0,0,0,0,0,0,0,0,0,138,158,9.5,235.5,539,942,,
1400000US13089021210,,"Census Tract 212.10, DeKalb County, Georgia",0,0,0,0,0,0,0,0,59,40,76,163,591,0,0,0,0,0,0,0,0,57,21,14,499,731,32,0,0,0,0,5,0,0,12,40,55,587,32,69,165,1394,1660,,
1400000US13089021211,,"Census Tract 212.11, DeKalb County, Georgia",0,0,0,0,0,8,0,0,12,30,61,194,384,0,0,0,17,0,6,0,0,8,64,75,214,347,0,0,0,0,34,7,0,22,34,14,53,183,34,87,135,780,1036,,
1400000US13089021213,,"Census Tract 212.13, DeKalb County, Georgia",0,0,0,0,0,0,0,0,0,12,10,325,402,0,0,0,0,0,10,0,0,0,13,0,379,436,0,0,0,0,0,10,0,0,19,9,100,298,0,29.5,43.5,1112,1185,,
1400000US13089021214,,"Census Tract 212.14, DeKalb County, Georgia",0,0,0,0,169,0,0,0,0,0,107,379,683,0,0,0,0,0,0,0,0,0,73,38,572,439,13,0,0,43,20,0,0,0,19,0,13,331,150.5,104,82.5,1440,1777,,
1400000US13089021215,,"Census Tract 212.15, DeKalb County, Georgia",42,0,47,0,0,0,100,63,38,107,231,304,551,49,0,51,0,0,19,0,0,24,80,67,261,391,0,0,61,0,0,0,0,47,0,153,0,130,250,260,371,993,1874,,
1400000US13089021216,,"Census Tract 212.16, DeKalb County, Georgia",0,0,0,0,0,0,0,0,0,55,95,582,708,0,0,0,0,0,0,0,15,162,128,78,325,260,0,0,0,0,0,0,0,17,0,0,107,136,0,113,264,1323,1700,,
1400000US13089021217,,"Census Tract 212.17, DeKalb County, Georgia",0,16,0,0,0,0,0,0,41,33,23,156,184,0,13,18,0,0,0,0,0,6,54,26,67,205,23,12,0,0,7,35,0,0,15,7,8,98,85.5,69.5,125,378,658,,
1400000US13089021218,,"Census Tract 212.18, DeKalb County, Georgia",49,0,0,24,0,0,0,0,28,52,44,88,395,67,50,0,0,0,0,0,0,59,60,58,101,282,14,49,14,0,0,0,0,47,31,44,68,15,267,106,215,374,962,,
1400000US13089021301,,"Census Tract 213.01, DeKalb County, Georgia",117,26,51,0,59,0,0,0,68,41,0,22,255,63,26,57,0,4,54,0,25,9,0,0,17,290,46,46,25,18,88,0,0,0,21,10,36,0,550.5,203.5,100,75,929,,
1400000US13089021303,,"Census Tract 213.03, DeKalb County, Georgia",46,109,149,107,192,19,8,29,15,10,0,12,691,69,112,100,119,187,17,6,11,41,0,14,15,423,36,80,12,73,44,64,0,0,79,0,19,16,1223.5,433,77.5,76,1810,,
1400000US13089021305,,"Census Tract 213.05, DeKalb County, Georgia",148,19,85,126,130,0,0,24,27,40,0,74,653,140,57,126,54,51,0,0,0,100,43,0,82,414,73,50,93,0,43,0,0,0,39,30,24,62,1083,219,196,242,1740,,
1400000US13089021306,,"Census Tract 213.06, DeKalb County, Georgia",112,64,93,79,24,36,25,0,58,30,0,81,298,24,77,0,29,0,49,0,0,72,32,6,9,673,65,108,0,46,83,38,75,26,155,47,20,10,750.5,445,251.5,126,1573,,
1400000US13089021307,,"Census Tract 213.07, DeKalb County, Georgia",20,38,27,85,17,31,22,0,136,22,0,38,382,0,65,13,8,54,0,18,20,130,0,41,33,341,2,33,0,46,76,0,0,56,62,9,19,38,410.5,384.5,195,169,1159,,
1400000US13089021308,,"Census Tract 213.08, DeKalb County, Georgia",14,0,0,0,98,0,0,0,91,130,30,11,192,0,47,25,28,50,0,0,17,25,0,0,0,448,0,26,43,63,71,0,0,0,213,0,0,32,355.5,291,294.5,73,1014,,
1400000US13089021405,,"Census Tract 214.05, DeKalb County, Georgia",0,0,48,67,0,0,0,0,0,0,13,410,375,11,0,75,0,0,0,0,31,0,0,60,198,97,11,0,33,0,0,0,0,30,0,0,0,23,245,61,0,704,1010,,
1400000US13089021409,,"Census Tract 214.09, DeKalb County, Georgia",17,54,93,0,41,77,0,0,37,0,20,9,475,85,26,132,20,81,48,0,0,68,0,7,8,244,28,27,0,41,0,111,0,0,37,0,0,0,584,368,71,44,1067,,
1400000US13089021410,,"Census Tract 214.10, DeKalb County, Georgia",0,322,36,24,0,0,0,33,45,0,4,28,404,27,140,22,0,103,24,0,31,22,30,0,5,371,0,74,22,0,92,26,0,0,126,31,0,0,764.5,308,157.5,37,1267,,
1400000US13089021411,,"Census Tract 214.11, DeKalb County, Georgia",8,0,0,0,0,0,0,0,35,7,44,183,113,0,0,9,0,0,0,0,0,0,0,10,94,21,11,0,0,0,0,0,0,0,0,0,10,0,28,17.5,24.5,341,411,,
1400000US13089021412,,"Census Tract 214.12, DeKalb County, Georgia",0,0,11,0,0,8,30,12,39,33,0,435,232,0,0,0,0,0,0,0,0,18,37,0,177,125,0,0,0,0,0,16,26,0,0,19,8,56,11,120.5,117.5,676,925,,
1400000US13089021413,,"Census Tract 214.13, DeKalb County, Georgia",11,117,49,75,48,33,0,22,111,4,44,85,569,73,144,30,47,78,70,10,0,106,0,0,11,290,17,0,106,36,0,80,0,44,0,0,7,0,768,430.5,112.5,147,1458,,
1400000US13089021414,,"Census Tract 214.14, DeKalb County, Georgia",19,115,66,20,103,0,36,0,42,8,35,55,416,82,120,94,13,0,22,34,10,0,0,41,0,333,33,46,47,70,21,43,17,14,15,14,0,13,787,266.5,50.5,144,1248,,
1400000US13089021415,,"Census Tract 214.15, DeKalb County, Georgia",15,0,95,0,0,0,0,0,0,16,17,58,106,11,0,32,0,0,0,24,8,0,0,0,31,104,0,0,65,0,0,0,0,0,0,0,0,39,218,32,16,145,411,,
1400000US13089021416,,"Census Tract 214.16, DeKalb County, Georgia",21,0,42,0,0,21,0,0,0,2,0,31,105,48,0,34,18,0,0,0,0,0,3,0,2,47,0,0,0,44,0,0,0,0,0,3,0,0,207,21,8,33,269,,
1400000US13089021417,,"Census Tract 214.17, DeKalb County, Georgia",203,75,193,301,34,35,0,0,37,41,15,0,557,68,53,146,78,57,34,0,0,121,0,0,0,292,47,0,92,29,60,50,0,0,0,14,0,0,1360.5,273.5,134,15,1783,,
1400000US13089021502,,"Census Tract 215.02, DeKalb County, Georgia",0,0,0,0,0,0,0,0,0,0,0,68,85,0,0,0,0,0,25,0,0,0,0,0,60,87,0,0,0,14,0,0,12,0,0,0,0,61,14,37,0,189,240,,
1400000US13089021503,,"Census Tract 215.03, DeKalb County, Georgia",0,98,12,44,0,23,0,57,108,4,0,125,238,0,80,0,0,0,0,0,0,11,29,0,118,231,0,0,0,0,25,0,0,0,0,27,12,167,246.5,152,119.5,422,940,,
1400000US13089021504,,"Census Tract 215.04, DeKalb County, Georgia",22,0,0,0,0,0,0,0,28,44,0,83,183,0,0,0,0,0,0,0,0,56,58,0,69,142,0,0,0,0,0,16,0,0,69,0,0,57,22,92.5,178.5,209,502,,
1400000US13089021602,,"Census Tract 216.02, DeKalb County, Georgia",0,0,0,0,0,0,0,0,0,0,16,93,317,0,0,0,8,0,0,0,0,0,0,74,235,183,0,37,0,9,0,7,0,0,16,0,22,92,54,15,8,532,609,,
1400000US13089021603,,"Census Tract 216.03, DeKalb County, Georgia",0,0,0,0,50,0,0,0,0,30,0,206,185,0,0,0,0,20,0,0,0,10,15,0,140,272,45,0,0,36,25,0,0,17,24,16,0,109,128.5,81.5,78,455,743,,
1400000US13089021604,,"Census Tract 216.04, DeKalb County, Georgia",0,0,0,0,0,0,0,0,0,12,25,165,365,0,0,10,0,0,12,0,0,53,14,59,217,280,0,0,0,0,0,0,0,0,33,22,22,203,10,55,91,691,847,,
1400000US13089021605,,"Census Tract 216.05, DeKalb County, Georgia",79,34,71,0,0,0,0,0,31,160,31,313,373,0,0,51,0,0,0,0,0,20,102,82,118,315,0,0,44,0,0,0,0,0,103,37,0,131,279,77,376,675,1407,,
1400000US13089021703,,"Census Tract 217.03, DeKalb County, Georgia",0,0,0,0,0,0,0,0,41,0,42,230,419,27,0,0,0,0,0,11,0,0,10,126,245,364,27,0,0,0,0,0,0,0,14,27,0,296,54,38.5,64.5,939,1096,,
1400000US13089021704,,"Census Tract 217.04, DeKalb County, Georgia",0,9,21,0,0,0,30,0,18,50,40,285,428,0,0,0,0,0,0,22,0,54,26,61,265,407,0,0,0,0,0,0,44,0,19,27,34,283,30,141.5,148.5,968,1288,,
1400000US13089021705,,"Census Tract 217.05, DeKalb County, Georgia",47,0,48,51,48,136,15,0,74,6,0,93,231,16,0,37,75,49,0,0,0,23,6,0,25,236,0,0,0,73,37,0,0,0,83,0,5,38,414,308,102,161,985,,
1400000US13089021706,,"Census Tract 217.06, DeKalb County, Georgia",0,0,0,0,0,57,0,0,39,95,82,121,152,0,0,0,0,0,0,0,0,38,0,11,103,316,0,47,0,0,0,0,0,19,10,14,57,169,47,119.5,152.5,543,862,,
1400000US13089021805,,"Census Tract 218.05, DeKalb County, Georgia",93,36,0,0,0,0,16,0,146,71,22,74,626,81,0,34,45,65,0,0,0,154,35,117,95,457,16,0,0,0,23,0,27,0,109,128,84,70,349,291.5,438.5,462,1541,,
1400000US13089021806,,"Census Tract 218.06, DeKalb County, Georgia",0,0,0,47,70,41,0,0,173,34,60,0,415,0,0,0,81,0,0,49,0,93,95,23,74,327,0,0,0,29,122,51,0,0,69,30,0,26,253,404.5,326.5,183,1167,,
1400000US13089021808,,"Census Tract 218.08, DeKalb County, Georgia",51,37,42,60,22,19,0,0,36,28,25,90,612,70,55,23,50,75,43,0,0,69,31,57,139,429,15,0,14,48,26,0,8,0,24,63,94,137,526.5,196,186.5,542,1451,,
1400000US13089021809,,"Census Tract 218.09, DeKalb County, Georgia",0,0,0,0,18,0,0,9,18,50,0,162,415,0,0,0,0,109,0,0,86,40,49,14,117,517,0,0,0,0,168,0,0,0,0,19,13,317,147.5,271.5,147,623,1189,,
1400000US13089021810,,"Census Tract 218.10, DeKalb County, Georgia",0,0,0,0,25,44,0,0,59,25,14,50,263,13,0,0,0,0,0,0,0,93,14,15,128,427,13,0,0,0,39,0,0,0,150,32,66,127,58,227,222,400,907,,
1400000US13089021812,,"Census Tract 218.12, DeKalb County, Georgia",18,0,57,16,4,34,5,0,7,38,26,48,162,37,0,15,23,16,22,28,0,10,2,4,5,158,14,0,4,67,4,0,15,0,24,1,7,22,263,136.5,61.5,112,573,,
1400000US13089021813,,"Census Tract 218.13, DeKalb County, Georgia",25,0,32,0,21,37,0,0,46,0,0,0,242,16,24,130,11,25,0,0,0,36,0,0,0,337,8,22,142,38,55,25,0,0,37,0,0,10,498.5,172,59.5,10,740,,
1400000US13089021814,,"Census Tract 218.14, DeKalb County, Georgia",123,223,0,36,50,80,0,64,13,76,15,0,612,78,310,16,89,80,16,0,0,0,23,0,0,228,83,47,0,35,31,16,0,0,0,0,0,16,1120.5,263,105.5,31,1520,,
1400000US13089021906,,"Census Tract 219.06, DeKalb County, Georgia",34,33,24,7,15,35,0,54,62,46,45,0,418,46,0,42,129,0,56,3,26,40,51,0,25,545,60,15,0,54,21,177,5,25,10,122,11,45,462,455,275,126,1318,,
1400000US13089021907,,"Census Tract 219.07, DeKalb County, Georgia",42,0,0,55,68,18,0,0,153,59,0,112,415,84,0,0,0,79,0,0,0,133,79,14,26,668,0,0,48,48,45,53,0,13,265,65,73,58,373,455.5,478.5,283,1590,,
1400000US13089021908,,"Census Tract 219.08, DeKalb County, Georgia",23,101,131,23,75,19,0,0,151,20,0,0,668,153,183,10,0,196,49,0,0,28,34,15,0,646,112,83,0,0,165,50,0,0,191,0,45,0,1037,521,239,60,1857,,
1400000US13089021909,,"Census Tract 219.09, DeKalb County, Georgia",53,60,70,100,141,0,0,0,70,0,0,0,721,7,60,221,84,87,0,57,0,123,59,0,23,532,114,44,140,79,0,0,57,0,66,16,16,0,1146,357.5,204.5,39,1747,,
1400000US13089021910,,"Census Tract 219.10, DeKalb County, Georgia",0,0,103,0,0,142,0,40,87,47,39,6,410,46,23,0,69,92,45,0,0,25,20,80,10,537,122,0,59,116,18,89,0,0,92,41,0,0,593,473,210,135,1411,,
1400000US13089021911,,"Census Tract 219.11, DeKalb County, Georgia",0,88,62,0,56,0,0,0,0,0,0,0,283,107,81,67,0,0,0,0,0,0,28,0,0,157,28,0,60,0,0,65,4,0,0,0,0,0,521,97,28,0,646,,
1400000US13089021912,,"Census Tract 219.12, DeKalb County, Georgia",0,106,0,18,0,15,0,0,8,0,0,109,134,8,21,0,0,0,13,0,0,0,8,8,76,299,8,56,0,0,0,0,0,0,0,37,61,137,217,32,49,391,689,,
1400000US13089021913,,"Census Tract 219.13, DeKalb County, Georgia",14,227,47,97,41,0,0,47,46,30,0,0,435,38,153,58,70,39,40,0,11,26,0,0,0,248,13,12,124,24,0,7,0,0,68,0,0,0,917,215,100,0,1232,,
1400000US13089022001,,"Census Tract 220.01, DeKalb County, Georgia",30,0,69,0,0,21,9,0,15,0,25,110,245,20,0,58,0,0,18,0,0,8,12,25,104,175,10,0,0,0,0,0,0,38,9,81,8,29,187,102,109,301,699,,
1400000US13089022004,,"Census Tract 220.04, DeKalb County, Georgia",0,28,67,61,18,80,0,0,89,15,8,58,498,48,33,50,28,7,29,16,55,132,19,9,72,623,32,26,35,29,63,9,8,70,222,78,0,51,481,532.5,333.5,198,1545,,
1400000US13089022005,,"Census Tract 220.05, DeKalb County, Georgia",221,149,255,159,0,61,0,27,56,0,0,29,296,26,0,56,47,0,63,0,25,29,11,0,39,371,91,12,0,17,0,4,0,67,108,47,0,25,1033,343.5,154.5,93,1624,,
1400000US13089022007,,"Census Tract 220.07, DeKalb County, Georgia",13,146,179,13,40,45,18,0,33,13,0,24,372,0,50,112,81,18,29,15,17,34,0,0,16,442,98,47,56,104,44,6,0,31,56,0,0,0,950,273.5,74.5,40,1338,,
1400000US13089022008,,"Census Tract 220.08, DeKalb County, Georgia",131,232,122,338,225,62,43,0,0,15,49,42,892,174,116,121,154,204,21,0,0,24,26,31,21,736,158,297,0,153,39,57,0,0,13,0,0,19,2230,435.5,59.5,162,2887,,
1400000US13089022009,,"Census Tract 220.09, DeKalb County, Georgia",196,25,100,31,22,25,45,0,95,67,0,0,556,163,59,23,47,49,19,32,48,69,47,0,0,495,203,101,0,0,61,0,0,47,36,22,25,0,1014,382,236,25,1657,,
1400000US13089022010,,"Census Tract 220.10, DeKalb County, Georgia",18,66,11,29,15,0,0,0,12,29,4,4,145,6,49,30,9,25,0,0,11,11,0,4,0,323,13,37,53,0,27,69,0,40,67,5,12,0,354.5,198.5,79,24,656,,
1400000US13089022100,,"Census Tract 221, DeKalb County, Georgia",90,92,106,31,0,0,0,19,42,35,0,33,258,10,20,28,27,8,27,0,29,56,0,0,53,167,77,19,23,0,0,0,0,0,34,0,0,14,527,145,101,100,873,,
1400000US13089022203,,"Census Tract 222.03, DeKalb County, Georgia",26,0,0,0,0,0,0,0,20,60,26,21,16,0,0,0,0,0,0,0,0,0,0,0,16,34,0,0,0,0,0,0,0,0,18,0,0,16,26,19,79,79,203,,
1400000US13089022204,,"Census Tract 222.04, DeKalb County, Georgia",0,152,43,0,47,50,42,0,66,156,31,164,729,0,269,144,0,0,102,0,65,21,59,31,38,543,60,194,0,45,20,0,0,120,33,29,0,42,940.5,472.5,304,306,2023,,
1400000US13089022301,,"Census Tract 223.01, DeKalb County, Georgia",0,0,0,0,0,38,0,0,16,100,19,201,263,0,0,75,19,0,13,0,0,0,65,0,91,175,0,0,45,0,0,0,0,0,0,38,14,78,139,59,211,403,812,,
1400000US13089022302,,"Census Tract 223.02, DeKalb County, Georgia",0,0,11,21,0,0,30,0,12,27,0,115,197,0,0,10,42,0,0,0,0,15,17,42,71,134,0,0,16,0,17,0,0,0,25,0,29,47,108.5,64.5,70,304,547,,
1400000US13089022401,,"Census Tract 224.01, DeKalb County, Georgia",0,0,53,0,17,0,0,0,0,0,0,67,106,0,0,0,0,17,0,0,0,0,0,0,89,128,23,0,0,0,0,0,0,0,0,0,0,105,93,17,0,261,371,,
1400000US13089022402,,"Census Tract 224.02, DeKalb County, Georgia",0,0,0,0,0,0,0,0,0,0,0,10,77,0,5,0,7,7,0,0,0,10,35,0,13,44,0,8,0,0,0,0,0,0,5,21,0,10,23.5,11,63.5,33,131,,
1400000US13089022403,,"Census Tract 224.03, DeKalb County, Georgia",0,0,0,0,0,0,0,0,27,42,6,196,298,0,0,0,0,0,0,0,0,16,32,0,250,334,10,0,0,0,0,0,0,0,8,24,30,262,10,25.5,123.5,744,903,,
1400000US13089022500,,"Census Tract 225, DeKalb County, Georgia",378,48,0,0,20,0,0,0,35,96,67,211,922,322,46,90,0,37,0,16,0,100,60,11,240,583,166,0,0,0,0,0,17,0,69,68,12,251,1078.5,163.5,326,792,2360,,
1400000US13089022600,,"Census Tract 226, DeKalb County, Georgia",0,0,0,71,0,0,0,0,87,11,28,424,525,0,0,0,43,0,0,0,0,13,52,64,353,596,0,0,0,0,0,0,0,0,12,28,91,465,114,56,147,1425,1742,,
1400000US13089022700,,"Census Tract 227, DeKalb County, Georgia",0,0,49,0,0,0,0,0,26,55,62,450,805,0,0,0,0,0,0,0,0,83,40,151,531,300,16,0,0,13,0,0,0,0,39,20,21,191,78,74,189,1406,1747,,
1400000US13089022800,,"Census Tract 228, DeKalb County, Georgia",11,0,0,0,0,0,0,0,0,76,64,360,343,0,11,0,0,0,0,0,0,15,24,22,271,397,7,25,0,0,0,10,0,0,65,22,28,240,54,50,162,985,1251,,
1400000US13089022900,,"Census Tract 229, DeKalb County, Georgia",0,0,0,0,0,0,0,0,0,60,18,104,183,0,0,0,0,0,0,0,0,12,0,24,147,225,22,28,0,0,0,0,0,0,23,18,20,114,50,17.5,95.5,427,590,,
1400000US13089023000,,"Census Tract 230, DeKalb County, Georgia",0,0,0,0,0,0,0,6,6,21,18,116,223,0,0,0,0,12,0,62,0,13,28,5,103,115,0,0,0,6,0,0,0,0,0,0,28,81,12,83.5,58.5,351,505,,
1400000US13089023101,,"Census Tract 231.01, DeKalb County, Georgia",0,0,12,0,0,0,0,24,44,17,5,12,276,0,44,24,71,0,9,29,0,68,8,10,13,238,48,15,12,43,28,8,0,0,39,13,0,32,283,159.5,113.5,72,628,,
1400000US13089023102,,"Census Tract 231.02, DeKalb County, Georgia",21,0,0,139,0,0,0,11,0,0,0,90,239,38,0,0,48,0,42,0,0,31,0,0,80,185,8,0,0,31,0,21,0,39,31,0,9,46,285,144,31,225,685,,
1400000US13089023107,,"Census Tract 231.07, DeKalb County, Georgia",33,16,0,0,50,0,0,0,10,0,8,12,371,63,0,52,0,44,27,25,0,61,0,47,52,264,44,10,27,9,53,42,0,0,8,26,0,45,327.5,207,65.5,164,764,,
