,id,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,
646,1400000US24510160200,"Census Tract 1602, Baltimore city, Maryland",126,91,0,0,0,0,9,0,0,0,0,14,292,22,77,0,46,0,45,9,0,13,68,0,12,212,31,83,17,22,0,4,0,0,42,0,0,13,515,136.96,53.04,39,744,
50,1400000US24510160300,"Census Tract 1603, Baltimore city, Maryland",76,0,0,0,0,0,0,0,0,0,0,0,85,50,0,4,0,0,0,0,0,10,21,0,0,69,31,13,3,0,0,0,0,0,8,0,14,0,177,22.62,16.38,14,230,
44,1400000US24510160400,"Census Tract 1604, Baltimore city, Maryland",58,47,20,0,35,0,16,0,0,18,0,0,317,181,48,0,0,19,0,20,8,32,9,0,0,287,197,30,0,0,0,4,12,7,32,5,0,0,597.2,175.84,24.96,0,798,
1187,1400000US24510160500,"Census Tract 1605, Baltimore city, Maryland",0,38,5,73,0,43,42,31,0,24,0,0,380,11,103,0,45,70,0,0,27,103,13,0,8,369,44,65,17,17,103,8,0,28,48,24,7,8,469.9,464.52,47.58,23,1005,
675,1400000US24510160600,"Census Tract 1606, Baltimore city, Maryland",118,16,59,17,0,29,0,16,43,0,0,36,315,7,69,15,0,0,65,0,30,97,0,0,32,162,11,33,40,0,0,35,0,29,14,0,0,0,385,358,0,68,811,
45,1400000US24510160700,"Census Tract 1607, Baltimore city, Maryland",0,38,147,10,32,59,0,0,37,0,0,0,440,94,11,234,26,12,16,0,12,35,0,0,0,329,28,7,126,46,0,0,10,0,82,0,0,30,780.2,281.8,0,30,1092,
1135,1400000US24510160801,"Census Tract 1608.01, Baltimore city, Maryland",0,0,74,36,27,0,0,0,58,0,0,0,243,0,0,32,17,16,0,23,0,34,81,20,20,168,0,0,0,17,41,0,0,10,0,88,0,12,201.2,220.98,131.82,52,606,
1136,1400000US24510160802,"Census Tract 1608.02, Baltimore city, Maryland",29,44,16,25,15,207,0,20,8,8,0,13,287,14,74,0,38,14,81,0,0,14,17,19,16,228,7,52,0,60,41,27,0,20,0,0,21,0,380,431.5,19.5,69,900,
55,1400000US24510170100,"Census Tract 1701, Baltimore city, Maryland",0,20,0,0,7,0,0,0,74,0,0,0,71,0,18,0,16,29,0,0,0,8,0,0,0,42,8,0,6,7,0,0,0,8,0,13,0,0,85.8,118.06,10.14,0,214,
46,1400000US24510170200,"Census Tract 1702, Baltimore city, Maryland",100,20,72,0,28,29,17,0,0,0,0,0,276,186,20,38,0,0,0,32,0,0,0,0,0,446,170,40,5,34,0,118,48,0,31,0,0,0,693.4,294.6,0,0,988,
680,1400000US24510170300,"Census Tract 1703, Baltimore city, Maryland",41,65,8,0,0,0,0,0,9,21,0,0,83,39,27,7,0,0,0,0,0,0,10,0,0,110,0,0,24,0,37,15,0,0,0,10,18,6,222.1,58.92,31.98,24,337,
47,1400000US24510180100,"Census Tract 1801, Baltimore city, Maryland",78,8,54,63,8,0,0,0,0,0,0,0,228,88,40,40,29,0,0,0,31,0,0,0,0,237,92,25,19,35,0,26,0,0,0,40,0,0,573.4,71.4,31.2,0,676,
56,1400000US24510180200,"Census Tract 1802, Baltimore city, Maryland",22,0,0,0,0,0,0,0,14,0,0,6,71,39,0,0,5,0,0,0,0,13,10,0,4,32,27,0,0,5,0,0,0,0,0,0,0,0,98,29.2,7.8,10,145,
48,1400000US24510180300,"Census Tract 1803, Baltimore city, Maryland",0,0,0,15,0,0,0,0,0,25,0,13,75,18,0,18,14,0,0,0,0,0,25,0,0,12,0,0,0,0,0,0,0,0,7,5,0,0,65,19.1,42.9,13,140,
289,1400000US24510190100,"Census Tract 1901, Baltimore city, Maryland",90,76,51,34,0,14,21,0,0,0,0,17,188,49,27,18,34,0,39,15,0,0,6,0,0,151,40,23,19,0,0,20,0,0,21,28,0,0,461,137.48,26.52,17,642,
290,1400000US24510190200,"Census Tract 1902, Baltimore city, Maryland",0,51,13,27,0,0,0,0,11,25,40,0,134,0,61,0,22,0,0,0,0,20,0,31,0,145,0,54,29,10,0,17,0,0,15,12,0,8,267,71.14,28.86,79,446,
57,1400000US24510190300,"Census Tract 1903, Baltimore city, Maryland",163,28,14,8,0,52,19,0,0,0,33,0,218,43,26,0,7,0,85,52,0,0,5,0,0,245,35,16,29,29,0,95,15,13,0,13,0,0,398,334.96,14.04,33,780,
49,1400000US24510200100,"Census Tract 2001, Baltimore city, Maryland",34,0,18,25,0,0,0,0,27,0,0,0,155,33,18,8,23,16,0,0,0,49,8,0,0,188,114,25,0,0,17,8,0,0,0,0,0,24,307.9,108.86,6.24,24,447,
502,1400000US24510200200,"Census Tract 2002, Baltimore city, Maryland",19,135,0,0,0,28,0,40,0,0,22,0,250,0,111,0,0,0,0,0,109,7,0,23,0,101,6,56,9,15,0,0,0,0,15,0,0,0,351,199,0,45,595,
688,1400000US24510200300,"Census Tract 2003, Baltimore city, Maryland",45,31,0,9,0,21,0,0,18,58,0,0,170,68,20,8,29,0,10,0,9,26,0,0,0,126,39,0,4,28,7,0,10,8,30,0,0,0,283.1,149.66,45.24,0,478,
1122,1400000US24510200400,"Census Tract 2004, Baltimore city, Maryland",56,35,23,127,5,0,0,0,0,0,0,0,197,95,0,31,6,19,34,0,0,0,12,0,0,93,8,0,29,13,13,0,0,0,5,19,6,0,434.1,71.72,24.18,6,536,
1123,1400000US24510200500,"Census Tract 2005, Baltimore city, Maryland",0,41,0,0,0,0,0,0,311,24,0,22,96,11,0,0,13,22,35,0,0,15,0,0,0,137,0,0,0,0,22,0,0,78,15,22,0,0,78.2,494.92,35.88,22,631,
503,1400000US24510200600,"Census Tract 2006, Baltimore city, Maryland",25,0,9,0,25,0,0,0,35,0,24,18,89,35,0,9,0,0,0,0,0,35,0,10,0,219,23,0,0,27,22,0,55,23,69,0,0,0,142.1,249.9,0,52,444,
504,1400000US24510200701,"Census Tract 2007.01, Baltimore city, Maryland",45,0,36,63,11,23,0,53,82,0,40,0,376,142,35,54,15,0,0,0,81,24,17,8,0,345,65,47,62,35,0,20,12,0,35,32,37,0,602.3,348.48,38.22,85,1074,
651,1400000US24510200702,"Census Tract 2007.02, Baltimore city, Maryland",0,25,0,0,0,16,0,0,0,0,0,0,130,0,23,31,0,0,39,0,0,11,26,0,0,104,25,24,18,0,0,6,0,0,11,0,20,0,146,88.72,20.28,20,275,
485,1400000US24510200800,"Census Tract 2008, Baltimore city, Maryland",0,9,0,0,0,0,0,0,19,9,0,8,277,50,25,0,0,131,9,0,0,33,14,0,15,221,55,8,12,0,43,0,0,38,42,8,0,15,211.2,269.62,24.18,38,543,
332,1400000US24510020100,"Census Tract 201, Baltimore city, Maryland",0,0,0,0,0,7,0,0,27,16,0,77,24,0,0,0,7,0,0,0,0,3,3,0,11,82,10,0,4,11,15,14,0,0,2,0,0,26,36.5,67.68,14.82,114,233,
1147,1400000US24510020200,"Census Tract 202, Baltimore city, Maryland",49,0,0,0,0,7,0,20,0,0,0,74,39,21,0,0,0,0,0,0,0,0,14,0,4,27,10,0,0,0,0,0,0,12,0,0,0,5,80,42.08,10.92,83,216,
2,1400000US24510020300,"Census Tract 203, Baltimore city, Maryland",0,0,0,0,0,0,0,0,0,0,30,150,47,0,0,0,0,0,0,0,0,31,0,0,16,16,0,0,0,0,0,0,0,0,16,0,0,0,0,47,0,196,243,
63,1400000US24510210100,"Census Tract 2101, Baltimore city, Maryland",0,29,0,43,20,38,0,0,0,0,0,36,187,24,0,0,63,73,0,0,0,11,8,0,8,158,27,8,0,86,18,19,0,0,0,0,0,0,313.3,147.46,6.24,44,511,
1191,1400000US24510210200,"Census Tract 2102, Baltimore city, Maryland",168,45,0,0,0,14,0,28,87,7,0,12,249,48,0,0,70,59,0,0,0,72,0,0,0,124,0,0,0,5,71,0,0,0,48,0,0,0,375,341.54,5.46,12,734,
291,1400000US24510220100,"Census Tract 2201, Baltimore city, Maryland",0,0,0,0,0,0,0,0,0,14,21,59,149,0,0,0,0,0,0,0,0,0,0,85,64,137,0,0,0,0,0,0,0,0,0,0,58,79,0,3.08,10.92,366,380,
652,1400000US24510230100,"Census Tract 2301, Baltimore city, Maryland",13,0,15,32,0,0,0,0,0,0,0,58,136,12,10,25,30,0,0,0,0,51,0,0,8,48,0,8,0,0,0,0,0,0,0,0,0,40,145,51,0,106,302,
416,1400000US24510230200,"Census Tract 2302, Baltimore city, Maryland",0,0,0,0,0,0,0,0,0,23,0,67,18,0,0,0,0,0,0,0,0,0,10,0,8,36,21,0,0,0,0,0,0,0,0,0,0,15,21,7.26,25.74,90,144,
292,1400000US24510230300,"Census Tract 2303, Baltimore city, Maryland",0,0,3,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,6,1.1,3.9,5,16,
676,1400000US24510240100,"Census Tract 2401, Baltimore city, Maryland",0,0,0,0,0,25,24,0,8,10,57,190,126,0,0,0,0,0,0,0,0,4,12,15,95,44,0,0,0,0,0,0,0,10,9,12,5,8,0,87.48,26.52,370,484,
486,1400000US24510240200,"Census Tract 2402, Baltimore city, Maryland",0,0,0,0,0,0,0,0,23,0,0,208,94,0,0,0,0,0,0,0,0,12,16,0,66,22,0,0,0,0,0,0,0,0,0,0,0,22,0,38.52,12.48,296,347,
1192,1400000US24510240300,"Census Tract 2403, Baltimore city, Maryland",0,0,0,0,0,0,0,2,0,0,0,83,88,0,0,0,0,0,0,0,4,0,40,0,44,85,0,0,0,0,0,0,0,9,0,0,0,76,0,23.8,31.2,203,258,
681,1400000US24510240400,"Census Tract 2404, Baltimore city, Maryland",0,0,0,0,0,14,0,0,0,21,27,146,74,0,0,0,0,0,20,0,0,0,6,14,34,26,0,0,0,0,0,0,0,0,26,0,0,0,0,65.94,21.06,221,308,
1124,1400000US24510250101,"Census Tract 2501.01, Baltimore city, Maryland",81,0,0,0,0,30,32,0,42,16,28,64,413,85,73,23,10,0,0,15,0,160,9,0,38,352,120,19,0,19,0,0,0,0,99,35,0,60,430,391.2,46.8,190,1058,
58,1400000US24510250102,"Census Tract 2501.02, Baltimore city, Maryland",9,9,10,0,94,0,0,0,18,22,0,105,137,0,15,0,0,23,0,0,77,0,22,0,0,368,36,29,30,0,75,104,0,0,94,0,0,0,195.6,437.08,34.32,105,772,
483,1400000US24510250103,"Census Tract 2501.03, Baltimore city, Maryland",0,0,16,0,0,0,34,39,42,24,9,10,149,0,0,16,0,0,17,0,0,72,36,8,0,176,0,0,0,0,0,10,0,0,92,55,8,11,32,331.3,89.7,46,499,
690,1400000US24510250203,"Census Tract 2502.03, Baltimore city, Maryland",36,17,22,18,54,19,0,15,8,14,0,0,241,16,0,0,32,43,11,0,28,73,24,14,0,177,36,0,0,0,0,16,0,17,56,45,0,7,206.1,329.16,64.74,21,621,
487,1400000US24510250204,"Census Tract 2502.04, Baltimore city, Maryland",284,143,22,0,19,23,0,0,51,0,0,14,668,243,171,70,36,47,12,0,38,0,51,0,0,650,325,130,0,37,44,11,0,60,21,22,0,0,1494,309.06,56.94,14,1874,
653,1400000US24510250205,"Census Tract 2502.05, Baltimore city, Maryland",59,24,0,0,0,102,0,0,47,19,52,0,443,36,117,63,0,133,0,0,0,74,20,0,0,382,44,28,32,0,127,94,0,0,32,0,25,0,481,539.58,30.42,77,1128,
488,1400000US24510250206,"Census Tract 2502.06, Baltimore city, Maryland",0,0,0,0,0,0,0,0,12,97,27,109,106,0,0,0,0,0,16,0,0,45,45,0,0,135,0,0,0,0,0,15,0,0,20,33,51,16,0,146.5,136.5,203,486,
293,1400000US24510250207,"Census Tract 2502.07, Baltimore city, Maryland",85,45,0,16,29,14,0,0,0,0,26,43,191,79,16,0,35,18,21,0,0,0,9,4,9,218,90,17,13,49,0,7,0,7,12,23,0,0,459.1,100.94,24.96,82,667,
59,1400000US24510250301,"Census Tract 2503.01, Baltimore city, Maryland",133,53,0,0,0,39,22,0,6,13,22,0,412,119,73,34,74,47,0,0,0,47,18,0,0,138,15,0,51,0,0,0,0,0,61,0,11,0,566.1,214.72,24.18,33,838,
294,1400000US24510250303,"Census Tract 2503.03, Baltimore city, Maryland",12,45,10,7,57,53,39,0,18,31,0,0,218,20,39,0,7,31,29,58,0,8,0,4,22,44,7,0,9,0,0,10,0,0,18,0,0,0,182.4,301.42,24.18,26,534,
60,1400000US24510250401,"Census Tract 2504.01, Baltimore city, Maryland",23,53,27,18,0,185,0,0,11,0,0,0,318,10,12,86,11,12,52,0,20,14,0,19,82,204,33,0,0,11,0,53,0,46,19,0,0,42,287.6,408.4,0,143,839,
655,1400000US24510250402,"Census Tract 2504.02, Baltimore city, Maryland",67,0,15,30,0,0,42,78,30,79,57,0,473,173,37,0,96,0,0,0,73,4,47,43,0,344,154,12,0,20,0,0,14,68,26,36,14,0,604,370.64,126.36,114,1215,
489,1400000US24510250500,"Census Tract 2505, Baltimore city, Maryland",317,60,30,0,0,0,0,0,125,48,0,0,407,19,112,0,0,137,0,0,0,95,44,0,0,100,0,13,0,12,0,59,0,0,16,0,0,0,604.1,411.14,71.76,0,1087,
1125,1400000US24510250600,"Census Tract 2506, Baltimore city, Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
490,1400000US24510260101,"Census Tract 2601.01, Baltimore city, Maryland",61,0,22,0,0,0,0,0,35,47,34,92,578,25,0,22,0,141,22,0,0,101,99,69,99,344,15,0,0,0,0,58,0,0,26,143,25,77,187.3,404.28,225.42,396,1213,
417,1400000US24510260102,"Census Tract 2601.02, Baltimore city, Maryland",0,0,0,47,0,33,18,0,63,12,13,16,413,34,0,0,38,0,145,0,0,110,22,34,30,400,53,0,0,52,0,65,0,0,121,43,28,38,224,571.94,60.06,159,1015,
471,1400000US24510260201,"Census Tract 2602.01, Baltimore city, Maryland",55,0,0,0,0,20,23,86,125,127,0,33,311,0,0,0,0,0,0,0,0,227,84,0,0,197,0,0,18,0,0,0,40,0,85,0,0,54,73,652.42,164.58,87,977,
373,1400000US24510260202,"Census Tract 2602.02, Baltimore city, Maryland",0,0,40,0,0,102,0,63,73,101,63,0,245,0,0,34,0,0,40,0,0,86,43,0,42,451,49,0,0,0,22,43,0,0,199,14,91,33,129.6,656.16,123.24,229,1138,
1193,1400000US24510260203,"Census Tract 2602.03, Baltimore city, Maryland",39,67,0,28,0,19,0,9,6,10,17,0,307,11,105,27,78,22,19,8,0,4,26,7,0,300,18,77,27,28,0,10,0,18,14,39,63,6,511.6,138.9,58.5,93,802,
491,1400000US24510260301,"Census Tract 2603.01, Baltimore city, Maryland",207,127,29,0,0,33,0,38,107,46,0,13,543,193,0,53,80,37,74,0,34,20,14,22,16,535,222,40,55,40,75,58,0,0,25,20,0,0,1079.6,485,62.4,51,1678,
374,1400000US24510260302,"Census Tract 2603.02, Baltimore city, Maryland",160,0,0,68,0,0,0,34,23,0,68,27,609,258,0,0,0,34,0,0,0,166,124,27,0,796,362,0,0,86,54,35,0,0,195,21,43,0,960.4,546.5,113.1,165,1785,
418,1400000US24510260303,"Census Tract 2603.03, Baltimore city, Maryland",21,28,0,13,0,4,0,0,7,0,0,7,52,6,11,0,4,0,5,19,0,0,0,0,7,36,0,0,0,0,0,17,0,0,11,4,4,0,83,63.88,3.12,18,168,
472,1400000US24510260401,"Census Tract 2604.01, Baltimore city, Maryland",155,0,0,66,17,18,28,0,245,0,17,0,524,103,15,11,59,0,50,70,148,24,0,44,0,237,44,14,0,0,0,18,0,127,17,6,11,0,472.1,758.22,4.68,72,1307,
684,1400000US24510260402,"Census Tract 2604.02, Baltimore city, Maryland",0,33,56,46,0,14,0,0,33,50,83,0,300,40,31,0,14,0,14,31,0,79,91,0,0,281,15,0,107,7,0,0,0,0,105,19,28,0,349,311.2,124.8,111,896,
415,1400000US24510260403,"Census Tract 2604.03, Baltimore city, Maryland",22,0,50,0,86,0,27,0,10,0,0,0,254,33,8,149,0,0,0,0,2,34,0,28,0,108,11,19,0,0,0,0,0,0,19,20,19,20,317.8,156.6,15.6,67,557,
1126,1400000US24510260404,"Census Tract 2604.04, Baltimore city, Maryland",39,0,109,11,51,0,22,60,76,0,0,0,170,0,0,60,38,0,0,16,0,56,0,0,0,131,0,0,4,13,20,5,0,6,17,28,25,13,295.3,313.86,21.84,38,669,
656,1400000US24510260501,"Census Tract 2605.01, Baltimore city, Maryland",37,0,54,0,60,70,0,0,161,123,0,0,146,0,0,0,47,0,8,0,16,55,20,0,0,388,33,12,0,25,51,35,17,51,99,40,18,7,241.3,629.96,142.74,25,1039,
277,1400000US24510260604,"Census Tract 2606.04, Baltimore city, Maryland",132,31,0,66,22,0,0,20,0,0,0,0,297,121,48,0,35,44,0,0,11,38,0,0,0,80,25,7,0,0,0,17,0,3,9,19,0,0,484.8,148.38,14.82,0,648,
673,1400000US24510260605,"Census Tract 2606.05, Baltimore city, Maryland",124,124,131,97,83,41,0,0,52,112,0,0,442,95,0,92,59,66,69,29,0,32,0,0,0,173,0,0,0,9,21,29,0,0,31,8,69,6,782,428.4,93.6,75,1379,
375,1400000US24510260700,"Census Tract 2607, Baltimore city, Maryland",0,11,54,0,0,66,0,0,98,78,0,107,176,0,26,6,11,0,41,0,0,57,26,0,9,214,23,0,2,23,0,0,0,0,152,0,0,14,156,436.88,81.12,130,804,
419,1400000US24510260800,"Census Tract 2608, Baltimore city, Maryland",0,54,0,0,189,55,0,0,31,24,7,25,163,41,21,0,0,62,0,0,0,21,0,7,11,33,18,0,0,0,0,0,0,0,0,11,0,4,209.3,290.4,27.3,54,581,
376,1400000US24510260900,"Census Tract 2609, Baltimore city, Maryland",0,0,0,9,0,0,0,0,62,25,28,91,75,0,13,0,7,0,0,0,0,10,25,0,20,30,0,13,0,0,0,0,0,0,0,17,0,0,42,86.74,52.26,139,320,
377,1400000US24510261000,"Census Tract 2610, Baltimore city, Maryland",213,0,0,44,0,0,0,0,52,19,0,63,297,168,0,90,0,0,2,17,0,0,0,0,20,160,24,0,83,0,9,3,0,0,0,0,10,31,624.7,84.48,14.82,124,848,
657,1400000US24510261100,"Census Tract 2611, Baltimore city, Maryland",0,0,0,0,0,0,0,0,0,0,29,92,30,0,0,0,0,0,4,0,0,0,0,0,26,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4.88,3.12,147,155,
378,1400000US24510270101,"Census Tract 2701.01, Baltimore city, Maryland",8,0,0,7,0,26,0,0,37,18,3,33,95,8,0,0,0,0,24,0,0,29,18,2,14,102,16,0,0,0,0,0,0,26,8,38,0,14,39,166.28,57.72,66,329,
1127,1400000US24510270102,"Census Tract 2701.02, Baltimore city, Maryland",48,0,0,0,138,0,0,0,11,0,35,24,289,7,0,0,0,56,33,0,6,9,38,90,50,230,38,0,0,0,0,57,0,14,31,0,72,18,151.2,305.16,29.64,289,775,
274,1400000US24510270200,"Census Tract 2702, Baltimore city, Maryland",0,0,0,0,28,0,12,0,19,17,3,14,106,0,0,7,0,9,0,6,0,50,26,5,3,147,6,0,3,0,12,0,12,0,36,20,0,58,30.7,183.16,49.14,83,346,
473,1400000US24510270301,"Census Tract 2703.01, Baltimore city, Maryland",0,0,0,5,117,0,0,0,0,44,10,66,291,0,24,0,0,151,0,0,0,4,92,11,9,82,0,0,0,0,0,0,0,0,5,44,25,8,109.4,236.2,140.4,129,615,
422,1400000US24510270302,"Census Tract 2703.02, Baltimore city, Maryland",35,0,0,0,0,0,0,0,0,58,21,19,57,10,0,0,0,0,0,0,0,0,29,11,7,146,67,1,0,7,0,0,0,0,33,6,14,18,120,53.46,72.54,90,336,
420,1400000US24510270401,"Census Tract 2704.01, Baltimore city, Maryland",0,33,6,56,54,79,24,20,0,65,42,66,479,0,53,11,53,17,0,22,18,46,214,20,25,526,16,0,6,126,20,0,0,0,49,159,111,39,387.3,418.06,341.64,303,1450,
654,1400000US24510270402,"Census Tract 2704.02, Baltimore city, Maryland",0,0,0,0,28,0,17,0,64,31,20,138,252,0,0,18,11,0,35,0,0,64,46,67,11,491,0,0,0,0,0,18,0,0,376,35,0,62,37.4,618.24,87.36,298,1041,
1128,1400000US24510270501,"Census Tract 2705.01, Baltimore city, Maryland",0,0,21,0,17,11,0,0,10,162,0,58,267,0,0,0,0,7,65,0,0,9,43,20,123,268,64,0,18,10,6,0,0,26,28,60,0,56,122,228.3,206.7,257,814,
658,1400000US24510270502,"Census Tract 2705.02, Baltimore city, Maryland",0,0,29,0,0,0,0,0,95,30,26,108,293,17,23,19,0,0,7,0,0,24,58,69,76,330,3,5,18,0,0,0,0,0,61,128,45,70,114,234.52,168.48,394,911,
492,1400000US24510270600,"Census Tract 2706, Baltimore city, Maryland",0,0,58,0,70,12,0,43,53,57,108,80,179,0,0,0,48,0,12,0,0,23,49,19,28,234,0,25,40,12,0,0,13,0,29,57,0,58,204,269.86,127.14,293,894,
64,1400000US24510270701,"Census Tract 2707.01, Baltimore city, Maryland",29,0,0,26,0,27,0,0,100,0,0,0,154,43,58,0,0,16,0,0,0,37,0,0,0,108,0,0,0,8,0,0,0,12,63,0,0,25,168.8,250.2,0,25,444,
423,1400000US24510270702,"Census Tract 2707.02, Baltimore city, Maryland",0,0,0,0,101,0,0,0,33,22,4,7,93,11,0,3,10,0,0,0,16,28,0,11,14,90,9,0,3,6,0,0,8,0,49,11,0,4,72.3,211.96,25.74,40,350,
330,1400000US24510270703,"Census Tract 2707.03, Baltimore city, Maryland",0,0,0,49,0,15,0,0,65,13,9,26,131,0,11,0,0,0,0,0,0,98,0,10,12,86,12,11,0,0,0,0,0,0,57,0,0,6,83,237.86,10.14,63,394,
1129,1400000US24510270801,"Census Tract 2708.01, Baltimore city, Maryland",19,0,31,32,0,0,0,0,21,26,0,7,325,15,0,50,14,0,44,0,34,108,60,0,0,390,0,49,27,17,49,44,0,0,106,73,14,11,268.7,426.28,124.02,32,851,
474,1400000US24510270802,"Census Tract 2708.02, Baltimore city, Maryland",0,137,0,0,74,0,0,0,95,72,73,0,324,0,77,0,0,0,81,0,0,22,78,48,18,426,0,0,0,0,58,73,0,0,216,68,11,0,253.6,627.36,170.04,150,1201,
505,1400000US24510270803,"Census Tract 2708.03, Baltimore city, Maryland",20,0,0,29,19,0,0,37,46,33,83,43,576,0,0,0,68,46,19,0,17,70,97,188,71,573,0,0,0,0,18,17,0,14,302,41,160,21,141.9,617.72,133.38,566,1459,
475,1400000US24510270804,"Census Tract 2708.04, Baltimore city, Maryland",12,8,0,0,19,0,10,0,0,7,47,57,135,0,0,0,0,18,48,0,0,12,7,0,50,82,0,0,0,12,0,0,0,0,0,7,36,27,43.1,100.52,16.38,217,377,
476,1400000US24510270805,"Census Tract 2708.05, Baltimore city, Maryland",0,0,32,57,62,77,62,0,25,87,0,95,553,0,45,40,34,0,87,62,0,45,175,37,28,189,13,28,22,10,0,34,0,0,44,18,8,12,299.6,541,218.4,180,1239,
647,1400000US24510270901,"Census Tract 2709.01, Baltimore city, Maryland",22,0,0,0,0,73,0,0,88,250,37,0,190,0,0,0,0,0,0,14,0,68,29,46,33,53,8,0,0,0,0,0,0,0,0,34,11,0,30,311.86,244.14,127,713,
682,1400000US24510270902,"Census Tract 2709.02, Baltimore city, Maryland",0,0,0,0,16,0,43,0,31,105,0,33,207,0,0,0,0,0,0,133,0,24,21,0,29,319,33,0,19,0,0,100,0,0,37,49,81,0,56.8,417.7,136.5,143,754,
424,1400000US24510270903,"Census Tract 2709.03, Baltimore city, Maryland",0,0,0,0,0,0,16,0,63,0,0,62,136,0,48,0,0,0,0,0,0,13,51,0,24,195,0,70,0,0,15,0,0,18,13,0,0,79,122.5,144.72,39.78,165,472,
331,1400000US24510271001,"Census Tract 2710.01, Baltimore city, Maryland",9,45,0,16,0,0,78,34,17,19,0,8,228,34,0,0,7,27,17,39,0,58,46,0,0,171,8,24,0,0,11,18,0,0,41,57,0,12,154.4,355.44,95.16,20,625,
683,1400000US24510271002,"Census Tract 2710.02, Baltimore city, Maryland",148,0,213,24,0,7,0,0,98,13,13,13,348,103,0,129,0,0,14,0,0,37,9,0,56,305,68,0,94,0,0,0,13,0,36,53,0,41,779,221.5,58.5,123,1182,
425,1400000US24510271101,"Census Tract 2711.01, Baltimore city, Maryland",0,0,0,8,22,0,0,0,0,12,0,79,73,13,0,7,0,9,0,0,0,0,13,17,14,133,13,12,0,7,0,0,6,0,7,23,27,38,69.3,45.26,37.44,175,327,
477,1400000US24510271102,"Census Tract 2711.02, Baltimore city, Maryland",0,0,0,0,0,0,0,0,10,0,0,29,149,0,0,5,0,0,0,0,0,11,0,0,133,72,0,0,11,0,0,0,0,0,0,8,0,53,16,22.76,6.24,215,260,
685,1400000US24510271200,"Census Tract 2712, Baltimore city, Maryland",0,0,0,0,0,0,0,0,67,12,94,409,511,0,33,0,0,0,0,0,0,0,0,32,446,542,0,0,0,0,0,0,0,0,44,0,53,445,33,113.64,9.36,1479,1635,
482,1400000US24510271300,"Census Tract 2713, Baltimore city, Maryland",0,0,0,0,0,0,0,0,0,0,11,146,157,0,0,0,0,0,0,0,0,0,0,10,147,255,0,0,0,0,0,0,0,0,0,10,0,245,0,2.2,7.8,559,569,
648,1400000US24510271400,"Census Tract 2714, Baltimore city, Maryland",14,0,0,0,0,10,0,25,58,30,0,188,246,0,0,0,0,0,0,0,33,15,16,15,167,299,27,0,0,17,0,0,0,0,14,9,48,184,58,167.1,42.9,602,870,
689,1400000US24510271501,"Census Tract 2715.01, Baltimore city, Maryland",13,0,0,0,20,0,11,0,17,64,137,213,327,11,0,0,0,6,0,0,0,25,5,39,241,256,18,0,0,0,8,0,0,0,17,17,59,137,52.2,112.72,67.08,826,1058,
